0001101100,16,0,19,8,5,0,27,9,0,48,0,3,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,58,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
0001110101,17,0,11,54,8,0,0,0,22,42,25,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,27,6,0,0,4,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0
0010111100,14,0,37,20,25,0,15,0,0,5,0,21,0,0,0,4,0,0,0,0,0,0,0,50,6,0,0,0,0,6,4,0,0,0,18,0,11,0,9,0,0,0,0,0,5,0,0,0,0,0
0011010101,21,0,8,64,4,0,0,16,26,4,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,5,22,0,0,0,5,0,0,0,23,9,0,0,0,0,3,0,0,0,0,0
0011011110,52,4,30,0,64,0,3,33,10,0,0,1,0,4,0,0,0,0,4,0,0,0,0,13,3,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0
0011110000,13,0,34,16,0,0,0,40,7,0,10,11,0,0,9,0,0,0,0,0,5,0,0,26,16,2,0,0,4,0,6,0,0,0,0,0,3,5,25,0,0,0,0,0,5,13,0,0,0,0
0100001101,53,3,9,3,5,0,15,0,0,6,0,0,0,0,0,29,0,0,0,0,0,0,0,9,0,0,0,0,0,0,79,8,0,0,6,0,0,0,7,0,0,0,0,8,10,0,0,0,0,0
0100100110,57,10,3,0,9,10,15,16,0,7,0,0,0,0,0,0,10,0,9,0,0,6,0,56,0,0,0,0,0,0,24,5,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111001,0,34,26,16,19,0,0,0,6,6,7,0,0,0,0,16,0,11,0,3,4,0,3,4,8,0,0,0,0,0,43,0,0,0,9,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0
0101000110,54,0,0,7,7,0,5,46,6,4,0,0,0,0,0,0,18,0,12,16,0,4,0,14,0,0,0,0,0,0,39,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001000,3,17,33,0,0,0,0,16,0,7,0,0,0,0,0,6,0,0,0,33,0,0,0,30,0,0,0,0,0,0,79,0,0,0,0,0,0,0,22,0,0,0,0,3,1,0,0,0,0,0
0101110000,0,0,43,34,0,0,0,33,0,6,12,0,0,0,13,0,0,5,0,9,0,4,0,28,12,3,0,0,5,0,15,0,0,0,0,0,0,0,8,0,0,0,5,0,0,15,0,0,0,0
0101110111,45,5,0,13,20,0,0,19,64,8,13,0,0,0,0,0,6,0,0,0,10,19,0,0,0,0,0,3,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0
0110011001,0,24,14,18,5,0,0,4,6,0,0,0,0,0,0,19,0,12,0,0,0,0,0,21,25,8,0,0,0,0,23,0,0,0,0,4,0,0,14,0,0,0,0,0,48,0,5,0,0,0
0110100100,15,0,9,13,0,0,5,3,0,7,0,5,0,0,0,4,18,0,0,0,0,0,0,132,5,0,0,0,0,0,23,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0110110000,0,0,26,14,0,0,0,10,4,0,0,14,0,0,7,0,0,8,0,0,8,0,0,81,40,8,0,0,6,0,4,0,0,0,0,0,7,0,10,0,0,0,0,0,0,3,0,0,0,0
0111010010,0,3,25,0,0,0,0,100,26,0,0,0,0,6,3,0,0,0,10,0,0,1,0,7,36,10,8,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,4,0,0,0
0111010100,27,0,26,31,0,0,0,26,0,0,7,4,14,1,4,0,0,0,4,0,6,6,0,29,12,22,0,3,0,0,6,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,0,0
0111010111,44,6,0,7,19,0,0,23,66,0,5,0,9,4,0,0,0,0,5,0,0,13,0,0,9,5,5,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,7,0,7,0
0111110001,0,0,0,24,0,0,0,13,16,0,24,0,4,0,15,0,0,9,0,0,6,4,0,11,12,10,0,0,0,7,39,0,0,0,0,0,0,0,14,0,0,0,0,0,21,9,0,0,12,0
0111111101,6,0,7,15,11,0,0,0,0,17,30,24,7,0,0,33,0,17,0,0,0,11,0,3,0,0,0,0,1,5,4,6,0,0,0,0,0,0,22,0,0,0,0,0,25,0,0,0,6,0
1000000001,7,4,4,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0
1000101101,17,6,0,13,0,0,15,0,0,21,0,0,0,0,0,19,0,0,0,0,0,0,0,17,0,0,0,0,0,0,79,37,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1001000110,66,0,0,6,8,0,9,39,12,5,0,0,0,0,0,0,5,0,12,0,0,0,0,7,0,0,0,0,0,0,42,0,32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1001010011,13,38,10,4,0,10,0,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,0,9,0,0,9,0,3,0,0,0,0,0,12,7,0,0,0
1001011101,7,9,6,16,15,0,0,0,25,3,6,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,17,0,0,38,0,0,0,16,0,0,0,0,5,27,0,0,0,0,0
1010010110,45,0,34,10,27,0,0,22,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,25,0,5,6,3,6,0,0,0,0,0,0,0,0,3,0,0,0
1010011000,17,10,46,0,4,0,0,14,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,11,12,0,0,0,0,0,28,0,0,0,24,0,17,0,24,0,7,0,0,0,14,0,0,0,0,0
1011000010,11,6,7,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,30,0,6,0,0,0,0,43,0,18,6,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0
1011001000,33,4,0,0,0,0,0,43,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,49,0,6,0,16,0,7,9,61,0,4,0,0,0,0,0,0,0,0,0
1011010001,10,7,4,15,0,0,0,26,21,0,13,0,13,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,36,0,0,6,20,0,7,5,10,0,0,0,0,0,14,13,9,0,0,0
1011011010,7,32,13,0,19,0,0,63,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,9,0,11,23,29,0,0,0,0,0,0,0,6,0,0,5
1100011110,26,5,10,0,49,0,0,39,7,0,0,0,0,6,0,5,0,0,5,0,0,0,0,16,6,0,0,0,0,0,0,10,9,0,36,4,0,0,0,0,0,8,2,0,0,0,0,7,0,0
1100110100,6,0,38,15,0,0,0,18,0,0,0,10,0,0,0,4,7,0,0,0,12,4,0,45,4,0,0,0,0,0,8,27,0,0,20,0,0,0,0,0,0,7,9,4,0,12,0,0,0,0
1101000101,13,0,0,30,0,0,0,3,18,10,0,0,1,0,0,14,0,0,3,11,0,0,0,7,0,0,0,0,0,0,64,18,0,0,7,7,0,0,16,0,0,0,0,26,0,2,0,0,0,0
1101011001,0,18,7,11,0,0,0,3,4,0,6,0,0,0,0,10,0,5,0,19,0,0,7,0,0,7,0,0,0,0,43,0,0,8,35,0,0,0,18,0,0,0,0,7,23,11,8,0,0,0
1101110001,0,0,6,9,0,0,0,3,19,0,22,0,0,0,2,0,0,10,0,3,5,10,0,6,8,3,0,0,6,0,62,11,0,6,0,0,0,0,0,0,0,0,7,9,15,23,0,0,5,0
1110010011,16,14,4,5,0,10,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,23,12,0,6,0,0,25,0,0,14,4,22,0,0,0,0,0,0,0,0,0,2,16,0,4,0
1110101110,18,11,0,0,5,0,22,0,0,0,0,10,0,0,0,5,14,0,0,0,0,0,0,67,7,0,0,0,0,0,0,27,4,0,6,11,0,4,0,0,0,7,0,0,0,0,0,22,10,0
1111100111,36,0,0,0,0,5,0,16,17,8,3,0,0,0,0,0,13,0,0,0,0,10,0,32,0,0,0,6,0,0,28,18,9,0,0,11,0,0,9,0,0,0,0,6,0,0,4,5,14,0
1111111011,0,68,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,11,0,7,0,3,0,0,7,0,0,0,7,5,20,0,0,0,10,7,0,3,8,0,5,0,0,0,17,0,10,9,18,0
