,Fitness,Location,Maxima
0000000000,1.1130813936233983,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,1.0710592869340956,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,1.0397976939784446,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,1.0110392302037567,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,1.0920263779931765,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,1.0230225367227228,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.9957803131863809,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,1.0235378213299446,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",1
0000001000,1.1497464467627028,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",1
0000001001,0.9058118193646117,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.9195045147675919,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,1.0299584209456003,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,1.119226738613351,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.9992965847916636,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,1.0567107845028183,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.9492808045858024,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.9562151059371704,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.9619049264620605,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.9885251235649266,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.9441584727663902,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.860510759917452,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,1.008722806425683,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,1.0009336041892753,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.8125746676492828,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.9302136854513912,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,1.0334541843280225,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,1.0942004189978651,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.9545488176599191,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,1.0554862273717087,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.9934128398754842,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,1.0476468240782117,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,1.0359196736722058,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.9813081854945578,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,1.0653639791192684,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,1.0854942319892122,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.850344629579056,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.9794879872471594,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,1.16717902366946,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.9899484674972061,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.8488309778198224,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.9472082184563915,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,1.01462065024175,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,1.0192392612724857,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.9221325986391475,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.8274519314966993,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,1.0359107843223145,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,1.03357151882973,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.7223900798385239,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.9781891783049474,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,1.0865146597031483,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,1.044478997058257,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.9439536747056347,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,1.085826097052745,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,1.0589399670824218,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,1.0327407300131795,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,1.011733814812979,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,1.2068825861785588,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",1
0000111001,1.0288311293285322,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,1.124005112385365,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,1.0648541699658147,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,1.0565013701645385,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,1.080632668236139,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.8450600093450377,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.9740190496623999,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,1.0898675402134002,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,1.121666839594888,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.9387389285129069,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
