,0000001010,0000010010,0000011000,0000100101,0001001110,0001011010,0001011111,0001101000,0010000101,0010011110,0010100100,0010101110,0010110001,0010110110,0011001011,0011100011,0011100101,0011101010,0011110000,0011111011,0100001100,0100010101,0100010110,0100011111,0100100011,0100111000,0100111101,0101000001,0101001111,0101011000,0101100110,0101101010,0101110010,0110000100,0110001111,0110011011,0110101000,0110101011,0110110111,0111000010,0111011111,0111100100,1000000011,1000000100,1000001111,1000011011,1000011110,1000110000,1000110110,1000111100,1001001000,1001001101,1001010001,1001100010,1001100101,1001101100,1001111111,1010000000,1010001011,1010101100,1010111001,1011000011,1011000110,1011010100,1011010111,1011011000,1011011101,1011101111,1100000001,1100001101,1100001110,1100010010,1100011100,1100101000,1100101111,1100110101,1100111011,1101000100,1101001001,1101110001,1101111110,1110000011,1110001001,1110010100,1110011101,1110110000,1110111010,1111010001,1111010010,1111011100,1111100001,1111101101,1111111001
0000001010,234,25,12,60,12,14,0,0,7,15,0,31,0,0,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000010010,163,176,9,43,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011000,81,50,111,44,0,11,0,0,12,9,0,0,15,0,15,0,0,0,0,0,43,13,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100101,31,10,0,178,0,0,0,0,9,0,28,0,39,0,0,0,15,0,0,0,19,62,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,0,9,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001110,145,16,0,11,60,10,13,0,0,11,0,30,0,0,8,0,0,0,0,0,93,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,7,0,0,0,22,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011010,131,132,36,0,39,23,9,0,0,0,0,0,0,0,18,0,0,0,0,23,17,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011111,9,147,0,14,46,10,22,0,0,0,0,0,0,0,0,0,0,0,0,12,19,20,0,11,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,100,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
0001101000,92,8,51,62,0,0,0,56,0,0,17,29,7,0,8,9,0,13,0,0,42,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,23,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000101,34,14,0,75,0,0,0,0,112,0,22,0,40,0,10,0,14,0,0,0,13,74,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
