,Fitness,Location,Maxima
0000000000,0.34718652005617134,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.5285720308339938,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.5903440244835936,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.5379992104875602,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.553988322692831,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.48861911196275826,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.5801620464473635,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.5032780334795446,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.5208172995595521,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.5021576213204664,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.6134118641117117,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.6385553874136398,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.47245582366399674,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.2130683369446606,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.5770235637316125,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.6796833229843322,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",1
0000010000,0.49688522664545526,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.4778931136929369,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.4326333618505392,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.6224554332871338,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.7018924590816309,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.6816528677681498,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.6098344884289542,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.31247168074551623,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.5788577268556361,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.4291477277811947,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.4794843850143423,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.4180980208362951,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.3889669185249308,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.4201441377998673,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.48164953318985526,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5900006270011584,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.44266568308168014,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.5601782139120448,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.6123175650700918,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.48973484785318905,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.5755215366328084,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.6576649489155753,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",1
0000100110,0.40576972659837407,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.5259697781503667,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.578772717641653,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.4963866507413973,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.632486765681154,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",1
0000101011,0.30192933145710665,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.4903372531388852,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.3881681557631515,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.5062517555777641,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.40110076063301825,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.6418886226265146,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.5376392991466302,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.6860408790736024,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",1
0000110011,0.6563733938679519,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.3455385986762027,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.42556432119370713,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.5299932805413325,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.5767301664857886,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.47714196433542944,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.42535296632410013,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.4918915075678396,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.5439089473279861,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.6139333119248771,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.4334726739070388,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.6387435266108507,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.6486954153017959,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",1
0001000000,0.4542136126562542,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.613714034690451,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",1
0001000010,0.34111605926916244,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.4117103607748773,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.5735843297608578,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.503672562374478,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.5264086203288144,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.4658853188488603,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.4833752692538888,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.4301197091188945,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.40394956528774106,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.47482702838886304,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.3163082542906197,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.6294584964296582,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.43253364640615866,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.5800280019557351,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.589254386432723,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.4471601338445573,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.38120093215146206,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.46755710803077033,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.7152454941663979,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",1
0001010101,0.459081820074511,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.5787510163685998,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.4511376410965317,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.6353295474896992,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",1
0001011001,0.38608953537539137,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.4443088766609745,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.5241524878275158,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.6029663515613637,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.5294089573572496,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.5784948630814931,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.49319054087249503,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.5639846616980638,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.2606101271771029,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.4059359703644437,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.5279476008251788,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.7438585233696565,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",1
0001100101,0.39396821350562783,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.585230189920161,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.6119335183966051,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",1
0001101000,0.5624200450186423,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.561346895454175,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.5004999051414056,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.47107207044004207,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.41030526465304906,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,0.45391976310336346,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.44814513183706295,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.5102283862312096,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.4662205496641823,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.4978384682409837,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.3984002258325471,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,0.5504655724994139,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.5628962135530984,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.45365142398765623,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.5877648078172221,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",1
0001110111,0.4211458490057807,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",0
0001111000,0.40131763676799137,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0
0001111001,0.6574980032121093,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",1
0001111010,0.4632340554578807,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",0
0001111011,0.496690325109308,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",0
0001111100,0.5020432114326945,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0
0001111101,0.3842629260765539,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",0
0001111110,0.5146715056303963,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",0
0001111111,0.5884425421956424,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",0
0010000000,0.3992094376096663,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0
0010000001,0.423416995423813,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",0
0010000010,0.32703144357637703,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0
0010000011,0.6123312404277196,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",0
0010000100,0.5551954834857231,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0
0010000101,0.4161207724302504,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",0
0010000110,0.6903614157486785,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",1
0010000111,0.458644068022228,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)",0
0010001000,0.3993811051215903,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",0
0010001001,0.41003395994914815,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)",0
0010001010,0.5586023655469579,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0
0010001011,0.42226682939723803,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",0
0010001100,0.5720849704537823,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)",0
0010001101,0.4626077137061643,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)",0
0010001110,0.46420517546862633,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",0
0010001111,0.4151452237816332,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1)",0
0010010000,0.4659190375436576,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",0
0010010001,0.586860776983346,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1)",0
0010010010,0.4914842485356674,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0)",0
0010010011,0.4917188162772173,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1)",0
0010010100,0.5738550112997165,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0
