0011110110,0,23,0,160,0,0,51,0,0,18,14,0,40,0,0,34,15,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,12,0,0,0,0,42,0,0,0,0,15,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001010,40,0,0,107,9,25,0,21,0,10,0,0,0,0,13,0,0,0,113,0,11,0,0,0,17,15,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,19,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010101,16,127,0,57,39,0,0,0,8,0,0,0,0,0,0,23,0,0,17,25,12,30,17,12,0,0,10,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,8,20,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
0100011001,45,47,38,44,73,0,0,22,5,0,0,0,0,0,0,19,0,0,35,18,43,22,18,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100001,65,116,9,14,7,20,0,0,0,0,0,44,0,0,0,8,0,0,47,0,0,89,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0
0100101101,49,65,13,48,10,76,0,0,0,0,11,30,0,0,0,0,0,0,18,0,0,48,0,0,22,0,0,0,0,0,0,11,0,0,0,0,0,0,31,0,12,0,0,0,0,0,22,5,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
0101010001,10,48,0,22,156,0,0,0,0,0,0,0,0,13,0,65,0,0,28,22,18,41,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101110,0,0,0,185,11,61,0,0,0,0,0,0,14,0,0,0,0,0,16,0,0,11,0,0,116,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0
0110000010,0,0,0,36,0,0,8,15,0,26,0,6,34,17,6,24,14,0,73,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,13,0,114,0,0,0,0,0,0,23,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010100,0,33,0,119,0,0,45,0,8,0,11,0,9,0,0,40,0,0,0,8,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,0,0,49,61,30,0,0,0,11,0,0,0,0,0,7,0,0,0,16,0,0
0110011111,10,68,0,65,16,0,14,55,22,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111000101,7,18,0,39,53,21,0,0,14,0,14,9,22,66,0,60,0,0,16,12,0,25,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,70,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0
1000110001,27,193,22,23,28,0,0,7,0,0,0,11,0,0,0,22,0,0,0,20,0,60,0,0,0,0,0,0,0,0,22,18,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,10,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111000,29,40,65,88,21,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,43,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,35,51,8,8,0,0,0,6,0,0,8,0,0,0,11,0,0,0,0
1001000011,26,35,0,76,78,0,0,0,0,0,0,0,12,55,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,41,25,38,0,0,0,0,23,15,0,0,0,0,0,22,0,13,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0
1001001110,0,0,0,162,25,29,0,13,0,0,0,0,35,0,15,0,0,0,18,0,0,0,0,0,43,0,0,0,0,0,6,33,67,18,13,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010111,0,109,0,112,49,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,50,33,84,0,0,0,0,31,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011100,0,18,0,179,43,44,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,30,38,17,0,0,8,0,0,0,13,0,0,0,0,13,0,50,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
1001101111,0,37,0,67,37,54,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,70,35,42,0,41,0,0,20,16,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000010,0,0,0,79,0,0,13,56,0,31,0,12,38,11,11,0,10,0,11,0,0,0,0,0,0,40,0,0,0,0,11,9,0,0,0,0,29,11,84,0,0,0,0,0,0,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010010100,0,63,0,131,0,0,38,15,8,0,13,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,27,17,17,0,0,5,0,10,0,0,0,10,48,12,0,0,0,6,0,0,0,0,0,10,0,0,0,14,0,0
1010100111,0,72,0,50,0,0,13,12,0,9,13,21,5,13,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,27,0,21,0,12,0,16,164,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1010101011,20,36,8,0,0,18,0,101,0,40,0,26,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,103,9,4,0,8,0,12,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1010101101,15,79,14,34,0,43,0,21,29,0,30,37,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,16,0,11,0,15,59,8,11,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0
1011000100,8,0,0,162,13,9,0,0,0,0,25,0,67,42,0,17,0,0,8,0,0,0,0,0,15,0,0,0,9,0,0,0,13,23,0,0,0,28,9,0,0,13,0,8,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,8,0,0,0,0,0,0
1011101010,0,0,0,32,0,47,0,33,0,55,0,0,31,54,27,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,6,0,0,0,0,13,0,0,4,17,0,0,0,0,12,0,0,35,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
1011110100,0,24,0,145,8,7,20,0,10,0,19,0,12,0,0,59,0,20,0,0,0,0,0,0,24,0,0,0,0,0,16,0,0,23,8,0,8,12,0,0,0,10,0,0,0,0,0,12,12,10,0,0,0,16,0,0,13,0,0,0,0,0,0,12,0,0
1011111011,0,14,9,31,62,12,0,80,5,0,0,0,0,44,14,53,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,13,0,17,0,20,0,0,38,20,0,0,13,0,0,0,0,11,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1100000011,60,41,0,33,22,8,0,10,0,0,0,0,0,14,0,11,0,0,53,15,0,20,0,13,0,12,0,0,0,0,0,61,0,0,0,0,11,0,43,0,0,0,0,0,0,17,3,16,19,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0
1100001101,67,40,0,43,26,5,0,0,0,0,0,0,0,7,0,0,0,0,20,11,16,14,12,0,0,0,0,0,0,0,0,21,14,10,0,0,0,0,31,0,12,0,0,0,0,21,44,0,44,0,0,0,0,0,0,0,19,0,0,13,10,0,0,0,0,0
1100010010,0,17,0,94,0,0,10,21,0,0,0,0,0,0,0,0,0,0,41,13,13,12,0,12,0,12,0,0,0,0,0,8,0,0,0,0,29,0,15,0,0,0,0,0,0,11,0,138,21,7,0,0,9,0,0,0,0,0,9,0,0,0,0,0,8,0
1100011100,0,33,0,69,8,0,0,10,0,0,0,0,0,0,0,0,0,0,36,23,30,0,0,0,0,0,12,0,0,0,13,0,13,0,25,0,0,13,0,0,0,0,0,0,0,0,43,22,88,14,0,10,0,13,14,0,0,0,0,0,0,11,0,0,0,0
1100110100,0,83,0,49,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,24,0,26,0,0,0,0,13,0,0,0,10,0,0,0,14,0,4,0,0,0,0,0,0,13,0,0,13,82,77,16,0,9,0,12,0,0,26,0,0,0,0,0,0,10,0,0
1100111001,9,56,45,6,39,25,0,37,0,0,0,0,0,0,0,0,0,0,0,29,33,65,17,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,8,7,9,0,0,0,9,0,0,5,0,0,9,15,0,0,0,0
1100111110,0,31,0,142,0,0,0,18,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,27,0,0,0,0,0,12,13,12,0,15,0,0,0,11,0,0,0,0,0,0,0,7,89,68,7,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1101000010,0,0,0,94,25,0,0,0,0,17,0,0,30,7,17,0,0,0,104,0,0,0,0,6,32,6,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,75,7,0,0,0,0,0,0,12,0,10,7,0,0,0,0,0,14,0
1101010100,0,10,0,124,35,0,0,0,0,0,0,0,0,0,0,25,0,0,17,39,0,0,0,14,0,0,7,0,0,0,0,0,25,25,20,0,0,0,0,0,0,11,0,15,0,0,15,43,36,18,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0
1101011000,0,0,14,35,75,36,0,0,0,0,0,0,0,7,10,16,0,0,39,0,39,0,0,9,0,0,0,0,0,0,39,0,12,0,33,0,0,0,0,0,0,0,0,0,0,0,23,40,18,5,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,0
1101100011,0,35,0,0,19,24,0,0,0,8,0,0,0,46,0,14,0,0,11,0,0,75,0,32,40,0,0,0,0,0,0,43,0,12,0,0,0,0,29,10,0,0,0,0,0,25,0,20,0,0,12,0,15,0,0,0,9,10,11,0,0,0,0,0,0,0
1101100101,0,56,0,22,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,69,9,0,48,0,0,0,10,0,0,23,0,50,0,0,0,0,12,0,12,0,0,0,0,11,5,0,22,0,0,0,0,0,0,6,33,0,0,0,0,0,0,13,0,0
1101101010,0,0,0,40,9,37,0,0,0,30,0,0,0,14,14,0,0,0,39,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,0,0,0,84,0,0,10,0,11,0,10,14,12,34,11,0,0,0,0,0,0,0
1101110010,0,0,0,76,12,0,0,0,0,14,0,0,0,0,0,15,0,9,0,0,0,24,0,18,26,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,12,9,0,18,0,7,15,0,17,0,0,0,0,0,0,10,0
1110000100,0,0,0,72,13,0,9,0,0,0,35,12,24,0,0,25,0,0,17,0,0,0,0,0,0,57,10,0,6,0,0,0,0,0,0,0,0,25,27,0,0,24,0,0,0,0,11,9,63,10,0,0,0,9,0,0,22,0,0,0,10,0,0,10,0,0
1110001001,47,0,0,0,14,10,0,29,0,0,0,26,0,58,0,27,0,0,37,0,33,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,70,7,12,0,0,0,0,26,27,0,10,0,6,0,0,0,0,0,0,11,0,12,0,13,8,0,0,0
1110011000,0,0,15,17,8,0,0,85,0,0,0,0,0,18,11,17,0,0,50,0,41,0,0,0,0,0,10,0,0,0,48,0,0,0,0,0,28,4,13,0,0,0,0,0,0,0,14,26,41,0,8,0,0,0,9,0,0,17,0,0,14,6,0,0,0,0
1110100001,4,58,0,0,0,9,0,0,0,0,11,74,0,13,0,24,0,0,0,0,0,67,0,0,10,14,0,0,0,0,0,0,0,11,0,0,11,0,82,6,9,0,0,0,0,12,0,0,9,0,16,0,0,0,0,0,9,8,0,5,14,0,0,11,0,13
1110110101,0,112,0,0,0,0,13,0,0,0,8,28,0,0,0,33,0,0,0,12,0,28,0,0,0,0,13,0,0,0,0,0,0,28,0,0,11,0,67,0,15,0,0,10,0,0,29,8,12,22,12,0,0,0,0,0,9,0,0,12,0,0,11,0,0,7
1111010010,0,0,0,70,21,0,10,9,0,7,0,0,38,11,33,44,10,6,8,0,10,0,0,13,0,14,0,0,0,0,0,0,0,31,0,0,14,0,13,0,0,0,0,0,0,0,0,94,0,0,0,0,10,12,0,0,0,15,7,0,0,0,0,0,0,0
1111110001,0,72,13,0,19,16,0,0,0,0,0,0,0,19,0,125,0,0,0,0,0,49,0,27,6,0,0,0,0,0,0,0,0,30,0,0,26,0,8,0,0,0,0,8,13,0,10,11,0,13,7,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0
