,0000101000,0000101110,0000111010,0001100000,0001100101,0001110010,0010000101,0010001010,0010011000,0010111101,0011010101,0011100010,0011110100,0011110111,0100000111,0100001000,0100001011,0100010000,0100011010,0100100011,0100101010,0100101101,0101000100,0101010101,0101011000,0101011011,0101110000,0101110110,0110000010,0110010111,0110100000,0110111110,0111001000,0111011111,0111110010,1000000111,1000001001,1000100001,1000110111,1001000100,1001011110,1001101101,1001101110,1001110101,1001111010,1010000110,1010001000,1010010011,1010011101,1010100100,1010111001,1011000001,1011001101,1011100011,1100000011,1100001101,1100010101,1100101001,1101010011,1101100010,1101100101,1110000000,1110000101,1110011001,1110011100,1110111011,1111001011,1111001110,1111010010,1111010100,1111100111,1111101001
0010111101,157,0,0,0,0,0,95,0,23,15,5,0,0,9,0,60,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,56,23,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0011010101,51,0,0,0,9,0,105,0,0,15,51,0,13,8,0,53,0,14,0,0,0,0,0,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,12,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011100010,23,0,0,79,0,12,0,61,0,0,0,49,12,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,17,0,0,48,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0011110100,140,0,0,33,11,7,22,0,0,13,25,12,22,7,0,33,0,33,0,0,0,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,11,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
0011110111,21,0,0,0,8,14,17,0,0,13,65,29,12,34,0,24,0,19,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,14,0,0,0,157,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000111,0,0,0,0,7,0,43,0,0,0,0,0,0,0,48,225,15,8,0,11,0,21,24,0,0,10,0,0,0,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001000,60,0,0,0,0,0,10,46,13,0,0,0,0,0,0,238,13,25,18,0,13,12,16,0,11,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001011,33,0,0,0,0,0,8,107,0,0,0,0,0,0,22,125,0,0,8,7,10,13,14,0,0,33,0,0,0,0,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0100010000,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,250,0,140,7,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011010,0,0,48,0,0,0,0,112,16,0,0,0,0,0,0,121,9,31,0,0,7,0,14,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0100100011,38,0,0,23,10,0,0,29,0,0,0,7,0,0,25,158,12,17,0,0,6,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101010,79,56,39,12,0,0,0,98,0,0,0,0,0,0,0,100,11,0,10,13,23,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101101,101,12,0,0,22,0,71,0,0,10,0,0,0,0,8,127,0,0,0,0,0,58,11,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000100,71,6,0,8,8,0,26,0,0,0,0,0,10,0,5,167,0,29,0,0,0,0,102,8,8,0,0,0,0,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
0101010101,46,0,0,0,11,0,31,0,0,0,41,0,0,0,25,56,0,101,0,0,0,0,36,10,43,10,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,13,0,13,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
0101011000,58,0,14,0,0,0,0,4,14,0,0,0,0,0,0,110,0,65,19,0,0,0,12,12,118,9,9,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101011011,21,0,10,0,0,0,0,27,0,0,0,0,0,0,16,30,12,55,11,0,0,0,32,9,69,47,0,0,0,0,0,0,0,13,0,0,31,0,0,0,15,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,7,0,0,0,0,0
0101110000,55,0,12,93,0,25,0,0,0,0,10,0,13,0,0,86,0,100,0,0,0,0,9,9,34,0,12,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
0101110110,54,23,4,26,15,21,0,0,0,0,0,10,17,12,12,58,0,60,0,0,0,0,47,12,18,9,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
0110000010,0,0,0,0,0,0,19,75,0,0,0,8,0,0,9,171,0,22,17,0,9,0,23,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,18,78,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0
0110010111,0,0,0,0,0,0,62,0,0,0,16,0,0,35,35,52,0,52,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,11,0,25,0,0,9,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100000,58,0,0,45,0,0,20,10,17,0,0,9,10,0,0,156,0,47,0,0,17,0,0,0,0,0,8,0,9,0,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,25,13,0,11,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0
0110111110,92,40,24,0,0,0,7,7,10,10,0,0,0,15,0,67,0,12,14,0,9,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,120,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
0111001000,59,0,0,11,0,0,36,81,16,0,0,0,0,0,0,134,0,6,0,0,0,0,19,0,46,0,0,0,0,0,0,0,56,0,0,0,9,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011111,28,0,0,0,0,0,56,0,0,8,24,0,0,12,28,0,0,33,0,0,0,7,8,13,40,52,0,0,0,7,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0
0111110010,16,0,24,36,0,20,0,10,0,0,14,31,11,14,0,33,0,47,0,0,0,0,12,0,9,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,128,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,9,9,0,0
1000000111,0,0,0,0,0,0,34,0,0,0,0,0,0,0,39,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,28,21,30,9,0,0,0,0,23,14,25,0,0,0,0,0,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001001,54,0,0,0,0,0,10,41,14,0,0,0,0,0,0,185,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,24,0,28,11,9,0,0,0,0,36,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1000100001,29,0,0,23,12,0,0,0,0,0,0,0,0,0,0,200,0,9,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,56,16,10,0,12,0,0,0,0,27,6,0,16,0,6,0,10,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1000110111,15,7,0,0,0,0,0,0,0,0,0,0,0,25,20,123,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,57,0,48,55,0,25,0,0,14,0,0,0,55,12,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000100,64,10,0,19,7,0,18,11,0,0,0,0,13,0,0,190,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
1001011110,67,51,0,0,0,0,0,14,0,0,0,0,0,0,0,40,0,0,0,0,0,0,14,0,57,15,0,0,0,0,0,0,0,0,0,9,23,0,5,31,59,0,10,0,13,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101101,148,0,0,0,27,0,38,0,0,10,0,0,0,0,0,38,0,0,0,0,0,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,0,29,21,9,4,16,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
1001101110,113,89,0,23,0,0,0,33,0,0,0,7,0,0,0,31,0,0,0,0,11,35,19,0,11,0,0,0,0,0,0,0,0,0,0,0,22,8,0,28,25,9,0,0,11,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110101,68,0,0,27,21,0,0,0,0,9,39,0,7,15,0,52,0,8,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,31,44,26,0,9,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
1001111010,51,25,53,21,0,22,0,55,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,57,14,0,0,0,0,0,0,0,0,0,0,10,14,0,0,50,0,8,0,32,0,0,58,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000110,0,19,0,0,0,0,54,16,0,0,0,15,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,53,0,0,26,20,17,0,0,0,0,38,32,48,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1010001000,66,0,0,0,0,0,33,113,36,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,21,0,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1010010011,0,0,0,0,0,0,14,38,7,0,12,0,0,13,0,46,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,24,0,21,0,0,11,0,0,0,0,0,43,208,13,0,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1010011101,58,0,0,0,0,0,90,0,17,19,12,0,0,0,0,26,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,21,19,0,14,0,30,0,0,0,0,8,9,68,10,0,14,0,12,0,0,12,0,0,0,0,0,0,0,15,34,0,0,0,0,0,0,0
1010100100,89,11,0,11,16,0,68,0,0,0,0,13,30,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,0,11,20,16,0,0,0,0,0,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0
1010111001,34,0,13,0,0,0,13,0,28,19,11,0,0,0,0,81,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,55,30,12,0,34,0,0,0,0,0,13,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,13,0,0,0,0,0,0
1011000001,0,0,0,24,12,0,30,23,0,0,21,0,0,0,0,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,15,0,0,0,45,22,0,55,19,0,0,0,0,0,43,22,0,0,0,13,10,6,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0
1011001101,10,10,0,0,10,0,126,27,0,9,11,0,0,0,0,29,0,0,0,0,0,18,8,0,8,0,0,0,0,0,0,0,9,0,0,0,68,0,0,35,26,8,0,0,0,13,11,15,7,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,6,0,17,0,0,0,0,0
1011100011,12,0,0,31,13,0,13,16,0,0,12,46,0,8,0,48,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,51,0,10,18,0,0,0,12,0,21,25,0,0,0,24,0,35,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,13,0
1100000011,0,0,0,0,0,0,0,28,0,0,0,0,0,0,37,132,11,0,0,10,0,0,23,0,0,0,0,0,7,0,0,0,0,0,0,25,30,56,0,9,0,0,0,0,0,0,30,37,0,0,0,0,0,5,0,13,11,0,12,0,0,11,0,13,0,0,0,0,0,0,0,0
1100001101,14,0,0,0,0,0,45,0,0,0,0,0,0,0,29,118,13,9,0,0,0,56,23,0,0,2,0,0,0,0,0,0,0,0,0,7,31,0,0,13,0,30,0,0,0,10,25,0,0,0,0,0,15,0,0,19,11,11,0,0,0,0,10,9,0,0,0,0,0,0,0,0
1100010101,22,0,0,0,0,0,22,0,0,0,10,0,0,0,37,80,0,77,0,0,0,10,13,17,0,10,0,0,0,11,0,0,0,0,0,15,0,0,18,8,0,13,0,15,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,15,16,0,0,0,0,13,0,0
1100101001,99,0,0,0,0,0,11,0,0,0,0,0,0,0,0,85,9,14,0,16,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,6,12,0,0,0,0,31,0,0,0,10,0,0,0,0,20,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,18
1101010011,0,0,0,0,0,21,0,9,0,0,0,0,0,0,18,6,0,83,0,0,0,0,36,16,12,32,0,0,0,0,0,0,0,0,0,0,15,10,0,28,34,0,0,0,0,0,8,82,0,0,0,0,0,25,11,0,8,0,13,0,7,0,0,5,0,0,9,0,12,0,0,0
1101100010,24,6,15,58,0,22,0,8,0,0,0,42,0,0,0,62,0,16,0,22,24,0,74,0,0,0,8,11,0,0,0,0,13,0,14,0,12,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,26,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0
1101100101,39,0,0,24,57,0,7,0,0,0,0,0,11,0,12,56,0,11,0,0,0,45,54,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,7,0,29,0,25,0,0,0,0,0,0,0,7,0,25,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,9,0
1110000000,0,0,0,7,0,0,14,10,12,0,0,0,0,0,0,144,0,63,0,0,0,0,10,0,0,0,0,0,11,0,12,0,47,0,0,0,0,7,0,0,0,0,0,0,0,0,81,27,0,17,0,9,0,0,0,0,0,0,0,11,0,0,7,0,11,0,0,0,0,0,0,0
1110000101,0,0,0,0,9,0,108,0,0,0,12,0,0,0,29,65,0,0,0,0,0,12,24,0,0,0,0,0,0,14,0,0,0,0,0,25,0,13,0,0,0,0,0,0,0,13,47,32,0,17,0,17,14,0,0,9,9,0,0,0,0,14,0,0,17,0,0,0,0,0,0,0
1110011001,0,0,0,0,0,0,27,25,25,0,0,0,0,0,0,68,0,36,0,0,0,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,49,0,0,0,10,0,0,0,0,0,21,77,11,0,12,0,0,0,0,10,12,0,0,0,0,9,0,13,38,8,17,0,0,0,0,0
1110011100,66,0,0,0,0,0,44,10,23,0,0,0,0,0,0,34,0,48,0,0,0,0,0,0,42,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,11,31,68,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,49,0,0,0,0,10,0,0
1110111011,0,0,30,0,0,0,10,48,0,0,0,0,0,17,0,21,0,0,0,0,8,0,0,0,0,30,0,0,0,0,0,16,0,0,0,0,24,56,0,0,11,0,0,0,7,0,8,130,14,0,11,0,0,0,0,0,0,0,14,0,0,0,0,28,7,0,10,0,0,0,0,0
1111001011,13,0,0,0,0,0,0,82,0,0,0,0,0,0,21,19,13,0,0,0,0,11,21,0,0,15,0,0,0,0,0,0,21,16,0,0,90,9,0,0,9,0,0,0,0,13,24,33,0,0,0,12,11,9,0,0,0,0,9,0,0,0,0,12,0,0,0,13,13,0,0,11
1111001110,48,66,0,0,0,0,0,49,0,0,0,6,0,0,8,36,0,0,0,0,0,10,51,0,21,0,0,0,0,0,0,0,53,8,0,0,23,0,0,9,0,0,0,0,0,23,16,23,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,17,0,0,0
1111010010,0,0,0,0,0,16,0,31,0,0,0,0,0,0,0,14,0,72,0,0,0,0,34,0,24,0,7,0,9,0,0,0,22,0,12,0,0,0,0,0,20,0,0,0,16,0,13,128,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,17,12,0,21,0,0
1111010100,40,0,0,0,0,0,16,0,0,0,18,0,37,0,0,0,0,74,0,0,0,0,42,9,57,0,7,0,0,0,0,0,31,0,0,0,0,0,0,20,15,0,0,13,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,51,0,0,7,16,12,0,0
1111100111,17,0,0,0,22,0,27,0,0,0,0,52,15,23,20,19,0,23,0,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,29,10,14,0,0,0,0,0,10,0,11,13,12,0,0,0,16,0,29,0,0,0,0,7,12,14,0,26,0,0,0,18,10,0,7,0,0
1111101001,93,0,0,27,9,0,33,25,0,0,0,0,0,0,0,20,0,0,0,0,0,18,0,0,17,0,0,0,0,0,0,0,7,0,0,0,62,19,0,0,26,10,0,0,0,0,30,0,0,0,12,33,8,14,0,0,0,7,0,0,8,0,0,11,0,0,11,0,0,0,0,0
