,0000010011,0000011000,0000011110,0000110010,0000111001,0001000000,0001010110,0001101010,0001101101,0010001000,0010010010,0010101100,0010110001,0010110100,0010111110,0011000111,0011001100,0011010001,0011110101,0011111000,0100000001,0100100100,0100101010,0100101101,0100110101,0101001011,0101110010,0101111001,0101111110,0110000101,0110001011,0110001110,0110010100,0110010111,0110011001,0110100010,0111000010,0111100000,0111100110,1000010101,1000100011,1000100100,1000101010,1000101111,1000111110,1001000001,1001011001,1001011100,1001101001,1010000011,1010010000,1010011110,1010100110,1010101011,1010111000,1011000110,1011001101,1011010100,1011100101,1011101110,1011110111,1100000111,1100001000,1100010011,1100011100,1100100101,1100100110,1100101011,1100101100,1100110100,1101000010,1101010000,1101100111,1101101101,1101101110,1110000110,1110100011,1110111010,1111001110,1111010001,1111011010,1111101001,1111110010,1111111100
0000010011,114,19,0,11,0,0,0,0,9,0,15,0,8,0,0,0,0,0,0,0,10,0,0,0,0,129,12,0,0,0,0,0,0,14,0,0,0,0,0,125,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011000,0,289,13,0,19,18,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011110,11,96,42,0,0,0,37,0,0,0,16,0,0,0,32,0,0,0,0,0,0,0,11,0,8,103,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,14,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,15,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110010,58,47,22,118,0,0,11,13,35,0,24,0,0,0,0,0,0,0,0,10,0,0,10,0,13,93,8,0,0,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111001,12,110,0,0,59,0,0,0,56,0,0,0,9,0,0,0,0,0,0,13,0,0,0,9,17,95,0,11,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000000,0,44,0,14,0,111,13,0,27,9,0,0,0,0,0,0,25,0,0,11,24,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,12,0,109,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010110,25,57,30,22,0,0,101,0,8,0,27,0,0,0,0,0,0,0,0,12,0,0,16,0,0,97,9,0,0,0,0,0,8,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101010,0,12,0,62,0,35,20,26,39,0,0,0,0,0,0,0,11,0,0,0,0,0,74,0,0,155,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,8,0,0,0
0001101101,0,12,0,0,58,0,0,0,110,0,0,20,0,0,0,0,60,0,0,0,0,0,11,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,4,0,23,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0010001000,0,72,0,0,0,24,0,0,10,39,0,21,0,0,0,0,31,0,0,10,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,10,0,10,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010010,55,58,12,49,0,0,12,0,0,9,73,0,18,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,15,8,0,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0010101100,0,50,0,0,14,0,0,0,20,18,0,29,0,7,23,0,44,0,0,13,0,0,28,0,0,54,0,0,0,0,0,0,0,0,0,54,0,14,0,95,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110001,70,47,0,12,54,0,0,0,58,0,0,0,42,13,0,0,0,6,8,34,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,11,0,11,0,57,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0010110100,13,137,0,13,13,0,0,0,0,0,27,10,8,13,12,0,0,0,19,46,0,0,0,0,10,11,0,0,0,0,0,0,33,0,0,47,0,0,0,57,0,0,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111110,10,44,29,30,12,0,0,0,0,0,35,12,0,10,67,0,0,0,0,14,0,0,44,0,15,51,0,0,15,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,22,0,0,0,0,0,0,22,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
0011000111,52,0,0,0,0,0,44,0,59,0,0,0,0,0,11,0,26,14,19,0,0,0,0,0,0,37,0,0,0,15,0,0,0,0,0,8,0,0,0,137,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,11,0,0,11,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001100,0,78,11,0,0,30,37,0,15,15,0,15,0,0,9,0,110,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,7,0,14,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010001,59,100,0,0,15,17,0,0,10,0,11,0,37,0,13,0,0,14,9,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,99,0,0,0,0,0,37,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
