,0000001001,0000001100,0000100011,0000100110,0000110000,0000110101,0001001011,0001100001,0001100111,0001111000,0010000001,0010001000,0010011011,0010011101,0010100101,0010101100,0010110011,0010111010,0011000101,0011000110,0011001100,0011010001,0011010010,0011100010,0011101111,0011110100,0100000000,0100011001,0100100010,0100101111,0100111000,0101000011,0101000110,0101010101,0101011000,0101011110,0101101101,0101110110,0101111011,0110000100,0110010110,0110011111,0110100000,0110101001,0110110111,0110111011,0110111101,0111010111,0111011001,0111101100,1000000101,1000001111,1000101110,1000110010,1000110111,1000111101,1001000100,1001001110,1001011111,1001110000,1001110101,1001111001,1010001101,1010010100,1010011001,1010100000,1010100011,1010100110,1010111100,1011000000,1011000011,1011001001,1011011100,1011100100,1011101011,1011110010,1011111000,1011111110,1100000111,1100001101,1100010011,1100010101,1100011010,1100100000,1100101001,1100110001,1101010001,1101010100,1101100100,1101110010,1110001001,1110001010,1110100111,1111000001,1111000010,1111000111,1111101101,1111110111
0010110011,27,0,127,0,75,84,0,0,0,0,9,0,39,0,0,0,0,16,0,0,0,0,24,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,14,15,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111010,72,17,54,19,34,33,0,0,0,15,0,0,37,0,0,0,9,25,0,0,0,0,32,0,0,0,9,0,8,0,42,0,0,0,0,0,0,0,27,0,0,0,0,0,0,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000101,32,0,65,0,0,96,0,12,11,0,32,0,0,35,38,0,0,0,14,11,12,14,0,0,10,6,0,0,0,0,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0011000110,61,7,128,24,0,0,0,0,11,0,8,0,0,0,0,0,0,0,9,63,9,0,28,16,11,20,0,0,0,0,0,0,14,0,0,0,0,0,0,14,8,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001100,141,89,13,0,0,14,0,0,0,0,8,10,0,32,0,17,0,0,14,48,3,0,12,0,8,9,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010001,27,0,73,0,77,37,8,14,0,14,43,0,0,17,0,0,0,0,5,0,0,0,27,0,0,13,0,0,0,0,0,10,0,13,11,0,0,0,0,13,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
0011010010,36,0,115,0,27,0,15,0,0,0,0,0,0,0,0,0,0,15,0,21,0,10,75,7,0,28,12,0,11,0,0,16,0,0,13,0,0,0,0,0,12,0,11,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0011100010,42,0,144,25,44,0,0,8,23,0,0,0,0,0,0,0,0,11,0,33,0,0,5,0,0,9,0,0,34,0,0,0,0,0,0,0,0,0,31,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,18,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0011101111,8,0,86,30,0,45,82,0,32,0,0,0,12,22,16,0,0,0,0,28,0,0,0,0,28,0,0,0,0,7,0,0,0,0,0,0,21,0,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110100,20,27,31,0,67,86,0,0,0,11,10,0,0,0,8,0,0,0,0,22,0,0,11,0,0,69,0,0,0,0,0,0,0,0,0,0,11,14,0,35,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,7,0,0,0,0,7,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000000,76,10,126,0,43,0,0,0,0,0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,10,11,0,0,0,0,0,8,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011001,165,10,36,0,29,55,8,0,0,6,0,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,22,0,0,0,10,0,10,0,0,18,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100010,17,0,170,46,22,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,103,0,25,5,21,12,0,0,0,0,0,0,18,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101111,12,21,101,34,0,50,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,58,0,0,27,28,0,0,0,0,0,20,0,12,0,0,25,0,10,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111000,84,30,18,0,73,5,0,0,0,28,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,33,24,0,0,79,0,0,0,22,0,30,0,11,23,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000011,35,0,169,0,7,19,72,15,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,9,65,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000110,86,9,91,27,0,42,15,0,14,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,20,0,0,0,0,31,7,0,0,13,0,9,9,7,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010101,13,11,19,0,20,160,14,0,0,0,0,0,0,10,0,0,0,0,11,0,0,12,0,0,0,27,28,17,0,0,0,22,0,0,11,0,26,10,0,11,8,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0101011000,147,45,19,0,11,22,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,22,0,0,46,0,0,0,31,9,8,0,17,11,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0101011110,76,47,11,0,0,32,50,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,6,11,0,0,0,12,0,17,0,18,18,16,16,19,0,41,11,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
0101101101,68,0,0,0,0,95,42,9,10,15,0,0,0,0,12,0,0,0,9,0,0,0,0,0,17,0,48,0,0,8,0,0,0,0,0,0,85,0,17,0,0,0,0,8,0,0,0,0,0,12,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0101110110,5,0,55,14,0,41,11,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,75,22,0,9,0,20,0,20,0,11,31,15,33,21,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0101111011,41,0,29,0,35,13,103,0,0,49,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,11,0,7,0,0,58,18,0,0,10,0,28,9,35,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110000100,6,47,51,19,8,10,0,0,0,0,67,12,0,7,5,3,0,0,10,30,5,0,0,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,0,102,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010110,0,25,52,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,50,0,0,11,50,0,13,0,11,0,0,0,0,0,0,13,0,70,72,10,0,0,10,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011111,16,29,34,0,0,60,34,0,0,0,0,0,29,42,0,0,0,0,0,0,0,0,13,0,11,0,20,9,0,14,14,0,0,0,0,0,0,0,11,22,19,37,0,0,18,11,20,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100000,27,0,42,8,59,0,0,0,0,0,39,11,0,0,7,11,0,0,0,0,0,0,0,10,0,0,31,0,32,0,14,0,0,0,0,0,0,0,0,84,0,0,81,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110101001,83,0,74,0,0,14,0,0,0,7,19,12,0,9,15,17,0,0,0,0,0,0,0,0,0,0,13,12,0,10,9,0,0,0,0,0,34,0,0,12,0,0,54,41,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,11,0,0,0,0,0,0,0
0110110111,0,0,27,10,8,139,0,0,7,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,10,20,15,0,0,0,0,0,0,17,12,49,39,25,0,0,0,12,9,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16
0110111011,40,0,90,0,11,22,12,0,0,7,0,0,47,0,0,0,10,32,0,0,0,0,0,0,0,0,12,13,12,13,60,0,0,0,0,0,0,0,31,5,0,22,0,21,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110111101,19,42,0,0,0,103,0,0,0,13,0,0,0,41,7,7,0,0,0,0,0,0,0,0,0,0,12,17,0,9,29,0,0,0,0,0,31,0,12,29,0,19,0,23,16,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0111010111,0,0,30,0,17,59,38,0,10,0,0,0,0,9,0,0,0,0,11,34,0,23,26,0,12,14,0,0,0,0,0,39,0,8,0,0,0,14,8,23,28,27,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,11
0111011001,37,11,0,0,22,29,45,0,0,17,13,13,11,16,0,0,0,0,17,0,0,7,33,0,0,0,0,6,0,0,15,13,0,8,22,0,4,0,6,26,0,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0
0111101100,108,29,0,12,0,8,0,0,0,0,0,0,0,0,17,9,0,0,7,28,25,0,0,0,9,14,7,0,0,0,13,0,0,0,0,0,38,0,28,38,0,0,28,10,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1000000101,9,11,96,0,23,106,0,0,0,0,26,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,0,0,18,0,16,0,0,0,0,0,10,8,0,0,0,0,0,0,30,0,0,0,0,0,0,0,13,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001111,29,35,89,0,0,54,38,0,0,0,0,17,9,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,38,22,14,0,8,0,0,11,10,0,0,0,6,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101110,19,55,69,64,12,20,10,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,11,0,0,2,13,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,35,36,17,13,0,0,11,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110010,33,0,162,14,76,26,0,0,12,0,0,0,0,0,0,0,13,8,0,0,0,0,6,0,0,12,15,0,15,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,29,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1000110111,10,0,92,9,27,174,0,0,9,0,0,0,9,0,0,0,7,0,0,14,0,0,0,0,0,13,0,0,0,9,14,0,0,0,0,0,0,16,0,0,10,0,0,0,7,0,0,0,0,0,0,18,0,9,0,12,0,0,8,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111101,53,30,12,0,34,114,0,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,42,32,15,0,11,0,0,0,28,0,6,9,0,9,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000100,64,25,96,0,16,38,0,0,14,0,22,0,0,0,0,0,0,0,12,11,15,0,0,0,0,9,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,21,9,0,0,0,9,0,11,0,0,0,0,0,15,25,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0
1001001110,82,49,58,10,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0,44,17,0,9,0,9,7,0,0,0,0,0,0,28,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,37,17,0,0,0,20,0,10,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011111,49,5,22,0,0,122,102,0,0,0,0,0,9,8,0,0,0,0,0,14,0,0,8,0,16,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,10,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110000,47,0,33,0,143,0,0,14,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,22,0,0,15,0,0,0,13,15,0,0,0,10,0,0,0,10,0,0,0,0,0,17,11,0,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0
1001110101,9,0,13,0,64,120,0,13,8,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,48,0,0,0,0,0,0,0,4,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,9,9,12,0,17,11,7,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111001,97,0,0,0,73,13,14,12,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,22,0,14,0,0,0,0,0,0,0,0,0,0,0,12,0,8,7,0,9,0,0,22,6,12,47,0,0,0,0,0,0,0,0,0,12,0,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1010001101,23,51,14,0,0,36,0,0,0,0,16,14,9,65,8,13,0,0,19,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,8,0,32,0,0,0,0,0,0,42,29,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,30,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1010010100,0,47,87,0,30,62,0,0,0,0,37,15,0,7,0,0,0,0,0,10,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,29,0,0,0,0,0,0,34,0,0,0,0,14,13,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
