,0000000011,0000010100,0000011011,0000100000,0000101010,0000110011,0000111100,0001000010,0001000101,0001111110,0010001001,0010010110,0010101100,0010110101,0010111110,0011000100,0011000111,0011001010,0011011011,0011011101,0011100010,0011101111,0011110111,0100000001,0100001010,0100010111,0100011101,0100101101,0100110000,0100111110,0101000100,0101000111,0101001110,0101011111,0101101100,0101110011,0101111001,0110001100,0110010001,0110011000,0110011111,0110100000,0111000000,0111001111,0111010101,0111011001,0111011010,0111101101,0111111100,1000000110,1000001011,1000001101,1000010111,1000100001,1000111110,1001010000,1001010011,1001011001,1001011110,1001101000,1001110001,1001111100,1010000001,1010001100,1010011001,1010011111,1010100111,1010101011,1010110000,1011001000,1011001111,1011010001,1011101101,1011110100,1011111000,1011111111,1100000111,1100010000,1100011100,1100110011,1100111000,1101001001,1101011101,1101100101,1101101011,1101110010,1110000011,1110011110,1110100001,1110101111,1110110100,1110111101,1111000001,1111001100,1111011111,1111101010,1111110000
0010111110,0,17,16,0,102,10,55,0,0,20,0,94,43,0,0,0,0,0,0,0,0,24,0,0,0,0,0,12,0,13,0,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0011000100,12,16,0,7,56,12,0,90,64,0,0,48,27,0,0,21,9,11,0,14,0,0,0,8,0,0,0,0,0,0,16,0,7,0,0,0,0,9,0,0,0,0,13,0,9,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000111,104,18,0,0,25,12,0,28,98,0,0,103,0,0,0,13,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001010,38,0,19,0,146,0,0,53,0,0,0,56,0,0,0,0,0,55,10,0,9,10,0,0,22,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011011,72,0,74,0,18,35,0,11,0,0,0,85,0,0,0,0,0,25,12,20,0,15,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,11,0,0,6,0,9,7,12,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011101,10,0,7,0,49,41,39,11,70,0,0,47,0,0,0,8,0,12,13,33,0,11,0,0,0,0,9,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,10,17,0,23,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011100010,47,10,0,27,74,28,0,104,18,0,0,61,0,0,0,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0011101111,45,0,15,0,82,0,23,18,57,12,0,22,15,0,0,0,15,0,0,0,0,32,7,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,16,0,0,0,26,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,9,0,11,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0011110111,27,36,15,0,0,52,24,11,59,12,0,93,0,9,0,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,7,0,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000001,99,0,0,28,13,36,0,68,22,0,8,14,0,0,0,0,0,0,0,0,0,0,0,130,19,13,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
0100001010,53,0,12,0,176,11,0,9,0,0,0,51,0,0,0,0,0,4,0,0,0,0,0,67,34,0,0,6,10,0,0,0,44,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010111,52,66,31,0,14,77,0,0,10,0,0,52,0,0,0,0,0,0,0,0,0,0,0,39,7,32,9,0,0,0,0,8,0,17,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011101,0,12,39,0,49,82,46,0,37,0,11,16,0,0,0,0,0,0,0,15,0,0,0,51,7,13,0,4,12,0,0,0,0,5,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101101,19,0,0,22,64,25,55,8,57,0,11,0,18,0,0,0,0,0,0,0,0,0,0,103,0,0,12,38,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100110000,0,22,0,53,30,109,17,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,53,0,0,0,0,0,13,40,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0100111110,0,34,35,0,84,31,38,0,0,17,0,21,0,0,12,0,0,0,0,0,0,0,0,11,20,18,0,38,11,0,0,0,13,10,0,11,0,0,0,0,17,0,0,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0101000100,0,32,0,14,65,0,11,71,56,0,0,16,0,0,0,20,0,0,0,0,0,0,0,63,0,0,0,0,10,0,13,5,8,0,12,11,0,18,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,13,0,0,0
0101000111,74,21,0,0,25,0,0,40,97,0,0,36,0,0,0,0,9,0,0,0,0,0,0,72,0,9,0,0,0,0,15,0,27,7,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001110,7,7,0,0,100,0,19,26,12,8,0,17,0,0,0,0,0,12,0,0,0,0,0,33,33,0,0,24,0,0,5,5,116,19,10,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0101011111,27,27,43,0,0,20,20,0,37,14,0,22,0,0,0,0,0,0,10,11,0,12,0,43,28,12,14,0,0,0,0,12,48,11,0,13,0,0,0,0,9,0,0,6,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,14,0,0
0101101100,0,0,0,9,66,0,51,47,32,14,0,0,20,0,0,0,0,16,0,0,0,0,0,8,0,0,0,41,0,0,16,0,26,0,44,15,0,10,0,0,0,0,0,0,0,0,0,5,13,0,0,26,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0
0101110011,74,16,26,0,0,107,0,21,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,10,0,17,0,0,12,0,0,0,0,11,0,71,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,37,11,0,0,0,0,0,0,0,0,0,0,0
0101111001,0,0,40,0,0,118,32,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,9,0,0,0,0,14,31,21,0,0,0,0,32,0,0,0,0,11,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,13,12,0,20,0,0,0,0,0,0,0,0,0,0,0,7
0110001100,12,0,0,0,138,0,12,0,7,0,10,65,28,0,0,11,0,20,0,5,0,0,0,16,11,0,8,29,0,0,0,0,20,0,8,0,0,7,0,26,0,19,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0110010001,41,0,5,0,0,113,0,21,0,0,17,74,0,5,0,0,0,0,0,0,0,0,0,35,0,14,10,0,5,0,0,0,0,0,0,0,0,0,0,6,11,9,10,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,38,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0
0110011000,11,0,13,0,68,32,11,0,0,0,13,66,0,0,0,0,0,32,0,13,0,0,0,0,21,0,7,0,23,0,0,0,0,0,11,0,0,26,9,19,24,16,11,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0110011111,10,0,69,0,22,14,13,0,0,0,8,116,0,0,8,0,0,0,13,13,0,5,0,36,10,25,9,0,0,0,0,0,13,9,0,0,0,6,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0
0110100000,25,0,0,73,33,4,0,23,5,0,3,94,20,0,0,0,0,13,0,0,10,0,0,70,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,6,0,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,12
0111000000,34,0,0,11,10,0,0,98,13,0,0,56,0,0,0,24,0,47,0,0,6,0,0,66,0,0,0,0,6,0,14,0,0,0,8,16,0,10,0,0,0,15,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
0111001111,53,0,0,0,6,0,0,9,59,0,0,65,0,0,0,0,10,9,10,9,0,35,0,47,0,0,0,0,0,0,0,11,73,11,0,0,0,11,0,0,9,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0
0111010101,10,10,0,0,0,45,0,25,68,0,0,64,0,13,0,16,15,0,0,41,0,0,8,0,0,0,12,0,0,0,18,0,0,19,0,0,0,0,5,0,0,0,9,0,10,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011001,15,0,24,0,0,49,0,37,23,0,6,0,0,0,0,0,0,26,25,48,0,0,0,5,0,0,10,0,0,0,0,0,0,9,13,0,6,0,11,11,23,0,15,14,12,0,12,31,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,13,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0111011010,9,0,33,0,22,0,0,7,0,0,0,59,0,0,0,0,0,50,29,10,0,0,0,0,49,0,0,0,0,0,0,0,37,12,9,33,0,0,0,12,26,0,9,19,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14,11
0111101101,0,0,0,0,10,0,35,34,96,0,11,0,37,0,0,0,0,13,0,7,0,36,0,30,0,0,0,21,0,0,0,0,9,0,28,0,0,10,0,0,0,0,0,15,0,0,0,62,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0111111100,0,0,0,0,14,0,93,16,7,23,0,7,27,0,8,0,0,35,0,39,0,8,0,0,0,0,0,0,0,0,0,0,29,0,21,0,0,16,0,13,0,0,0,0,14,0,0,31,23,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1000000110,69,45,0,0,125,0,0,44,19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,16,17,10,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001011,147,0,64,0,72,8,0,10,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,69,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1000001101,59,0,14,0,102,12,22,15,43,0,13,32,12,0,0,0,0,0,0,0,0,0,0,35,0,0,7,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,43,15,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010111,65,54,50,0,25,61,0,0,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,42,0,0,0,10,0,0,0,0,0,0,0,0,9,16,0,0,0,0,11,0,0,0,0,25,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100001,129,0,0,64,0,65,0,29,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,13,29,0,0,0,0,0,15,11,0,13,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1000111110,0,30,35,0,98,26,50,0,0,27,0,13,8,0,10,0,0,0,0,0,0,0,0,0,11,8,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,0,24,0,0,0,15,0,0,17,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1001010000,11,36,0,34,35,70,9,40,0,0,0,24,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,24,0,9,0,0,0,7,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,11,8,10,12,8,9,0,0,0,0,0,0,0,19,10,0,25,0,12,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010011,85,16,35,0,0,77,0,25,10,0,0,18,0,0,0,0,0,0,11,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,33,0,0,10,0,14,9,0,11,0,0,0,0,0,0,0,0,0,0,24,0,0,0,20,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011001,7,0,29,0,33,72,22,22,10,0,0,0,0,0,0,0,0,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,9,0,11,0,0,26,12,6,12,0,16,12,0,13,14,13,0,0,0,9,0,0,0,0,11,0,13,0,0,0,0,0,41,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011110,0,45,50,0,46,0,53,0,14,28,0,50,0,0,0,0,0,13,0,12,0,0,0,0,15,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,7,0,33,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
1001101000,15,0,0,21,123,30,0,75,0,0,0,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,18,0,10,9,8,0,0,10,16,0,13,0,0,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110001,9,0,14,37,0,144,8,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,30,0,27,8,18,0,10,0,0,0,0,0,0,12,0,0,0,0,12,0,10,0,13,0,26,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0
1001111100,0,26,0,0,32,22,99,15,10,23,0,0,19,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,27,23,0,23,12,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,13,35,14,0,0,0,14,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000001,144,0,0,27,19,30,0,17,18,0,25,55,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,9,0,10,0,9,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,5,0,0,0,0
1010001100,13,0,0,0,129,0,13,0,0,0,8,69,51,0,0,5,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,19,0,17,0,0,0,0,0,0,0,0,0,0,0,47,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
1010011001,26,0,47,0,41,76,9,0,0,0,40,41,0,0,0,0,0,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,11,0,0,0,0,10,0,9,0,0,0,14,0,0,0,0,0,10,0,0,0,0,13,0,15,11,0,0,21,11,0,24,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
