0011110000,11,0,34,29,0,0,92,0,0,0,0,0,20,32,116,0,18,0,22,0,0,0,0,0,0,0,0,0,0,15,0,0,35,0,0,8,0,11,0,0,0,19,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011111111,26,0,0,22,0,19,64,0,7,14,22,0,0,54,56,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,91,32,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000000,146,0,32,0,17,0,48,0,0,27,0,0,19,0,0,0,101,12,28,0,0,0,0,0,8,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0100100100,151,0,43,0,0,0,12,0,11,17,0,0,0,0,0,0,65,19,0,0,0,0,15,11,0,0,0,0,10,0,0,0,61,0,0,0,0,0,0,0,49,0,0,16,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001000,93,0,45,0,40,17,41,4,8,5,0,0,61,0,0,0,39,0,77,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,8,0,0,0,0,0
0101001110,74,0,0,0,23,8,20,0,14,64,0,0,0,0,0,0,0,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0
0101100111,118,0,31,14,10,0,12,0,0,17,0,0,0,51,0,14,18,0,0,9,0,13,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101011,12,0,97,39,41,0,51,23,0,13,0,0,0,11,14,8,12,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110100,96,9,11,0,0,0,49,0,11,8,0,0,0,13,44,0,34,28,33,0,0,0,10,0,0,0,0,0,6,0,0,0,120,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110001100,107,27,9,0,0,10,31,0,0,58,10,0,41,0,0,0,14,11,23,0,0,0,0,31,0,0,0,0,0,0,0,0,11,0,0,0,0,0,22,0,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0110010000,51,0,22,10,0,0,117,0,0,26,0,13,28,0,26,0,59,0,45,0,0,0,0,8,10,12,0,0,0,0,0,12,38,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010110,78,0,0,11,0,0,25,0,0,122,10,5,0,8,0,0,18,0,7,0,0,0,0,8,16,0,0,0,0,0,0,19,49,0,0,0,0,0,0,11,69,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0110111101,23,0,16,17,0,10,74,0,15,27,29,0,10,0,70,43,9,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,26,0,0,62,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13
0111000001,98,0,0,0,44,4,43,11,0,28,0,12,73,0,23,0,63,0,12,0,0,0,0,0,27,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0
0111100100,126,0,20,0,0,0,0,0,34,16,0,0,7,40,66,0,35,16,9,0,0,0,6,16,0,0,0,0,0,8,0,0,36,0,0,0,0,0,0,0,27,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0111101000,0,0,123,0,11,0,0,29,37,12,0,0,70,14,32,0,17,0,28,0,0,0,0,30,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000000,168,0,15,0,14,0,37,0,0,0,0,0,19,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,23,0,0,19,0,0,0,0,50,0,0,9,0,0,8,0,0,0,12,0,0,0,0,0,0,18,0,0,0,0,0
1000010010,79,0,0,26,12,0,108,0,0,0,0,6,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,13,27,28,9,0,25,0,12,0,11,81,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
1000110100,70,43,0,0,0,0,78,0,0,0,0,0,0,0,9,0,13,19,0,0,0,0,9,0,0,0,0,0,0,0,7,16,103,14,0,0,0,0,0,0,32,30,0,41,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1000111000,45,40,86,11,0,0,84,0,0,0,0,0,9,0,14,0,10,13,19,0,0,0,0,0,0,0,0,0,0,0,7,10,8,12,0,0,0,0,0,0,59,15,0,12,0,10,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0
1000111111,36,8,0,74,0,0,67,0,0,0,12,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,24,0,0,0,0,0,145,10,0,0,6,0,0,0,0,18,0,0,13,0,0,11,0,0,0,0,0,0,0
1001010000,60,12,14,20,9,0,126,0,0,0,0,0,8,0,12,0,17,0,69,0,0,0,0,0,0,0,0,0,0,0,25,23,49,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1001011001,33,16,15,11,0,36,231,10,0,0,0,0,10,0,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,0,0,9,0,0,0,0,16
1010001010,34,0,19,0,37,0,7,0,0,51,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,9,0,0,0,17,9,0,146,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
1010001100,106,16,0,0,0,9,12,0,0,39,6,0,37,0,0,0,0,0,9,0,0,0,0,35,0,0,0,0,0,0,17,0,16,0,0,0,0,10,34,0,66,20,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1010010110,83,13,0,6,0,0,32,0,0,71,15,7,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,28,52,0,0,11,0,16,0,0,112,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1010101110,30,0,6,0,0,0,0,0,0,18,31,0,0,12,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,15,14,0,238,32,0,49,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1010111100,30,66,20,0,0,0,13,0,0,0,0,0,12,0,32,12,0,11,0,0,0,0,0,22,0,0,8,0,0,0,0,0,53,21,0,0,0,0,27,0,57,70,0,36,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011000011,53,0,0,0,67,0,88,0,0,48,0,26,27,29,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24,0,0,0,0,0,0,20,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011100100,125,0,16,0,0,0,0,0,34,6,0,0,27,40,58,0,13,0,0,0,0,0,0,14,0,0,0,0,21,0,16,0,63,0,0,0,0,0,11,0,23,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1011101111,12,0,0,0,0,13,23,0,16,12,23,0,0,71,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,227,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011111000,0,10,47,0,0,0,35,0,0,0,0,0,24,0,96,0,0,0,39,0,0,0,0,0,0,0,0,0,0,29,0,0,0,25,0,11,7,31,0,0,32,51,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1100000100,130,12,0,0,0,0,6,0,0,43,0,0,0,0,0,0,57,17,9,0,0,0,0,9,0,0,0,0,0,0,14,0,85,0,0,0,0,0,15,0,45,0,0,14,0,0,0,0,8,16,0,0,0,0,0,0,12,8,0,0,0,0,0
1100010011,21,0,0,47,13,0,150,0,0,0,0,31,9,0,0,0,9,0,29,0,0,0,0,0,5,0,0,0,0,0,0,25,0,0,12,0,0,0,0,0,54,0,0,0,0,0,0,14,6,21,23,0,0,0,0,0,0,17,14,0,0,0,0
1100010101,53,11,0,0,0,0,139,0,0,10,0,0,0,0,10,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,107,0,11,0,0,0,29,0,14,0,0,0,0,0,6,8,0,22,10,0,9,0,0,0,12,13,14,0,0,0,0
1100100110,53,0,34,0,0,0,0,0,0,56,0,0,0,0,0,0,12,23,11,10,8,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,150,15,0,19,0,0,12,0,0,36,9,0,0,0,0,0,0,0,0,0,12,0,0
1100110001,0,0,28,46,0,0,115,0,0,0,0,0,0,0,51,0,73,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,15,39,0,13,0,0,0,0,6,0,0,0,0,19
1100111010,12,0,91,64,0,0,15,0,0,0,0,0,0,0,0,0,9,10,18,0,0,0,0,0,0,0,0,0,0,10,0,19,11,21,15,0,0,15,0,0,159,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
1100111101,27,33,32,6,0,0,74,0,0,0,0,0,0,0,8,20,0,21,0,0,0,0,11,0,0,0,17,0,0,0,0,0,40,0,28,0,0,0,39,0,12,29,0,0,21,0,0,0,10,20,8,0,0,0,0,11,0,14,0,0,0,0,19
1101001001,30,0,30,0,10,33,83,34,0,13,0,0,27,0,0,0,40,0,39,0,0,17,0,0,0,0,0,7,0,0,0,0,9,0,0,0,12,0,15,0,15,0,0,0,12,0,0,0,0,16,0,0,0,11,9,0,12,12,0,0,0,0,14
1101001010,8,0,30,0,63,0,32,0,0,53,0,0,7,0,0,0,18,0,61,20,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,23,0,0,127,0,0,0,0,0,0,0,0,15,0,10,0,9,0,0,0,3,0,0,0,0,0
1101111111,24,0,0,48,0,0,56,0,0,0,0,0,0,8,12,52,0,0,0,15,15,15,10,0,0,0,0,0,0,0,0,0,16,0,28,0,0,0,0,0,88,0,0,0,43,0,0,0,0,34,0,11,12,0,0,0,0,0,0,0,0,0,13
1110000101,90,0,0,0,0,11,14,0,0,95,0,13,0,0,13,0,47,0,0,0,0,0,0,10,16,0,0,11,0,0,6,0,50,0,0,0,0,0,42,0,0,0,0,13,0,0,6,0,15,21,10,0,0,0,0,0,8,0,9,0,0,0,0
1110001000,47,0,53,0,0,0,10,0,0,66,0,0,97,0,0,0,29,0,29,0,0,0,0,36,7,0,0,0,0,9,15,0,0,0,0,0,0,22,17,0,14,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,19,9,0,0,0,0,0
1110010111,57,0,0,0,0,0,37,0,0,97,18,45,9,9,4,23,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,7,27,0,10,0,0,0,5,5,34,8,0,0,0,0,0,21,8,38,0,0,0,0,0,0,16,0,0,0,0,0,0
1110101011,0,0,47,32,0,0,0,8,0,30,6,6,57,0,25,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,117,0,0,12,12,0,0,9,0,32,25,8,0,0,0,0,12,0,0,0,0,0,12
1111100110,64,0,10,0,7,0,0,0,0,58,0,0,0,89,36,0,9,0,0,11,12,0,0,13,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,97,9,0,31,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1111110101,18,0,0,0,0,10,60,0,0,13,0,0,0,49,111,9,0,0,0,0,0,0,11,0,8,0,12,0,18,0,0,0,81,0,0,0,0,0,0,0,0,13,0,7,11,0,0,0,27,11,0,0,12,0,0,0,0,0,8,0,0,0,11
1111111001,0,0,39,30,0,8,75,23,0,0,0,0,0,0,143,8,0,0,12,0,0,0,0,0,13,0,9,0,0,27,0,0,0,0,0,0,12,0,0,0,13,10,0,0,6,8,0,0,0,0,13,0,15,7,0,0,21,0,0,0,0,8,0
