,0000000010,0000000111,0000011110,0000100100,0000101000,0000111100,0000111111,0001100001,0001100110,0001101100,0010000101,0010001000,0010010100,0010011011,0010100011,0010101111,0010110000,0011000011,0011000100,0011010000,0011010110,0011011111,0011110100,0011110111,0011111010,0100001010,0100001100,0100010011,0100011111,0100100010,0100110110,0100111001,0101000010,0101001001,0101010110,0101011000,0101101010,0101110100,0110000011,0110010111,0110011001,0110011010,0110100001,0110101000,0111001111,0111011110,0111100000,0111101110,0111111101,1000001010,1000001111,1000010000,1000100000,1000100111,1000110001,1000110110,1000111011,1001001001,1001010011,1001100011,1001101110,1001110010,1001110101,1010010101,1011000000,1011000101,1011001110,1011010111,1011011101,1011100001,1011110000,1011111001,1100000101,1100011101,1100101011,1100101100,1100110010,1100110101,1100111110,1101010010,1101100001,1101100110,1101110111,1110000001,1110000110,1110011011,1110100100,1110101010,1110111101,1111001001,1111010011,1111101100,1111111010
0001101100,67,0,86,32,24,45,0,19,10,21,0,12,0,0,0,0,0,0,13,0,0,40,23,0,12,0,18,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000101,143,85,0,12,0,0,0,12,0,0,27,30,14,0,34,0,0,24,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0010001000,252,0,42,0,41,0,0,0,0,0,12,52,0,9,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010100,186,46,39,19,0,9,0,0,0,0,32,14,45,0,0,0,14,0,10,12,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010011011,205,29,17,0,0,0,4,0,0,0,14,0,0,62,0,0,0,0,0,0,0,7,0,0,0,0,0,9,15,0,0,0,0,0,0,0,13,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0010100011,147,42,0,12,0,0,0,10,0,0,20,0,0,23,114,8,0,11,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,24,9,0,14,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101111,33,39,66,17,0,0,19,0,0,0,17,8,0,39,84,31,0,0,0,0,0,47,0,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110000,181,15,0,17,10,13,0,0,0,0,0,0,20,7,20,0,23,10,0,9,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,13,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000011,143,21,0,0,0,0,0,15,0,0,0,0,0,13,53,0,0,53,0,0,12,22,0,0,20,0,0,0,0,0,0,0,6,16,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0011000100,103,13,21,52,0,0,0,12,10,12,14,47,38,0,0,0,0,34,36,13,13,6,31,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010000,152,10,0,0,0,0,0,0,0,0,0,14,34,0,10,0,17,25,10,12,10,0,23,0,7,0,0,0,0,0,0,0,0,12,0,63,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,35,0,0,0,0,0,11,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010110,134,34,40,12,0,0,0,0,10,0,0,0,34,0,0,0,0,11,14,13,50,5,17,8,27,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011111,31,52,34,0,0,0,39,0,0,0,12,0,10,32,0,0,0,7,0,0,25,81,0,13,7,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,11,10,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110100,27,24,0,66,0,35,0,17,10,7,0,0,39,10,9,0,25,13,7,9,40,0,36,14,28,0,0,0,0,0,0,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110111,15,87,0,11,0,0,50,11,12,0,0,0,0,13,85,0,0,7,0,0,40,17,9,9,43,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,38,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0011111010,86,0,26,0,26,0,6,0,0,0,0,0,0,8,14,0,0,0,0,0,18,0,10,0,97,0,0,0,0,0,0,0,0,0,0,83,47,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0100001010,195,9,60,0,9,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,12,9,10,0,0,11,0,0,12,9,0,11,13,0,0,0,0,22,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,18,10,14,0,0,0,0,0,0,0,12,0,0,0,0,0
0100001100,106,13,102,13,12,18,0,0,0,7,0,54,0,0,0,0,0,0,10,0,0,0,0,0,0,13,30,0,0,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,8,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010011,149,47,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,14,0,14,12,0,0,12,0,33,0,30,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011111,23,79,39,0,0,0,37,0,0,0,0,12,0,21,0,0,0,0,0,0,0,26,0,0,0,8,0,11,14,0,0,6,0,0,6,9,0,0,0,10,0,24,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,75,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0
0100100010,150,0,8,30,18,0,0,0,30,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,9,14,0,20,0,8,5,0,12,0,0,52,9,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0
0100110110,94,31,43,39,0,16,13,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,32,0,0,8,0,8,0,0,0,0,27,46,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,17,0,0,7,12,0,0,0,0,0,0,0,0,0,0
0100111001,60,14,0,0,10,14,13,0,0,0,0,0,0,25,7,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,23,0,11,0,75,7,0,0,0,9,0,14,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,33,0,12,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000010,195,0,12,0,0,0,0,0,36,0,0,0,0,0,7,0,0,17,12,0,0,14,0,0,22,10,0,0,0,12,0,0,0,27,19,18,18,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0
0101001001,120,0,0,0,0,0,0,19,0,0,0,14,0,0,14,0,0,16,0,0,0,43,0,0,15,0,14,0,0,0,0,5,0,73,0,36,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
0101010110,146,24,33,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,12,0,46,25,0,0,23,0,8,0,0,0,9,0,13,0,15,16,0,10,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,16,29,0,0,0,0,0,0,0,0,0,0
0101011000,126,0,24,0,0,14,0,0,0,0,0,17,13,0,0,0,0,0,0,9,0,0,0,0,0,15,12,0,0,0,0,14,0,18,4,143,11,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101010,77,0,29,0,13,0,0,0,30,13,0,0,0,0,9,0,0,0,0,0,0,12,0,0,63,9,0,0,0,12,0,0,12,20,0,19,61,0,0,0,0,0,0,26,0,0,5,15,0,13,0,0,0,0,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0
0101110100,59,0,0,39,0,23,0,6,9,14,0,0,11,0,0,0,7,0,7,0,12,5,33,0,30,0,11,0,0,0,14,0,0,10,17,62,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,11,23,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0110000011,146,44,0,0,0,0,0,0,0,0,13,17,0,29,47,0,0,24,0,0,0,15,0,0,12,0,0,7,0,12,0,0,12,8,0,0,0,0,0,24,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0
0110010111,72,123,0,11,0,0,12,0,0,0,7,8,15,28,13,0,0,0,0,0,19,23,0,9,0,0,0,9,20,0,0,0,0,0,0,0,0,0,15,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011001,75,0,12,0,0,0,0,0,0,0,6,29,0,64,11,0,0,10,0,0,0,0,0,0,0,0,0,6,7,0,0,11,0,10,0,43,0,0,0,0,0,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,55,0,31,0,0,0,73,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0110011010,140,0,35,0,0,0,0,0,0,0,0,8,0,47,0,0,0,0,0,0,0,0,0,0,33,15,0,14,13,0,0,0,0,0,0,33,0,0,0,0,11,26,0,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10,0,0,16,0,0,0,0,0,12,0,11,0,0,0,0,0
0110100001,77,0,0,0,0,0,0,27,0,0,20,0,0,8,111,0,15,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,23,0,0,10,0,0,0,0,26,0,0,13,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,80,0,0,9,0,0,11,0,0,7,0,0,0,0,0,0
0110101000,85,0,19,0,52,20,0,0,0,11,0,43,0,8,54,0,8,0,0,0,0,0,0,0,8,0,18,0,0,11,0,0,0,0,0,24,0,0,0,0,0,8,12,26,0,0,29,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0
0111001111,20,27,41,0,0,0,3,0,0,0,0,30,0,15,13,22,0,27,0,0,13,117,0,0,19,0,0,0,8,0,0,0,0,46,0,0,10,0,15,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,16,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011110,31,0,75,0,0,0,14,0,0,0,0,14,16,0,0,0,0,0,0,0,40,34,14,0,79,0,7,0,19,0,0,0,0,0,26,22,0,0,0,0,0,45,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0111100000,45,0,0,33,14,0,0,28,25,12,0,12,0,0,36,0,18,32,9,12,0,0,15,0,40,0,0,0,0,15,0,0,15,0,0,38,0,0,0,0,0,0,9,20,0,0,24,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0111101110,10,0,80,15,0,0,10,0,34,18,0,9,0,0,10,20,0,0,0,0,0,18,10,0,113,0,12,0,0,0,0,0,0,15,0,0,26,0,0,0,0,0,0,21,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,10,0
0111111101,0,0,0,0,0,26,40,10,0,11,0,0,9,11,47,0,0,0,0,0,0,73,48,7,8,0,0,0,0,0,0,17,0,22,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,16,0,0,41,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
1000001010,200,20,62,0,11,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,19,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,0,14,14,0,0,0,0,0,0,0,8,0,0,0,0,0
1000001111,51,113,64,0,0,0,5,0,0,0,0,18,0,19,0,16,0,0,0,0,0,41,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,10,0,0,10,0,11,0,0,0,0,0,0,10,12,0,0,0,0,0,0,57,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010000,238,20,7,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,9,0,11,10,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,10,0,14,0,0,32,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
1000100000,155,0,13,33,29,0,0,17,11,0,0,0,0,0,24,0,20,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,9,16,0,12,10,0,4,0,0,0,0,14,0,0,9,0,0,0,0,0,10,0,12,0,0,14,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
1000100111,21,145,9,26,0,0,10,8,11,0,0,0,0,0,78,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,13,0,9,14,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,42,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0
1000110001,59,16,0,0,0,0,0,14,0,0,0,0,0,0,25,0,12,0,0,0,0,0,0,0,0,0,0,20,0,0,0,9,0,13,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,6,18,9,6,0,23,0,0,0,10,15,0,0,0,0,0,17,0,37,0,33,0,0,11,17,0,0,12,0,0,21,0,0,0,0,0,0,0,0,0
1000110110,76,63,27,26,0,4,13,0,13,0,0,0,13,0,10,0,0,0,0,0,29,0,0,0,13,0,0,0,0,0,11,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,7,34,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,14,0,0,0,0,22,11,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1000111011,73,0,0,0,0,0,17,0,0,0,0,0,0,34,9,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25,0,0,0,18,37,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,12,25,7,26,0,43,0,0,0,0,0,0,0,0,0,0,0,0,34,0,45,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001001,119,0,12,0,0,0,0,20,0,0,0,0,0,0,19,0,0,24,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,44,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,0,14,32,0,0,0,0,0,24,0,39,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
1001010011,80,54,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,9,11,0,0,0,0,0,14,0,0,0,0,0,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,0,8,0,118,9,0,15,0,0,0,21,0,8,0,0,0,0,0,6,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,16,0,0
1001100011,54,37,0,0,0,0,0,30,27,0,0,0,0,0,77,0,0,7,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,20,0,14,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,14,14,0,0,43,7,31,0,0,10,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1001101110,38,8,97,13,0,8,7,0,32,21,0,0,0,0,0,15,0,0,0,0,12,28,10,0,47,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,15,0,14,18,0,0,9,0,11,0,20,0,0,0,0,10,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0
1001110010,75,13,0,0,0,0,0,0,49,0,0,0,0,0,21,0,0,0,0,0,32,0,0,0,45,0,0,0,0,0,0,0,0,18,8,57,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28,0,0,0,21,7,0,25,8,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10
1001110101,20,70,0,0,0,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,14,42,19,10,0,0,0,0,0,0,0,0,0,8,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,15,15,0,12,26,0,0,0,33,9,0,25,0,0,9,10,0,12,0,4,0,0,0,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1010010101,72,79,0,0,0,0,0,0,0,0,32,23,31,18,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0,7,0,0,0,16,0,0,26,0,11,16,0,0,0,0,27,0,0,0,50,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
1011000000,174,0,0,10,10,0,0,0,0,0,0,43,0,0,0,0,0,53,28,16,0,0,13,0,11,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,22,15,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
1011000101,33,41,0,14,0,0,0,24,0,0,21,24,0,0,22,0,0,53,29,0,0,19,9,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,7,8,16,62,18,7,9,8,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
1011001110,66,8,98,0,0,0,0,0,8,0,0,22,14,0,0,9,0,0,11,0,17,29,15,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,7,0,11,0,31,12,0,0,0,0,0,0,0,0,0,10,0,0,0,17,21,11,0,0,0,0,21,0,0,0,0,0,0,7,8,0,0,0,0,17,0,0,0,0,0,0,0,0
1011010111,42,80,0,0,0,0,16,0,0,0,0,0,0,11,21,0,0,24,0,0,54,40,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,12,16,0,18,20,0,15,0,0,10,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0
