,Fitness,Location,Maxima
0000000000,0.5524783848128976,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.5213170277089987,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.7289583938876832,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
0000000011,0.33922545059233544,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.5449197888762624,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.4796012271366316,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.36935859439907326,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.6415774378146029,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",1
0000001000,0.512778579371112,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.49308328550297365,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.593475044567488,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.4465642214874288,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.5606602590987537,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.4394684708857664,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.6416918424245284,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.500200062659382,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.46130669304478966,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.4545968457914752,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.46854465433802944,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.4119138388045028,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.5235365874934874,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.550046643675446,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.4402360459839059,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.5985956980385596,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.45112343175800557,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.4540031738520162,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.4953539810039579,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
