,0000000001,0000001000,0000001110,0000100110,0000111001,0000111100,0001001011,0001010110,0001011000,0001100001,0001101101,0001110011,0010000000,0010010010,0010011100,0010110011,0011000001,0011010111,0011011011,0011100100,0011110001,0100001101,0100011111,0100100101,0100110000,0100111101,0101000010,0101000100,0101101000,0101110010,0101110111,0110010000,0110100000,0110100011,0111000101,0111001001,0111011010,0111101111,0111110000,0111110011,0111111101,1000000010,1000011001,1000101011,1000101100,1000110011,1001001100,1001010101,1001011010,1001101010,1001110000,1001110110,1001111111,1010000111,1010101101,1010110010,1011010011,1011100111,1011110101,1011111000,1011111011,1100001010,1100001100,1100001111,1100010101,1100010110,1100100011,1100101001,1100110001,1100111110,1101001000,1101001011,1101011110,1101100010,1101101111,1101111001,1110000000,1110000011,1110000101,1110010001,1110011110,1110100110,1110110011,1110111111,1111000111,1111010100,1111011101,1111110110,1111111010,1111111100
0000000001,290,24,0,0,8,0,39,0,0,13,0,0,60,6,0,0,21,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001000,179,200,13,0,14,0,23,0,12,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001110,138,88,148,24,11,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100110,161,9,84,115,14,0,16,8,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0000111001,51,74,0,0,130,8,34,0,17,12,6,0,36,13,0,13,0,0,0,0,10,0,10,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111100,41,85,37,40,39,59,0,10,14,0,11,0,76,7,14,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001011,79,75,15,0,24,0,201,0,13,0,0,0,14,0,0,0,18,8,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010110,84,10,67,16,0,0,38,91,11,0,0,0,30,22,0,0,0,28,0,0,0,0,32,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011000,48,116,15,0,6,6,15,20,130,0,0,0,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100001,96,21,0,12,39,0,47,0,0,102,12,11,72,0,0,0,8,0,0,0,12,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101101,49,57,0,16,146,12,29,0,0,43,40,0,0,0,0,0,5,0,0,0,0,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,6,27,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110011,71,0,0,0,53,0,63,30,0,10,0,0,43,0,0,12,0,14,0,0,13,0,22,0,12,0,0,0,0,11,21,0,0,0,0,0,0,0,0,12,0,18,0,0,0,14,0,23,0,18,17,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000000,157,85,6,10,0,0,0,0,0,0,0,0,142,24,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010010,125,20,34,12,0,0,0,47,0,0,0,0,45,122,0,8,0,0,0,0,0,0,14,0,0,0,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0010011100,51,28,43,0,8,43,12,0,22,0,0,0,122,57,10,0,13,12,0,0,0,25,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110011,92,0,0,12,69,0,0,0,0,0,0,10,58,82,0,35,0,9,0,0,9,0,12,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0
0011000001,117,24,0,0,9,0,63,0,10,43,0,0,98,9,0,0,78,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010111,38,0,12,0,13,0,109,33,0,0,0,12,16,65,0,0,34,63,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,47,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011011,8,9,0,0,54,0,107,18,31,0,0,4,0,52,0,0,23,58,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,9,15,16,0,0,0,0,0,0,13,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011100100,26,12,15,61,0,14,10,55,0,46,8,0,127,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,9,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
0011110001,34,0,0,0,36,0,0,10,9,36,11,6,68,19,0,43,39,12,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,54,0,13,7,0,0,0,0,0,11,0,15,15,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001101,120,15,14,11,37,0,33,0,0,0,16,0,26,0,0,0,22,0,0,0,0,67,24,10,0,9,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011111,46,0,19,0,70,0,44,0,0,0,0,0,13,30,0,0,0,19,0,0,0,56,111,0,0,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100101,122,0,0,84,36,0,12,0,0,55,8,0,33,0,0,11,15,0,0,0,0,22,0,0,9,17,0,7,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100110000,91,41,0,34,13,8,0,6,12,0,0,0,65,8,0,12,0,0,0,0,0,0,23,0,14,0,13,0,24,10,0,43,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0100111101,36,10,0,5,112,37,0,0,0,0,33,0,24,0,0,7,0,0,0,0,0,32,35,14,17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,26,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,12,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000010,103,32,27,6,0,0,43,38,10,0,0,0,20,0,0,0,8,0,0,0,0,0,12,0,0,0,47,13,41,16,0,17,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000100,95,33,38,31,0,0,19,16,6,6,0,0,45,0,0,0,34,0,0,11,0,8,0,0,0,0,32,22,7,0,0,19,0,0,8,0,0,15,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101000,22,116,0,30,22,10,26,0,22,9,16,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,81,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110010,24,11,0,27,0,0,0,80,29,0,0,15,21,0,0,0,0,0,0,0,0,0,28,0,23,0,30,0,42,0,17,13,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,36,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0101110111,59,0,0,20,37,0,50,33,0,9,12,11,8,0,0,0,0,27,0,0,0,0,34,0,10,0,0,0,0,16,37,0,0,0,0,0,0,15,0,10,0,0,0,0,0,16,0,34,0,0,0,18,12,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010000,52,22,0,14,0,0,13,11,16,0,0,0,88,95,9,12,24,0,0,0,0,0,24,0,13,0,6,0,0,0,0,39,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,13,0
0110100000,83,17,0,73,0,0,0,0,0,17,0,0,87,12,0,9,24,0,0,17,0,0,0,0,13,0,0,0,78,0,0,17,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,9,0
0110100011,103,0,0,13,11,0,27,0,0,11,0,0,103,0,0,33,39,0,0,0,0,5,29,0,0,0,0,0,7,0,12,0,6,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,5,0,0,0,10,10,0,0,0,0,0,9,0
0111000101,44,0,0,0,0,0,50,0,0,41,0,0,31,0,0,0,107,10,0,16,0,42,0,0,0,0,0,25,0,0,0,11,0,0,20,12,0,20,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0
0111001001,39,36,0,0,7,0,88,0,31,10,0,0,21,0,0,0,84,0,8,0,7,35,0,0,0,0,0,0,26,0,0,0,0,0,17,15,0,9,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011010,0,12,15,0,0,0,0,22,64,0,0,0,13,91,0,0,10,51,9,0,0,0,40,0,0,0,6,0,5,0,0,33,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0
