,Fitness,Location,Maxima
0000000000,0.9744587684864339,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.9193446820089194,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.9007485311911723,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,1.1391295798999206,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,1.016885384819372,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.7888153416087829,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.7674836485714942,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.9536834582462013,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.95785694458596,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.8310244975875991,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.7480880537942907,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,1.0247785733756132,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,1.1812241754803294,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,1.0331919150864912,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.8127430784479002,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.9290505591720221,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,1.0883592064582146,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,1.072460749997966,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,1.007338531939533,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,1.233396092113811,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
