,0000000011,0000001110,0000011101,0000100101,0000110000,0001000001,0001010111,0001011001,0001011100,0001101011,0001111010,0010000010,0010010100,0010011111,0010100001,0010101000,0010110010,0011010001,0011011000,0011110101,0011111011,0100000001,0100000111,0100001000,0100001011,0100001101,0100010101,0100011110,0100101100,0101000000,0101000011,0101000101,0101001110,0101010001,0101010010,0101101101,0101110110,0101111111,0110010010,0110011000,0110011011,0110100010,0110101111,0110110000,0110111101,0111000001,0111100100,1000000010,1000011001,1000011100,1000100111,1000110011,1000110100,1000111111,1001000101,1001001001,1001001100,1001010110,1001100000,1001100110,1001111101,1010000001,1010001101,1010010000,1010100010,1010100101,1010101110,1010110111,1010111001,1011000000,1011000110,1011001011,1011010010,1011010101,1011100011,1011101101,1100000011,1100011101,1100101000,1100101111,1100110000,1100110111,1100111011,1101001000,1101001011,1101011100,1101100001,1101100111,1101111010,1110000000,1110010111,1110101010,1110111100,1111000101,1111001010,1111001100,1111010001,1111010100,1111011111,1111101001,1111110111,1111111000,1111111110
0001101011,118,68,0,10,0,23,0,18,0,62,9,9,0,0,0,57,0,0,0,0,10,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,13,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001111010,37,54,0,0,29,0,0,28,0,45,92,0,0,0,0,29,24,0,63,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,8,0,0,0,0,0,0,0,25,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000010,161,58,0,0,0,10,0,0,0,0,10,72,11,0,0,32,7,0,7,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010100,51,174,12,18,5,0,0,0,16,0,0,0,65,0,0,0,0,9,32,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,0,0,13,0,0,6,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,0,0,0
0010011111,28,185,22,0,0,0,11,0,0,0,11,18,11,12,0,0,0,0,28,0,0,0,41,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,40,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
0010100001,87,0,0,34,16,27,0,13,0,0,0,0,14,0,45,109,0,0,0,0,0,11,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21,9,0,0,26,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101000,62,54,0,0,11,0,0,0,0,12,0,12,0,0,19,214,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110010,58,87,0,0,47,0,0,0,0,0,17,27,13,0,12,46,36,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,14,0,0,0,11,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010001,67,27,0,0,12,54,13,46,0,0,44,0,34,0,10,0,0,16,18,13,0,13,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0
0011011000,46,40,0,0,12,19,0,34,11,0,70,7,13,0,0,7,0,28,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
0011110101,13,87,0,50,14,14,16,32,0,0,0,0,13,0,11,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,10,0,0,0,0,9,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,46,0,36,0,0,19,0,10,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0011111011,41,55,0,7,0,0,0,54,0,43,74,24,0,8,6,28,10,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000001,141,0,0,14,13,24,0,0,0,0,0,0,0,0,5,5,0,0,10,0,0,129,10,12,6,10,11,0,15,21,10,13,0,10,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000111,94,114,0,38,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,43,76,0,6,10,10,7,9,0,16,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001000,86,45,0,0,0,7,0,0,0,0,0,11,0,0,0,50,0,0,67,0,0,86,0,6,15,7,0,11,17,13,0,0,0,0,0,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001011,102,36,0,0,0,15,0,14,0,10,0,43,0,0,0,14,0,0,24,0,0,57,23,24,0,18,0,7,0,0,10,0,12,0,0,0,0,8,0,0,9,0,21,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001101,40,84,28,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,43,21,11,9,0,10,23,39,0,0,16,13,0,0,13,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010101,51,85,31,29,14,0,13,0,0,0,0,0,17,0,0,0,0,0,13,0,0,65,37,0,0,14,10,24,11,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
0100011110,11,195,13,0,0,0,0,0,13,0,23,0,0,16,0,0,0,0,51,0,0,13,7,10,0,0,0,86,0,0,0,0,14,0,0,0,0,0,13,17,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101100,0,151,0,29,0,0,0,0,0,0,0,0,0,0,0,88,0,0,22,0,0,9,0,5,0,9,0,58,60,0,0,0,14,0,0,8,0,0,0,0,0,0,14,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000000,66,11,0,0,13,36,0,0,0,0,14,11,0,0,0,52,0,17,13,0,0,60,0,7,0,0,0,0,11,16,10,13,29,18,6,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0
0101000011,149,15,0,0,0,36,8,10,0,16,0,18,0,0,0,0,0,0,0,0,0,28,23,0,12,0,0,0,0,29,0,12,37,19,13,0,0,9,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0101000101,57,37,11,23,0,18,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,29,33,0,0,14,20,0,27,28,10,38,23,10,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0
0101001110,60,220,0,0,0,0,0,0,9,10,29,12,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,34,16,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010001,53,16,5,0,18,22,16,99,0,0,7,0,0,0,0,0,0,20,31,0,0,50,7,0,0,0,19,0,0,27,6,18,0,5,13,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0
0101010010,67,33,0,0,29,0,12,12,0,0,55,9,0,0,0,0,11,3,22,0,0,33,11,0,0,0,0,14,0,10,9,0,21,27,12,0,7,7,12,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0101101101,7,49,13,67,0,9,0,11,0,9,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,12,0,16,43,14,0,35,16,0,0,0,0,11,0,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,65,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110110,25,151,0,0,35,0,11,0,0,0,40,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,41,0,0,0,8,29,0,26,0,0,10,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
0101111111,19,97,10,15,0,0,12,34,0,7,34,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,52,0,0,0,12,23,0,0,13,10,49,0,13,0,0,7,0,25,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
0110010010,63,72,0,0,9,0,0,0,0,0,20,42,19,0,0,9,30,11,24,0,0,71,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,10,9,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011000,25,31,12,0,0,0,0,16,0,0,19,8,23,0,7,21,0,16,123,0,0,36,0,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,16,61,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011011,35,8,14,0,0,0,0,32,0,0,35,58,0,20,8,12,0,0,35,0,11,40,25,0,11,0,0,15,0,0,0,0,0,0,0,0,0,6,12,24,0,0,28,0,0,0,0,0,22,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
0110100010,53,57,0,12,8,0,0,0,0,13,0,42,0,0,18,91,37,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,19,9,13,0,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,13,0,0,0,0,0,0,0,0,0,0,0
0110101111,0,169,0,48,0,0,0,0,0,9,0,9,0,26,12,24,0,0,0,0,0,0,22,0,12,0,0,7,0,0,0,0,10,0,0,0,0,12,0,0,0,0,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,8,8,9,0,0,9,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110110000,0,34,0,0,49,0,0,10,0,0,0,0,21,0,51,62,25,24,20,0,0,24,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,32,0,8,0,0,0,0,18,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0
0110111101,0,41,37,47,0,0,0,18,0,0,0,0,14,15,19,0,0,0,19,16,0,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,32,0,0,30,0,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,68,0,0,21,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0111000001,37,0,0,0,0,81,0,18,0,0,0,23,0,0,10,22,0,33,0,0,0,44,37,0,0,0,0,0,0,25,10,21,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,0,0,15,18,0,7,13,0,0,0,0,0
0111100100,0,76,0,17,6,9,0,0,0,0,0,0,0,0,0,39,0,0,0,12,0,0,0,0,0,0,0,0,44,32,0,34,11,0,0,0,14,0,0,8,0,11,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0,0,17,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,39,0,0,0,0,0
1000000010,165,95,0,0,16,0,0,0,0,0,0,24,0,0,0,9,0,0,7,0,0,46,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,0,0,0,0,0,33,0,0,7,0,0,13,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011001,103,24,18,0,0,0,0,44,0,0,0,0,8,0,0,11,0,0,91,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,13,0,22,0,9,0,8,0,0,15,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
1000011100,36,156,17,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,74,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,21,10,18,0,0,19,7,0,0,13,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100111,90,91,0,86,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,12,0,10,0,0,0,0,0,5,17,13,0,0,0,17,0,13,0,0,0,13,0,0,0,0,8,0,0,19,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110011,139,9,0,11,41,0,0,12,0,0,0,0,0,0,17,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,42,17,0,18,64,0,11,0,0,0,0,0,0,12,8,0,0,0,0,0,9,0,0,0,0,0,0,18,0,12,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110100,21,117,0,36,25,0,0,0,0,0,0,0,18,0,0,14,0,0,29,0,0,0,0,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,13,0,10,44,7,0,0,0,16,30,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1000111111,21,112,27,26,0,0,0,0,0,0,14,0,0,34,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,12,0,0,29,29,10,19,30,0,9,0,0,0,0,0,0,23,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,13,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000101,84,62,10,33,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,12,0,42,0,12,12,26,0,0,16,0,0,0,14,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
1001001001,95,0,6,13,0,58,0,49,0,15,0,0,0,0,0,54,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,35,10,0,0,0,0,0,3,0,6,0,35,0,0,0,22,0,0,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,8,12,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
1001001100,56,113,13,9,0,0,0,0,16,0,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,0,0,0,48,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,0,0,0,8,14,0,0,31,7,0,0,23,0,0,0,0,0,0,26,11,16,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
1001010110,42,179,0,0,0,0,15,0,12,0,22,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,12,0,10,0,12,0,0,0,0,0,0,0,0,0,0,12,0,10,11,0,0,0,0,0,0,16,8,14,11,0,0,0,0,0,0,0,0,0,10,20,18,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001100000,112,9,0,14,43,25,0,9,0,9,0,0,0,0,0,116,2,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,27,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001100110,64,149,0,15,0,0,0,0,0,14,7,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,34,0,0,0,14,0,0,0,0,13,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,18,17,0,13,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111101,11,50,53,76,0,0,0,34,17,0,3,0,0,0,0,18,0,0,22,13,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,15,0,7,0,10,0,0,0,0,21,0,0,9,12,0,0,13,0,18,0,0,0,0,0,0,24,0,14,0,0,0,0,0,9,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
