0010010000,0,0,66,0,32,12,0,0,0,265,11,9,7,0,20,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010101,0,44,206,0,25,0,0,0,10,89,23,10,7,0,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
0010011011,0,15,68,0,15,30,0,0,24,113,0,52,24,98,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
0010011110,64,11,80,0,0,5,0,0,46,69,0,16,92,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,12,28,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101011,0,10,40,0,0,74,0,0,25,11,0,30,0,154,0,0,0,11,0,12,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110001,0,13,95,0,31,72,0,0,0,116,10,17,0,20,33,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000010,14,0,114,10,62,19,0,0,0,37,0,7,0,9,0,19,0,29,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,88,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000101,0,25,191,0,29,7,0,0,0,32,23,0,0,0,0,0,95,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,28,0,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101010,15,10,0,7,0,94,37,0,13,28,0,12,12,61,0,12,0,26,0,9,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,9,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101101,0,141,55,0,0,53,0,8,5,0,0,0,0,42,0,0,51,8,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,10,15,0,0,0,0,0,0,12,0,0,0,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011111011,0,9,30,0,36,29,24,32,0,54,0,40,15,150,12,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000001,0,0,84,0,31,65,0,0,0,52,0,0,0,10,13,0,17,0,0,0,146,12,23,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0
0100000111,9,0,240,0,6,0,0,0,11,0,0,0,0,13,0,0,9,0,0,0,80,76,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001101,10,127,115,0,0,0,0,0,10,24,0,0,0,12,0,0,29,0,0,0,63,41,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100010,0,0,52,0,9,110,0,0,0,80,0,0,0,7,0,0,0,15,0,0,44,48,10,29,11,12,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
0100101011,0,15,48,0,0,51,0,0,0,0,0,0,0,163,0,0,0,0,0,0,58,24,14,19,27,11,0,7,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,10,0,0,0,0,0
0100101110,86,33,31,0,0,31,20,0,11,0,0,0,10,6,0,0,0,16,0,0,11,49,69,13,12,22,0,15,0,14,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0100110001,0,12,86,0,29,76,0,0,0,76,0,0,0,19,48,0,11,0,0,0,71,0,0,0,0,0,12,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0100111000,8,14,9,0,9,69,11,0,0,131,0,0,0,11,0,0,0,0,0,0,44,0,47,0,0,0,14,21,0,0,0,0,0,10,25,0,0,0,0,0,0,0,25,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101001,0,48,9,0,11,109,0,0,0,45,0,0,0,42,0,0,0,0,14,0,68,0,35,0,21,0,9,0,12,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0
0101101111,22,48,111,0,0,17,9,28,0,0,0,0,0,80,0,0,0,22,13,0,15,57,6,0,14,22,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0
0110001110,67,10,95,0,0,0,0,0,40,0,0,0,69,29,0,0,11,12,0,0,11,21,41,7,0,6,0,0,0,0,14,14,7,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011111,12,12,115,0,0,0,0,8,34,0,8,25,76,45,0,0,9,0,0,0,12,11,44,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,24,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0
0110100110,0,20,90,0,0,26,0,0,9,31,0,0,29,21,0,0,0,41,0,0,0,44,0,50,0,8,0,0,0,0,14,0,20,0,0,0,0,0,0,15,0,0,0,0,0,0,24,0,0,0,0,0,0,11,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110101000,0,35,0,0,0,128,0,0,7,9,0,0,0,12,0,0,0,10,0,0,39,0,55,22,11,0,0,21,12,0,0,0,0,0,18,0,0,0,10,0,0,52,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110110000,0,0,44,0,14,35,0,0,0,168,0,0,0,19,42,0,0,0,0,0,21,0,9,9,0,0,13,18,0,0,0,0,10,10,5,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111000001,0,0,32,0,77,29,0,0,0,47,11,0,0,10,20,11,36,0,0,0,72,0,0,0,0,0,0,0,13,0,0,0,0,0,0,16,0,10,12,28,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0
0111010110,0,0,125,0,31,0,0,0,0,35,13,0,55,0,0,13,0,17,0,0,0,11,0,0,0,0,0,0,0,0,10,0,24,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0111011011,0,0,53,0,62,0,13,11,0,39,0,44,18,107,0,0,11,0,0,25,23,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,21,15,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
0111100000,0,10,36,0,11,141,0,0,0,44,0,0,0,8,14,9,0,20,0,0,21,0,0,10,0,0,0,0,10,0,0,0,0,18,11,25,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0111100111,0,10,143,0,11,10,0,6,0,0,0,0,0,73,0,0,9,48,14,0,11,24,0,17,0,0,0,0,0,9,0,0,21,0,0,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0111111100,0,49,35,0,12,12,18,10,0,73,0,0,57,0,0,0,19,10,30,0,0,0,29,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,16,0,0,0,10,0,0,79,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1000000010,4,0,117,9,23,23,0,0,0,63,0,0,0,13,0,12,0,0,0,0,20,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,22,0,0,12,0,16,0,12,0,0,0,0,0,0,0,5,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001000,9,12,50,15,0,34,0,0,0,120,0,0,0,10,0,0,0,0,0,0,22,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010100,10,0,114,0,22,0,0,0,0,90,11,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,56,36,0,0,0,13,8,9,0,0,0,0,0,10,13,0,0,0,0,0,23,37,0,0,0,6,0,0,0,0,0,0,0,0
1000011111,47,32,137,0,0,0,0,10,41,15,0,6,12,48,0,0,8,0,0,0,0,15,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,27,0,12,0,8,0,0,30,0,0,11,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0
1000100001,0,8,124,0,6,75,0,0,0,38,0,0,0,0,13,0,0,0,0,0,11,0,0,0,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,57,17,14,0,0,0,0,0,0,0,0,0,24,0,0,0,7,0,12,0,0,0,0,0,11,0,0,0,0,11,0
1000100111,8,8,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,58,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,47,44,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0
1000110000,0,0,45,0,18,50,0,0,0,153,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,6,0,0,0,0,0,0,19,42,28,0,28,0,0,11,0,0,0,0,0,0,7,0,13,0,0,28,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0
1000110110,27,0,145,0,0,10,0,0,0,46,0,0,33,0,0,0,0,7,0,0,0,24,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,22,10,33,0,0,9,11,10,41,0,4,0,0,0,15,0,0,0,0,0,0,14,0,0,0,15,0,0,0,0,0,0,0,0,0
1001010111,0,0,197,0,62,0,0,12,13,0,17,0,0,15,0,0,46,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,75,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1001101010,23,0,14,15,0,54,19,0,0,7,0,0,0,32,0,0,0,25,0,0,0,0,14,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,49,0,0,23,0,0,0,0,17,14,0,9,0,0,0,16,12,0,24,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0
1001111110,42,7,42,0,0,14,20,41,0,13,0,0,23,15,0,0,0,18,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,0,0,0,17,63,11,0,0,8,0,0,0,0,16,0,64,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
1010011101,0,97,35,0,6,0,0,0,35,85,34,12,14,0,0,0,49,0,12,0,11,0,28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
1010101100,27,73,47,0,0,0,0,0,14,15,0,0,12,0,0,0,11,0,8,0,0,0,23,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,15,41,0,0,18,12,0,0,0,0,0,9,40,0,9,0,53,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010110011,0,0,112,0,53,0,0,0,0,75,0,19,0,76,26,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,14,17,0,0,0,0,0,0,0,0,17,0,16,14,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0
1010110100,0,0,97,0,0,0,0,0,0,80,13,0,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,31,36,0,10,0,13,26,0,0,0,14,18,0,0,8,67,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011010000,0,0,20,0,98,0,0,0,0,163,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22,22,26,0,0,0,0,10,44,0,0,0,0,0,0,10,12,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,10,0,0
1011100000,0,0,25,0,20,103,0,0,0,40,0,0,0,0,0,18,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,0,0,33,15,11,0,36,0,0,10,0,0,0,0,7,0,0,12,66,0,0,24,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
1011101110,41,8,22,0,0,0,0,15,26,0,0,0,41,34,0,0,11,53,8,0,0,0,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,9,6,34,16,0,42,0,0,0,33,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011110111,0,0,156,0,43,0,0,25,16,0,9,0,9,25,0,0,0,13,10,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,9,0,0,24,0,20,53,0,0,0,0,13,0,0,35,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1011111000,0,0,0,0,44,31,26,0,0,91,0,0,16,0,0,0,0,13,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,34,21,0,29,0,0,10,0,0,0,0,15,0,0,15,11,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100000011,0,0,91,0,46,15,0,0,0,17,0,0,0,40,0,0,0,0,0,0,97,39,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,12,10,0,0,0,0,0,12,0,0,17,0,0
1100001100,41,42,54,0,0,9,0,0,0,27,0,0,0,0,0,0,7,0,0,0,29,11,112,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,56,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1100010101,0,12,92,0,15,0,0,0,0,59,48,0,0,0,0,0,39,0,0,0,44,8,27,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,16,22,0,0,13,12,0,0,0,0,0,20,0,0
1100011011,14,0,37,0,15,0,0,0,0,33,0,14,8,121,0,0,0,0,0,0,59,16,13,0,16,0,0,14,0,0,0,15,0,0,0,0,0,12,0,0,0,16,34,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,13,0,0,13,0,0
1100101010,22,0,0,0,0,45,0,0,0,10,0,0,0,39,0,0,0,0,0,0,15,21,35,29,47,28,0,33,0,0,0,0,0,9,0,0,0,0,0,0,0,59,33,0,0,0,0,0,0,0,27,0,0,5,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1100110111,0,9,186,0,13,0,0,13,0,22,0,0,0,17,0,0,11,0,0,0,15,77,0,0,0,15,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,9,0,15,0,8,12,0,0,0,0,0,0,0,0,0,9,0,8,16,4,0,0,0,0,0,0,0,0,0,9,0,0
1101010000,0,0,9,0,69,0,0,0,0,104,0,0,0,0,0,0,13,0,0,0,47,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,24,23,36,0,0,0,7,0,49,0,0,0,0,0,0,30,0,0,0,11,0,0,7,0,0,0,7,0,13,0,14,0,15,0,0
1101011110,50,0,50,0,0,0,11,11,0,24,0,0,54,11,0,0,0,0,0,0,0,0,11,0,0,26,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,9,63,12,17,0,0,0,0,67,14,12,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0
1101100000,0,0,7,0,26,142,0,0,0,12,0,0,0,0,0,0,0,25,0,0,23,0,22,15,0,0,9,0,17,0,0,0,0,0,0,11,0,0,10,0,0,35,11,6,0,16,0,7,0,0,14,0,0,0,0,0,0,47,0,0,8,7,0,0,0,0,0,9,0,6,0,15,0,0,0,0
1101101011,0,0,22,0,7,16,0,16,0,0,0,0,0,119,0,0,0,0,0,9,29,20,12,0,43,5,0,0,23,10,0,0,0,0,0,0,0,12,0,0,0,27,12,0,0,13,0,0,0,0,28,0,0,0,0,0,0,12,0,0,0,28,0,0,0,14,0,0,0,23,0,0,0,0,0,0
1101110010,0,0,21,0,43,14,45,0,0,84,0,0,0,19,0,0,0,14,0,0,0,0,0,15,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,19,9,20,0,0,0,20,26,69,8,0,0,0,0,0,0,9,0,0,19,9,0,0,0,0,0,16,0,6,0,0,0,0,0,0
1101111101,0,92,40,0,0,0,8,29,0,17,0,0,0,14,0,0,60,0,25,0,22,0,31,0,0,0,12,0,10,15,0,0,0,0,0,0,0,0,0,0,14,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,43,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0
1110010011,0,0,77,0,39,0,0,0,0,74,10,31,27,41,16,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,26,0,0,0,0,11,0,0,0,0,0,0,21,0,9,9,0,13,0,0,0,0,0,0,19,0,0
1110100001,0,18,15,0,0,72,0,0,0,27,0,0,0,29,41,0,0,0,0,0,53,0,0,0,13,0,7,0,13,0,0,0,0,14,17,6,0,0,12,5,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,0,0,53,0,0,0,24,0,0,0,0,0,0,0,10,0,0,0,13,0,0
1111000111,0,0,133,0,38,0,0,0,26,0,16,0,0,3,0,13,32,24,0,0,23,30,0,0,0,0,0,0,0,0,10,0,0,0,0,9,12,12,0,32,0,0,0,0,8,0,17,0,0,7,0,0,0,0,0,0,0,15,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,17,0,0
