,Fitness,Location,Maxima
0000000000,0.41908936524132717,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.43417920120886694,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.46429224757327675,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.43026264232681355,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.39977392591165384,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.4881768675534105,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.34122407218139816,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.36940226542375937,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.47663194590471586,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.5369789925100695,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.45984517469505104,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.4280197073045139,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.5375962168841621,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.5347075897890029,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.39055407649012336,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.4405463554591481,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.5868439943401025,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.6019338303076424,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.5749519831219284,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.540922377875465,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.46610190839331933,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.554504850035076,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.3714669542523092,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.3996451474946704,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.6156394882050307,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.6759865348103844,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.5639045549431468,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.5320790875526098,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.5560224367906303,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.5531338096954711,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.375884757196384,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.4258770361654086,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.5237836343105775,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.5388734702781175,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.5689865166425272,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.5349569113960639,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.42660779258658976,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.5150107342283464,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.36805793885633414,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.39623613209869535,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.3831595475416233,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.44350659414697696,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.3663727763319583,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.33454730894142126,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.4412984330973984,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.43840980600223906,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.29425629270335957,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.3442485716723843,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.4912742292123161,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.506364065179856,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.47938221799414205,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.4453526127476787,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.4128313783504284,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.5012343199921849,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.3181964242094182,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.3463746174517794,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.4543304088099678,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.5146774554153215,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.40259547554808384,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.3707700081575468,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.49022491378928706,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.4873362866941278,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.3100872341950407,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.3600795131640654,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.46099354142189214,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.47608337738943207,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.5061964237538419,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.4721668185073785,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.44167810209221897,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.5300810437339756,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.3831282483619633,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.41130644160432456,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.44587909394101466,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.5062261405463682,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.42909232273134973,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.3972668553408126,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.5068433649204609,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.5039547378253015,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.35980122452642205,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.40979350349544674,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.4505811815745745,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.46567101754211426,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.4386891703564003,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.404659565109937,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.32983909562779123,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.41824203726954795,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.2352041414867811,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.26338233472914235,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.43637691021524566,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.49672395682059917,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.38464197695336166,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.35281650956282457,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.3767598588008451,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.37387123170568587,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.1966221792065987,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.24661445817562347,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.5356142880230534,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.5507041239905932,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.5808171703550031,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.5467875651085399,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.4384384462990657,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.5268413879408224,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.37988859256880997,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.4080667858111712,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.42805047592185874,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.48839752252721225,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.4112637047121937,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.3794382373216566,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.48618936147763375,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,0.4833007343824745,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.33914722108359496,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.38913950005261977,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.5902181262678564,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.6053079622353964,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.5783261150496823,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,0.544296509803219,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.5117752754059687,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.6001782170477254,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.4171403212649586,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",0
0001110111,0.44531851450731974,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",0
0001111000,0.5624935531981247,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0
0001111001,0.6228405998034783,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0
0001111010,0.5107586199362407,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",0
0001111011,0.4789331525457037,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",0
0001111100,0.5983880581774439,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0
0001111101,0.5954994310822845,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",0
0001111110,0.4182503785831976,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",0
0001111111,0.46824265755222233,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",0
