,Fitness,Location,Maxima
0000000000,0.651804274817,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.545439608659,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.677349614949,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.529093081499,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.606919135771,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.553359028503,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.662464094314,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.556412955353,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.602283852676,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.565504851117,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.690740361692,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.565524721628,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.535362059593,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.513698629189,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.657061159019,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.507288561839,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.595206147784,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.488841481626,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.631963772259,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.483707238808,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.619322730202,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.565762622934,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.659559986859,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.553508847898,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.516595599145,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.479816597586,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.612542876308,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.487327236244,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.533229508691,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.511566078287,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.678674485988,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.528901888809,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
