,0000100101,0010000100,0010001000,0010010010,0010101100,0010111000,0011100101,0011110010,0100011010,0100100100,0100110001,0100111111,0110011111,0110100111,0111000100,0111000111,0111010001,0111010110,0111011100,0111110011,1000000111,1000001100,1000010001,1000100001,1000110100,1000111111,1001000000,1001000011,1001001001,1001110011,1010001011,1011010110,1011011010,1011101001,1011101100,1100000101,1100001011,1101010101,1101101011,1101110100,1110011000,1110101011,1110111001,1111000011,1111000101,1111000110,1111101101,1111111111
0000100101,178,21,0,1,0,0,10,0,0,3,5,0,0,3,0,0,0,0,0,0,8,8,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000100,89,50,61,9,7,0,7,0,0,6,0,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001000,35,7,158,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010010,11,2,87,126,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101100,26,25,51,0,27,14,11,0,0,8,0,0,5,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,2,0
0010111000,22,7,88,34,21,16,0,13,0,0,11,0,11,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011100101,80,60,12,8,6,0,38,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110010,19,8,44,79,0,5,5,47,0,0,0,0,3,0,0,0,0,13,0,5,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011010,20,0,83,50,0,0,0,0,76,0,12,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100100,103,15,0,5,7,0,13,0,7,20,19,0,0,5,6,0,0,0,0,0,0,27,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0100110001,80,0,0,37,0,0,0,6,6,5,80,0,11,0,0,0,9,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111111,67,0,28,0,0,0,0,0,31,0,38,16,28,14,0,0,0,0,0,0,0,2,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011111,48,22,54,11,0,0,0,0,36,0,6,5,39,13,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100111,60,27,24,8,4,0,21,0,0,3,34,0,6,27,0,3,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0
0111000100,40,59,14,0,10,0,21,0,0,5,0,0,0,0,40,7,0,6,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0
0111000111,44,36,18,8,4,0,24,0,5,0,4,0,0,24,18,4,0,14,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0
0111010001,34,14,24,54,0,0,0,7,5,0,25,0,25,0,35,8,4,5,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111010110,12,27,27,24,6,0,6,8,10,0,2,0,8,7,22,12,0,28,4,0,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
0111011100,24,31,54,0,21,2,0,0,10,0,0,0,15,0,20,0,0,4,4,0,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111110011,22,0,27,35,0,0,0,33,5,0,63,0,8,3,13,3,4,7,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1000000111,133,32,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,39,0,5,0,0,6,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1000001100,86,5,47,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0,4,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1000010001,61,0,21,56,0,0,0,0,0,0,12,0,9,0,0,0,5,0,0,0,7,5,52,12,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1000100001,130,5,4,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,18,23,0,0,11,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1000110100,91,16,0,19,3,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,3,38,4,3,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0
1000111111,41,0,39,11,0,0,0,0,4,0,6,18,27,0,0,0,0,0,0,0,21,18,3,8,9,16,0,5,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1001000000,119,5,29,19,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,8,7,5,0,0,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000011,78,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,13,4,0,0,24,32,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1001001001,56,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,10,18,0,0,24,21,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110011,26,0,4,47,0,0,0,37,7,0,16,0,0,0,0,0,6,0,0,7,17,0,28,13,8,4,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001011,23,12,109,3,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,13,0,0,4,0,0,0,35,8,0,0,0,0,13,0,0,7,0,0,0,0,6,0,0,0,0,0,0
1011010110,38,34,12,31,0,0,6,8,0,0,0,0,4,0,0,4,0,24,0,0,11,4,0,0,30,0,10,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1011011010,13,0,107,43,0,5,0,5,11,0,0,0,2,0,0,0,0,5,0,0,0,7,0,0,0,0,10,7,6,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011101001,34,4,65,0,9,1,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,33,0,0,13,19,8,4,3,0,0,23,3,0,0,0,0,0,0,0,4,0,0,0,5,0
1011101100,13,26,53,0,37,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,3,0,0,0,0,15,0,17,4,0,0,0,0,0,0,0,0,0,0,0,2,0
1100000101,130,19,15,0,0,0,0,0,0,7,6,0,0,2,9,0,0,0,0,0,6,15,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,3,0,14,0
1100001011,62,7,58,0,0,0,0,0,38,0,0,0,7,0,0,0,0,0,0,0,5,0,16,0,0,3,7,21,6,0,7,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0
1101010101,100,11,3,0,0,0,0,0,3,0,16,0,0,0,9,7,21,11,1,0,10,8,14,0,0,0,4,0,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,0,8,0,2,0
1101101011,27,0,14,3,5,0,0,0,33,0,22,6,0,14,0,0,0,0,0,0,8,0,0,11,0,0,13,29,6,2,0,0,0,16,0,0,6,0,0,9,0,3,8,0,0,0,15,0
1101110100,33,16,0,0,24,0,5,32,0,14,10,6,0,0,9,0,0,3,4,0,0,16,0,0,40,0,9,0,0,0,0,0,0,0,0,9,0,7,0,4,0,0,0,0,0,0,9,0
1110011000,11,0,80,14,9,12,0,0,12,0,7,0,36,0,9,0,0,0,5,0,0,29,5,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0
1110101011,28,8,75,10,21,0,0,0,16,0,4,0,10,4,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,9,0,0,21,0,0,5,0,3,0,0,0,11,0,0,0,4,0
1110111001,9,0,52,4,11,26,0,0,10,0,31,0,39,0,0,0,0,0,0,0,0,8,4,22,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,2,3,6,0,0,0,8,0
1111000011,26,0,59,18,0,0,0,0,3,0,1,0,0,14,16,11,12,5,0,3,12,0,0,0,0,0,14,33,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,8,3,0,0
1111000101,38,45,13,0,0,0,19,0,0,0,0,0,0,10,37,17,7,0,0,0,7,6,0,0,0,0,5,0,0,0,0,4,0,0,0,12,0,6,0,0,0,0,0,4,0,10,10,0
1111000110,45,20,33,0,7,0,15,0,0,0,0,0,0,13,16,13,0,14,0,0,7,6,0,0,6,0,6,0,0,0,0,17,0,0,10,0,0,0,0,4,0,0,0,4,2,12,0,0
1111101101,28,9,26,0,21,0,38,0,0,0,0,0,0,11,10,0,0,0,0,0,5,14,0,5,0,0,0,0,0,0,0,0,0,22,14,5,0,0,5,0,0,0,6,0,4,0,19,8
1111111111,24,0,25,0,7,0,8,0,26,0,11,22,27,12,0,5,0,0,0,4,3,0,0,0,3,5,0,0,0,9,0,12,0,14,8,0,0,0,6,0,0,9,5,0,0,0,5,0
