,0000000010,0000000101,0000001001,0000010000,0000011101,0000101011,0000101101,0000110101,0000110110,0000111000,0001001000,0001001011,0001011010,0001100110,0001101001,0001111101,0001111110,0010001110,0010100100,0010110111,0011000000,0011000110,0011011101,0011011110,0011101010,0011101101,0011110101,0100000011,0100001000,0100010010,0100100001,0100110111,0100111001,0100111110,0101000101,0101010110,0101011100,0101100111,0101110001,0110000000,0110001001,0110010100,0110100010,0110111010,0110111111,0111001111,0111011011,0111100011,0111100110,0111101001,0111110010,0111111110,1000010011,1000100011,1000100101,1000101111,1000110111,1000111110,1001000111,1001001001,1001010001,1001011000,1001011111,1001101000,1001110011,1001110100,1001111001,1010000101,1010001000,1010010100,1010101101,1011000011,1011001100,1011110010,1011110111,1100000110,1100001011,1100101101,1100101110,1100110100,1100111000,1101000001,1101011001,1101100010,1101101100,1101111110,1110001101,1110010000,1110010110,1110011010,1110101000,1110101111,1110111011,1110111110,1111000100,1111001000,1111001110,1111010010,1111010101,1111011100,1111100000,1111101010,1111101101,1111110001,1111110100,1111111000
0001001000,134,10,42,24,0,0,0,0,0,51,52,20,7,0,20,0,0,12,0,0,9,0,0,0,19,0,0,0,37,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001011,70,43,84,0,0,57,0,0,0,0,5,91,29,0,15,0,0,11,0,0,0,0,11,0,13,0,0,10,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011010,159,0,17,26,0,9,0,0,0,18,31,21,28,10,0,0,10,0,0,0,0,0,12,10,26,0,0,8,25,27,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100110,124,83,0,0,0,0,0,8,14,28,0,0,0,96,8,0,12,0,28,0,0,10,0,0,25,0,0,0,0,6,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101001,17,25,83,0,14,48,29,14,0,48,10,22,0,0,53,11,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,14,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001111101,21,59,19,0,87,18,23,35,0,34,0,0,0,0,10,0,9,0,0,0,0,0,10,0,0,10,7,0,0,0,0,0,10,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,48,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0001111110,96,25,0,0,0,11,0,15,28,33,0,0,9,50,0,9,0,0,0,0,0,0,0,7,24,0,0,0,0,11,0,0,0,49,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,41,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001110,205,50,28,14,0,0,0,0,0,9,0,0,0,8,0,0,0,62,10,8,0,14,0,7,0,0,0,0,27,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100100,123,46,0,8,10,0,17,8,11,55,0,0,0,13,13,0,0,10,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110111,28,74,0,0,27,0,0,93,37,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,11,0,0,40,0,8,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000000,129,0,9,13,0,0,0,0,0,0,36,19,0,0,45,0,0,12,48,0,57,9,14,0,23,0,0,0,17,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
0011000110,94,30,0,0,0,0,0,0,0,0,0,8,0,84,0,0,0,56,59,10,34,25,0,15,10,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
0011011101,10,37,30,15,101,0,0,0,0,0,8,0,0,0,0,5,0,27,12,0,27,0,66,10,0,6,17,0,0,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
0011011110,70,7,0,8,0,0,0,0,0,0,12,0,24,36,0,0,8,73,13,18,0,22,25,0,9,0,0,0,0,18,0,0,0,43,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0011101010,108,11,0,0,10,29,0,0,0,37,6,24,13,27,19,0,9,23,0,0,0,0,0,0,80,0,0,0,20,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0011101101,7,39,30,0,16,11,37,0,0,23,0,0,0,13,44,10,0,49,62,0,18,0,20,0,12,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,7,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
0011110101,9,40,0,0,21,0,0,86,0,12,0,0,0,0,9,8,0,0,69,26,15,0,70,0,0,17,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,22,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
0100000011,133,86,40,0,0,14,0,10,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,26,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001000,89,0,58,26,0,0,0,0,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,129,0,0,0,0,0,8,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010010,151,22,0,25,0,0,0,9,14,0,0,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,54,70,103,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100001,75,63,18,0,0,14,12,48,0,9,0,21,0,0,43,0,0,0,18,0,0,0,0,0,0,0,0,21,11,8,0,0,11,0,0,0,0,0,13,10,12,0,10,0,0,0,0,9,0,0,0,0,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100110111,9,120,0,0,14,0,0,86,25,0,0,0,0,0,0,0,0,0,16,45,0,0,0,0,0,0,0,42,0,31,0,14,0,5,0,11,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,6,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111001,13,11,53,0,68,24,14,52,0,38,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,56,27,13,10,0,8,0,0,0,0,0,13,0,27,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111110,87,42,0,0,18,0,0,0,21,13,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,25,14,31,0,17,0,58,0,5,8,0,0,0,0,0,0,12,9,0,0,0,0,0,0,16,0,0,0,13,0,16,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
0101000101,31,190,9,0,12,0,12,0,0,0,0,15,0,10,7,0,0,0,12,0,35,0,13,0,0,0,0,14,25,0,0,0,0,0,40,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0101010110,90,54,0,0,0,0,0,0,23,11,0,0,5,49,0,0,11,0,15,20,0,15,0,9,0,0,0,10,11,62,0,7,0,15,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101011100,81,18,0,9,26,0,0,0,0,23,34,0,15,0,0,13,13,16,5,0,0,0,10,10,0,0,0,15,56,0,0,0,0,21,14,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0101100111,27,137,0,0,0,0,11,23,0,0,0,13,0,40,9,0,0,0,49,11,0,0,0,0,0,0,0,12,0,0,0,27,0,0,31,15,0,0,0,0,0,0,0,0,0,7,0,10,17,0,0,0,0,28,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110001,6,31,13,0,16,0,0,83,0,25,0,25,0,0,34,11,0,0,0,0,0,0,23,0,0,0,16,47,11,22,14,12,23,0,0,0,0,0,11,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0110000000,142,13,0,25,0,0,0,0,0,11,9,0,0,0,0,0,0,0,37,0,36,0,0,0,0,0,0,0,93,22,0,0,0,0,0,0,0,0,0,27,23,11,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
0110001001,62,21,113,0,24,0,14,0,0,11,12,4,0,0,0,0,0,0,16,0,9,0,9,0,0,0,0,8,50,0,0,0,0,0,27,0,0,0,0,15,33,0,11,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010100,54,56,0,44,31,0,0,7,14,0,0,0,0,4,0,0,0,0,57,26,0,0,6,0,0,0,0,0,13,26,0,0,0,12,0,13,7,0,0,23,7,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
0110100010,165,0,0,0,0,0,0,0,9,15,0,0,0,11,0,0,0,0,33,0,0,0,0,0,24,0,0,13,42,56,0,0,0,7,0,0,0,0,0,28,0,0,14,11,0,0,0,11,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110111010,59,0,12,0,41,0,0,0,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,30,53,0,0,0,40,0,0,0,0,0,0,20,0,18,12,7,0,14,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,11,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0
0110111111,0,56,8,0,111,0,6,17,10,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,0,0,0,29,0,17,0,17,0,41,0,0,0,0,0,0,0,0,15,4,0,18,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,0,0,0,0,0,0,0,0,10,0,0,0
0111001111,5,97,26,0,0,0,0,0,0,0,0,37,0,0,0,0,0,52,11,8,24,13,20,13,0,14,0,0,4,0,0,0,0,15,43,0,0,0,0,0,0,0,0,0,0,24,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0111011011,9,10,56,0,14,0,0,0,0,0,8,49,22,0,0,0,0,0,0,7,0,0,42,8,11,0,0,47,10,21,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,12,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0
0111100011,31,6,0,0,13,9,0,21,0,0,0,57,0,6,20,0,0,0,55,9,10,0,14,0,37,0,0,13,6,15,0,0,0,0,0,0,0,9,0,10,0,0,33,0,0,11,0,39,14,9,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111100110,44,25,0,0,0,0,0,0,10,0,0,0,0,91,0,0,0,20,68,13,0,18,0,0,22,0,0,0,14,18,0,0,0,15,0,15,0,7,0,10,0,13,10,0,0,8,0,16,0,0,7,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0
0111101001,0,0,48,0,33,11,20,0,0,33,12,8,0,0,42,0,0,8,23,0,7,0,20,0,40,12,0,0,0,0,0,0,5,0,15,0,0,0,0,19,15,0,16,0,0,19,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
0111110010,24,0,0,0,16,0,0,14,8,13,0,6,0,27,0,0,0,0,0,16,0,0,15,0,31,0,0,0,10,106,0,0,0,0,0,8,0,0,13,10,0,11,9,39,0,0,9,19,12,0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
0111111110,14,0,0,0,24,0,0,0,11,11,0,0,0,34,0,0,9,19,0,11,0,0,0,12,22,0,0,0,0,24,0,0,0,65,0,14,43,0,0,0,0,14,0,22,6,20,8,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,22,0,0,0,0,0,8,0,0,0
1000010011,119,53,35,18,0,0,0,44,0,0,0,18,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,52,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,0,0,10,0,0,0,13,0,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100011,149,29,21,0,0,25,0,50,0,0,0,19,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,33,25,11,16,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100101,29,178,15,0,10,0,7,28,0,12,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,18,8,0,0,0,16,0,0,0,0,0,0,5,0,0,6,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101111,60,127,26,0,7,31,15,0,0,17,0,0,0,7,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,23,6,14,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,9,16,17,7,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110111,8,119,0,0,11,0,0,69,41,0,0,0,0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,6,19,0,11,0,0,14,0,21,0,26,0,0,0,0,0,0,0,0,0,10,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111110,127,33,0,0,26,0,0,0,34,27,0,0,0,11,0,0,12,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,9,0,30,0,0,0,0,0,0,0,0,0,0,9,0,0,9,19,0,0,0,0,0,12,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,0,0
1001000111,36,125,0,0,0,0,0,13,0,0,0,23,0,42,0,0,0,10,8,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,39,12,13,12,0,0,0,5,12,0,32,0,0,0,0,13,0,0,0,14,0,0,8,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
