,0000001111,0000010000,0000010011,0000100110,0000110001,0000110010,0000111101,0001000100,0001011001,0001011110,0001100000,0010000001,0010000110,0010011000,0010100011,0010101100,0010110000,0011011101,0011101001,0011110101,0011111011,0011111100,0100000000,0100111000,0100111011,0101000001,0101010110,0101101001,0101101110,0101110100,0110001000,0110001101,0110010100,0110011001,0110011010,0110011111,0110100111,0110110011,0110111101,0111001011,0111100000,0111100110,0111110010,0111110111,1000000001,1000101100,1000111001,1001001010,1001001111,1001010001,1001011011,1001110111,1001111110,1010000011,1010000100,1010001101,1010010010,1010101010,1010111011,1011100000,1100010010,1100010100,1100101011,1100110110,1101000011,1101000110,1101001001,1101011101,1101011110,1101100000,1101100101,1101111010,1110001001,1110010001,1110100010,1110110101,1110111001,1110111010,1110111111,1111000010,1111000101,1111001111,1111011001,1111011010,1111100011,1111101001
0001011110,255,18,0,0,0,11,0,0,14,19,0,0,0,23,0,0,0,0,0,15,0,9,0,0,22,0,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100000,116,26,0,11,10,9,0,60,0,0,96,7,0,0,0,0,8,0,8,9,0,0,22,19,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000001,207,15,7,0,11,0,0,11,0,0,7,110,8,13,11,0,0,10,0,0,10,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000110,203,32,0,30,0,0,0,28,0,0,7,24,78,9,0,15,0,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010011000,186,57,0,0,0,8,0,0,15,0,0,12,0,116,0,8,10,9,0,17,0,0,0,13,0,0,0,0,0,0,20,0,18,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100011,133,0,27,8,12,18,0,0,0,0,27,86,8,0,59,0,0,0,0,10,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101100,211,9,0,22,0,0,9,0,0,0,28,9,13,41,0,75,0,0,7,0,0,10,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110000,57,94,0,0,31,29,0,0,0,0,63,33,14,53,12,21,17,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,17,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011101,143,0,0,0,0,0,60,0,58,13,0,0,0,13,0,0,0,52,0,36,81,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101001,205,0,0,0,9,0,11,0,37,0,6,44,0,30,10,9,0,15,15,11,13,0,14,0,0,0,0,8,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0011110101,73,12,0,0,22,0,40,0,7,0,10,33,0,0,16,0,6,19,0,134,56,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0011111011,134,0,15,0,5,31,16,0,49,0,0,0,0,31,52,0,0,0,10,14,39,12,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,9,11,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0011111100,109,16,0,10,0,0,43,0,10,9,7,0,0,38,0,51,8,11,9,81,10,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000000,166,45,0,0,0,0,0,23,0,0,64,22,21,0,0,0,0,0,0,0,0,0,80,13,0,9,0,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111000,112,26,0,0,11,54,6,0,18,0,13,0,0,30,0,6,13,0,0,0,0,0,0,99,23,0,0,0,0,10,0,0,23,11,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111011,127,0,42,0,7,38,5,0,37,0,0,0,0,0,26,0,0,0,0,0,10,0,21,31,62,0,0,0,0,0,0,0,14,12,4,14,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000001,175,16,18,0,12,0,0,22,17,0,11,39,0,0,0,0,0,0,0,0,9,0,75,0,0,11,0,9,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
0101010110,112,44,10,14,0,11,0,11,8,17,0,0,0,0,0,0,0,0,0,11,22,0,42,0,28,0,30,0,14,15,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,0,6,0,0,0,9,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101001,188,0,0,0,9,0,9,0,65,0,8,11,0,0,0,0,0,0,29,0,0,0,49,60,0,6,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0101101110,203,0,0,62,0,8,0,0,0,17,12,0,0,0,0,6,0,0,0,0,0,12,53,43,6,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110100,43,73,0,5,8,9,11,8,10,0,50,0,0,0,0,0,0,0,0,41,0,13,0,40,0,0,38,0,11,21,0,0,79,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110001000,134,0,0,0,0,0,0,0,0,0,20,18,20,64,0,8,0,0,16,0,0,0,70,20,0,0,0,0,0,0,33,14,23,14,14,0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0110001101,202,0,0,0,0,0,0,0,0,0,0,7,34,0,0,8,0,49,0,0,0,0,22,10,0,0,0,0,0,0,19,13,34,6,0,11,12,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0
0110010100,110,63,0,0,0,0,0,0,0,0,0,8,20,14,0,24,9,11,0,33,22,0,34,0,0,0,0,0,0,0,0,0,99,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0110011001,136,0,16,0,0,0,0,0,33,0,0,20,0,24,9,0,0,23,0,0,14,0,0,11,16,0,0,0,0,0,30,8,56,0,8,8,0,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,10,0,0,0,0,0,9,0,0,0
0110011010,65,10,10,0,0,18,0,0,0,6,0,0,33,62,8,0,0,0,0,0,30,0,30,12,23,0,0,0,0,0,22,0,21,7,14,15,0,0,0,9,0,0,14,0,0,0,0,27,0,0,0,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0
0110011111,144,0,16,0,0,0,0,0,0,10,0,0,23,15,14,0,0,22,0,0,49,0,0,0,67,0,0,0,0,0,0,9,28,9,17,9,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0
0110100111,180,0,0,21,0,0,0,0,0,0,0,37,51,0,27,9,0,0,0,30,18,0,21,0,0,0,0,0,0,0,0,8,16,0,0,3,11,7,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0110110011,36,0,64,0,20,23,0,0,0,0,0,33,28,0,55,0,7,0,0,0,42,0,38,0,18,0,0,0,0,0,0,0,15,11,13,12,8,44,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110111101,60,0,0,0,0,0,70,0,8,0,0,9,0,0,13,19,0,24,0,8,10,17,0,33,14,0,0,0,0,0,0,14,53,8,16,25,14,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,10,0,0,0,0,0,0,0
0111001011,178,0,0,0,0,0,0,0,13,0,0,13,9,12,14,0,0,12,7,0,49,0,49,0,26,18,0,0,0,0,27,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,26,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0
0111100000,0,0,0,0,0,0,0,17,0,0,56,28,11,14,0,17,24,0,40,14,0,0,81,28,0,22,0,0,0,6,9,0,10,0,0,0,0,16,0,0,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0
0111100110,97,0,0,52,0,0,0,8,0,0,28,0,42,0,0,18,0,0,0,57,0,11,67,0,0,0,25,0,25,0,0,0,0,0,0,0,8,0,0,0,10,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111110010,42,0,14,0,0,39,0,0,0,0,0,0,24,20,6,0,25,0,0,14,36,10,68,19,0,0,24,0,0,13,0,0,7,0,6,0,0,29,0,0,22,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0111110111,94,0,9,0,0,0,5,0,0,0,0,0,14,0,11,0,0,0,0,93,92,6,10,0,13,0,26,0,0,0,0,0,15,0,0,17,15,30,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1000000001,211,8,7,0,9,0,0,24,0,0,12,35,0,12,0,0,0,0,0,0,0,0,22,0,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,9,0,0,0,44,13,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101100,222,0,0,17,0,0,11,20,0,0,56,0,0,7,0,51,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111001,161,0,11,0,44,15,35,0,32,0,22,0,0,14,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,10,25,0,0,10,4,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1001001010,201,0,0,0,0,0,0,36,0,8,13,0,0,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,18,0,0,12,0,0,15,0,0,30,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001111,304,0,0,0,0,0,0,16,8,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,13,9,0,10,0,0,0,0,0,26,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1001010001,47,39,27,0,34,0,0,31,44,0,15,0,0,15,0,0,0,0,0,10,43,0,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,16,16,29,0,26,0,0,12,0,0,22,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011011,131,0,39,0,0,0,0,0,60,15,0,0,0,13,0,0,0,0,0,0,54,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,19,9,17,10,0,0,0,0,14,0,0,23,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110111,145,0,31,10,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,66,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,7,5,23,15,8,0,0,8,0,0,20,0,0,0,65,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111110,144,0,0,22,0,26,0,0,12,28,0,0,0,12,0,0,0,0,0,0,13,18,0,13,0,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,18,10,0,8,8,0,0,0,0,13,13,0,0,0,0,0,28,0,0,0,0,36,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000011,133,0,37,0,0,0,0,0,0,0,0,43,10,0,60,0,0,0,0,0,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,95,13,0,12,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1010000100,107,18,0,11,0,0,0,43,0,0,16,36,64,8,0,33,0,15,0,7,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,29,0,18,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1010001101,254,0,0,0,0,0,22,0,0,0,0,20,0,14,0,13,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,11,11,20,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0
1010010010,81,48,27,0,0,18,0,0,0,0,0,7,19,22,10,0,10,0,0,0,31,0,20,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,14,0,0,0,56,0,0,47,12,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
1010101010,139,0,0,29,0,34,0,0,0,0,33,0,9,75,28,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,10,0,0,0,23,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0
1010111011,180,0,7,0,8,41,10,0,0,0,0,0,0,37,60,0,0,0,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,17,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,0,0,0,0,0,8,0
1011100000,0,0,0,0,0,0,0,54,0,0,75,18,0,31,15,21,30,0,38,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,12,0,0,11,0,18,0,0,0,33,0,0,10,0,0,53,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0
1100010010,76,52,45,0,0,39,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,93,0,21,0,11,0,0,0,0,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,55,9,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
1100010100,69,68,0,0,0,0,0,6,8,0,10,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,15,0,0,6,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,39,0,0,46,0,0,0,17,15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1100101011,188,0,0,11,0,11,0,0,7,0,12,0,0,0,36,0,0,0,0,0,0,0,42,28,34,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,24,0,10,0,9,0,0,0,0,0,0,0,0,3,16,18,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1100110110,108,18,0,33,0,46,0,0,0,0,18,0,20,0,0,0,0,0,0,7,0,0,0,11,23,0,41,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,47,13,0,35,0,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1101000011,112,0,16,0,0,0,0,25,0,0,0,12,0,0,0,0,0,0,0,0,6,0,124,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,9,15,0,0,9,0,29,0,0,0,0,0,10,0,0,0,0,0,14,6,0,0,10,8,0,0,0,0,0,0,0,0,15,15,0,0,0,12,0
1101000110,102,0,0,35,0,0,0,59,0,0,0,0,20,0,0,0,0,0,0,0,0,0,71,0,0,0,31,0,34,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,6,0,0,11,0,0,0,0,8,0,0,0,17,0,0,0,4,0,0,0,17,13,10,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0
1101001001,165,0,0,0,0,0,0,19,55,0,0,0,0,0,0,0,0,10,0,0,0,0,23,5,10,16,0,14,0,0,18,0,15,0,0,0,0,0,0,7,0,0,0,0,12,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,18,11,0,13,0,0,0,0,0,0,0,14,0,15,0,0,8
1101011101,52,0,0,0,0,0,29,20,82,0,0,0,0,0,0,0,0,27,0,14,9,0,0,10,39,14,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,23,0,0,0,13,0,0,0,0,0,11,0,39,0,0,11,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1101011110,60,0,0,0,0,0,0,10,23,47,0,0,0,0,0,0,0,0,0,8,0,0,8,12,55,0,16,0,49,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,21,13,0,0,0,18,0,0,0,22,6,0,6,0,12,0,8,31,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1101100000,10,32,0,10,14,0,0,36,0,0,77,0,0,0,0,0,0,0,16,0,0,0,73,37,0,19,0,10,0,13,0,0,0,0,0,0,0,0,0,0,25,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,0,0,0,0,0,0,0,15,15,0,0,13,0,0,0,0,0,0,0,0,0,17,0
1101100101,96,0,0,7,10,0,0,44,0,0,22,0,0,0,0,0,0,0,0,75,0,0,0,23,0,32,0,13,0,10,0,0,24,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,15,0,0,0,0,18,0,0,0,11,11
1101111010,10,0,0,0,0,39,0,0,34,0,0,0,0,12,0,0,0,0,0,0,0,0,40,38,27,0,18,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,14,48,0,0,10,0,7,0,0,0,14,17,0,11,20,0,0,14,0,0,0,0,36,7,0,9,0,0,0,0,0,7,0,0,0,0,0,10,9,0
1110001001,152,0,0,0,0,0,0,0,0,0,0,36,0,44,9,0,0,6,0,0,0,0,17,12,0,0,0,0,0,0,31,8,15,14,0,0,0,0,0,29,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,32,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,13,0,0,0,18,0,15,0,0,8
1110010001,48,15,13,0,17,0,0,0,0,0,0,38,0,9,0,0,0,0,0,0,46,0,22,0,0,6,0,0,0,0,0,0,87,10,0,0,0,16,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,16,0,15,13,0,0,0,15,0,0,17,0,0,0,0,0,0,0,0,13,0,0,12,10,0,0,0,33,0,8,0,7,0
