,0000000000,0000011101,0000100011,0000110101,0000111011,0000111100,0001001100,0001010011,0001100000,0001101001,0010001010,0010010101,0010011111,0010100001,0010100100,0010110110,0011000010,0011001111,0011010000,0011011110,0011100101,0011111011,0100001010,0100010111,0100011001,0100100110,0100101101,0101001001,0101011111,0101110110,0101111000,0101111101,0110000011,0110001110,0110010000,0110110001,0110110100,0110111110,0111001100,0111010011,0111100111,1000000110,1000010010,1000011001,1000011111,1000100101,1000101000,1000111110,1001000100,1001010110,1001011010,1001101111,1010001001,1010001100,1010011000,1010011011,1010110011,1010110101,1011000111,1011001011,1011010011,1011011101,1011100110,1011110000,1011111010,1100000001,1100001101,1100100000,1100101011,1101001110,1101010001,1101011000,1101101000,1101111111,1110000101,1110100010,1110110111,1110111011,1111000000,1111001111,1111010110,1111011011,1111110010,1111111001
0000000000,328,0,5,11,37,0,0,30,17,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011101,77,139,0,9,41,12,0,72,0,0,0,6,15,0,0,0,0,0,0,9,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100011,120,17,209,0,54,0,0,31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110101,56,73,24,50,17,10,0,72,14,0,0,8,0,8,0,16,13,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111011,12,40,48,0,281,0,0,34,0,0,0,0,15,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111100,79,50,0,55,115,109,0,12,13,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001100,109,64,0,0,66,30,78,12,23,0,8,0,0,0,0,0,12,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,14,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010011,51,9,34,0,105,0,0,145,0,0,8,0,0,0,0,0,42,0,0,0,0,0,0,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100000,128,0,93,8,54,9,0,28,101,7,0,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101001,43,36,54,0,126,8,0,36,20,26,0,0,0,9,0,0,12,0,0,0,27,0,12,0,8,0,12,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
0010001010,74,20,4,0,92,0,9,0,0,0,142,0,0,0,0,0,29,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
0010010101,97,54,0,32,10,0,0,103,0,0,0,17,7,9,0,17,14,0,14,10,48,0,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0010011111,25,71,15,0,78,0,0,9,0,0,49,17,40,0,0,15,23,7,0,17,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,30,11,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0010100001,141,10,90,32,36,0,0,22,10,11,0,12,0,46,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100100,109,14,30,53,8,30,0,0,44,0,28,12,0,32,45,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110110,39,0,48,46,47,8,0,0,10,0,56,0,13,0,35,59,14,0,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,13,0,0,3,15,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0
0011000010,116,0,52,0,38,0,5,14,7,0,99,0,0,0,0,0,80,0,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001111,10,52,41,0,28,0,46,0,0,0,16,0,31,0,0,0,51,26,0,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0011010000,99,0,13,13,20,0,0,103,57,0,36,11,0,0,0,0,22,0,16,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011110,15,14,0,0,97,18,68,0,0,0,88,0,29,0,0,13,43,4,7,72,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
