,0000001111,0000100101,0000101010,0000110010,0000111111,0001000001,0001010100,0001011000,0001100100,0001100111,0001110110,0001111001,0010000110,0010101100,0010111010,0011001011,0011010111,0011100101,0011100110,0011101010,0011101111,0011110011,0011111100,0100010000,0100100111,0100111011,0100111101,0101000011,0101000100,0101011010,0101100001,0101110111,0110000010,0110001111,0110010110,0110101011,0110101101,0110110010,0110110111,0111000101,0111001000,0111001110,0111011101,0111100010,0111101001,0111110110,1000010011,1000011000,1000100110,1000101111,1000111101,1001010000,1001011011,1001110111,1001111100,1010000011,1010010000,1010011011,1010011110,1010101001,1010110100,1011000101,1011001000,1011010011,1011011001,1011100010,1011111110,1100001010,1100011110,1100101110,1100111001,1100111100,1101001000,1101001101,1101100011,1101110101,1101110110,1110001100,1110010001,1110011111,1110100001,1110110000,1110111011,1111000000,1111000110,1111011010,1111011100,1111100100,1111101000,1111110001,1111111111
0000001111,357,31,0,0,16,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100101,108,177,0,9,13,13,50,0,23,8,0,0,0,10,0,0,0,7,0,0,0,0,0,4,7,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000101010,211,22,158,19,8,0,0,9,0,0,0,0,0,20,12,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110010,80,24,71,154,12,0,64,18,0,0,8,0,0,0,13,0,0,0,0,0,0,16,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111111,158,23,13,72,114,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,8,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000001,168,41,9,19,0,61,42,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010100,83,0,0,12,12,16,288,10,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011000,158,0,24,9,6,12,92,110,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100100,48,70,31,12,7,21,97,0,92,7,14,0,0,30,0,0,0,7,14,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
