,0000000011,0000011100,0000100111,0000111011,0010100110,0010101100,0010111010,0011011010,0011100011,0011101000,0100001110,0100010001,0101010110,0101100010,0101101000,0101111001,0110000010,0110101101,0110111000,0111010101,0111110110,1000001000,1000001101,1000110001,1000110110,1001010111,1001100010,1001100100,1001111000,1001111101,1010000001,1010001111,1011010010,1011011110,1011101111,1100001111,1100100001,1100100110,1100101011,1101000000,1101110001,1101110110,1110000000,1110010100,1110100011,1110101100,1111001100,1111001111,1111010111,1111101010,1111111011
0000000011,178,0,8,15,0,0,0,0,7,0,4,10,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011100,101,50,0,7,0,0,0,13,0,0,9,32,0,0,0,0,0,0,0,0,0,8,20,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100111,126,0,79,0,4,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111011,78,0,6,92,0,0,2,3,9,0,0,2,0,0,0,14,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0010100110,68,0,53,0,46,4,13,0,2,0,5,14,9,5,0,0,3,3,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101100,101,30,21,11,30,8,7,0,7,5,0,4,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0010111010,49,6,0,55,39,0,15,21,5,6,0,19,0,0,0,6,5,0,8,0,0,0,4,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0011011010,53,0,0,26,0,0,6,73,6,13,0,11,13,0,0,5,0,0,0,0,0,9,2,0,0,0,0,0,0,0,6,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0011100011,85,0,16,2,13,0,0,7,97,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101000,58,4,4,13,27,8,10,4,28,15,0,0,0,0,3,33,0,0,0,0,0,0,0,7,0,0,16,9,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0100001110,93,4,0,0,0,0,0,7,0,0,69,16,1,0,0,0,0,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
0100010001,82,0,0,10,0,0,0,0,0,0,4,99,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010110,32,5,3,16,0,0,0,27,4,0,49,51,30,2,0,0,0,0,0,0,6,0,2,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0
0101100010,61,0,5,0,5,0,0,8,46,0,33,7,20,23,6,13,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0
0101101000,68,8,0,4,3,5,0,10,7,22,6,41,0,29,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0101111001,26,3,0,38,0,0,0,12,16,5,0,51,0,0,13,70,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0110000010,103,0,0,0,20,0,0,8,6,0,35,29,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0110101101,52,6,22,17,6,14,0,0,27,0,0,23,0,0,0,15,0,28,0,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0
0110111000,7,21,0,15,21,9,10,9,0,11,0,44,0,0,6,15,27,4,0,0,0,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9
0111010101,34,0,0,12,0,0,0,5,29,0,0,53,9,0,0,13,0,14,0,8,11,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0
0111110110,0,8,21,5,30,0,9,12,19,0,22,19,47,9,0,4,19,4,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0
1000001000,113,8,0,9,3,0,0,10,0,5,0,19,0,0,0,5,0,0,0,0,0,6,10,31,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0
1000001101,95,7,7,9,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,54,13,0,0,0,0,0,0,12,8,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1000110001,55,0,14,12,0,0,0,0,5,0,0,29,0,0,0,28,0,0,0,0,0,0,5,71,0,0,0,0,6,0,6,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1000110110,18,2,28,15,8,0,2,0,0,0,15,36,9,0,0,0,0,0,0,0,0,0,13,71,4,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,6,0,9,0,0,0,0,0,0,0
1001010111,53,0,14,32,0,0,0,6,10,0,0,10,16,0,0,0,0,0,0,0,0,0,39,40,0,6,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1001100010,58,0,11,7,27,0,0,4,43,0,3,0,3,23,0,15,0,0,0,0,0,0,0,17,0,0,15,3,0,0,0,0,8,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0
1001100100,51,0,46,0,6,0,0,0,13,0,0,13,9,28,0,13,0,0,0,0,0,0,6,22,0,0,19,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111000,20,17,0,38,0,0,7,14,0,15,0,12,0,0,8,40,0,0,0,0,0,12,0,35,0,0,9,0,9,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1001111101,39,25,13,16,0,0,0,0,10,0,0,20,0,0,0,43,0,0,0,0,0,0,49,23,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000001,90,0,10,6,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,7,4,44,0,0,0,0,0,0,62,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1010001111,96,0,7,8,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,89,5,0,6,0,0,0,0,16,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1011010010,24,0,0,21,0,0,7,35,10,0,7,18,21,0,0,0,0,0,0,0,0,5,0,36,0,6,2,0,0,0,16,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
1011011110,14,18,0,9,10,0,16,64,9,0,6,7,11,0,0,0,0,0,0,0,0,4,41,7,0,2,0,0,0,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0
1011101111,21,0,7,0,18,0,0,12,49,0,0,0,0,0,0,0,0,3,0,0,0,0,77,5,0,6,4,5,0,3,0,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0
1100001111,63,0,3,5,0,0,0,0,0,0,22,35,0,0,0,0,0,4,0,0,0,0,64,15,0,0,0,0,0,0,5,7,0,0,0,0,0,0,8,0,0,0,0,0,0,7,4,8,0,0,0
1100100001,53,0,33,10,0,0,0,0,23,0,6,58,0,4,0,9,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,7,0,4,0,9,0,0,0,0,0,0
1100100110,25,0,50,0,14,0,0,0,0,0,59,6,0,24,0,0,7,1,0,0,0,0,6,13,3,0,0,0,0,0,0,0,0,0,0,6,10,0,3,0,0,5,0,7,0,11,0,0,0,0,0
1100101011,88,0,1,41,0,0,0,0,18,0,11,15,0,8,0,11,0,8,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,0,0,4,0,0,6,0,0,5
1101000000,48,0,0,0,0,0,0,0,0,0,21,61,0,12,3,0,0,0,0,0,0,8,0,27,0,0,18,7,0,0,0,0,8,0,0,0,12,0,0,0,2,0,10,0,0,0,8,5,0,0,0
