,Fitness,Location,Maxima
0000000000,1.15828307652,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,1.05374559056,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.769336129508,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.741614671775,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,1.02146910699,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,1.14191885657,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.921704418281,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.950139959115,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.921723163308,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,1.00907037492,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.79705515933,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,1.00088874205,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,1.11007108339,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,1.10824998554,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,1.02331649254,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,1.05223267009,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,1.25288144861,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
0000010001,0.978841950834,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.932089916797,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.669685867443,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.985823735259,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,1.23698215651,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.870765132487,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.888392991136,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,1.1232656329,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,1.06551690837,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.873581018876,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.883833526161,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,1.02408756949,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,1.17620770988,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.947941609718,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,1.02166996909,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,1.05344216634,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,1.06918162271,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.890730444562,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.765542894116,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.844140456406,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.969131306652,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.863486275028,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.814177665226,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.978786780356,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,1.11223987387,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,1.17674653,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",1
0000101011,0.884637800735,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,1.04819554891,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,1.09755529246,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.855121433784,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.99760150963,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.955147958719,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,1.11052646411,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.663854735863,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.614349317258,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.878781226462,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.937347041978,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.931717714735,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.954981754755,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,1.05705894169,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,1.11858674312,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.824862466228,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.97385334319,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,1.18868742648,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",1
0000111101,1.12319231957,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,1.12809243055,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,1.09955572046,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.88890112708,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.988024402729,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.76593965249,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.66838539611,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.988562483792,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.922453216071,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.909167811027,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.944317662247,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,1.12544608054,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,1.05002293197,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,1.02126861898,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.944058147037,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,1.19360845629,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",1
0001001101,1.02590759952,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
