,Fitness,Location,Maxima
0000000000,0.8883707319063837,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.8571147181046241,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.891830004346273,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.8921139243816906,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.8218770038828908,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.9897020780107836,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.713400341133454,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.7703108952701272,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,1.0095807694726395,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,1.0917783574018092,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,1.1206080756089252,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,1.172830357873802,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",1
0000001100,0.8862555578933118,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,1.0364763881860013,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.8980216042108651,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,1.0654439364146717,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.8326380084640035,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.9438343168625685,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.9380183529845882,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,1.1060150311829622,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",1
0000010100,0.9868104207069306,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,1.180816688341936,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",1
0000010110,0.9562128154348649,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.9170110639381485,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,1.0151445023907995,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,1.2314014280426004,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",1
0000011010,0.7323425799067695,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,1.0205835973570796,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,1.074321149900864,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,1.1575487036607555,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.8868691832856155,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.9576541035132231,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.738894415316005,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.9118001009345609,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.7983737552555412,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.9933296393269473,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,1.0136323864194372,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,1.0678730792513553,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.8017922451759307,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
