,0000000010,0000000100,0000011001,0000110011,0000110101,0001001011,0001011000,0001100101,0010011101,0010110001,0010110111,0010111110,0011000011,0011011111,0011110011,0100001110,0100010010,0101001000,0101010111,0101011110,0101100010,0101101100,0101101111,0101110101,0110010011,0110010110,0110100111,0110101011,0110101100,0111011010,0111011100,0111101110,0111110110,0111111111,1000000011,1000011011,1000011110,1000100101,1000110100,1000110111,1001010101,1001011111,1001101000,1001101110,1001110000,1010010010,1011010110,1011100001,1011100110,1011111110,1100000110,1100100100,1100110000,1101100000,1101110010,1101111000,1110010100,1110110010,1111001010,1111010011,1111011000,1111110100
0011000011,73,238,0,11,0,76,0,11,0,0,0,0,13,0,12,0,0,0,0,0,8,0,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,19,0,0
0011011111,25,252,13,0,0,13,0,8,19,0,12,10,0,31,0,0,0,0,0,0,0,0,46,0,8,0,0,0,0,0,17,0,0,28,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110011,0,195,16,68,12,17,0,20,0,41,39,0,8,7,26,0,0,0,0,0,11,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0100001110,159,212,0,0,0,0,0,0,0,0,0,7,0,0,0,23,0,0,0,10,19,0,15,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
0100010010,139,175,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,10,0,0,0,18,55,0,0,0,10,0,0,0,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0
0101001000,34,166,0,0,0,13,26,26,0,0,0,0,7,0,0,8,0,55,0,17,46,13,13,0,0,26,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0
0101010111,10,309,0,10,0,8,0,0,0,0,11,0,0,10,0,0,0,0,0,26,37,0,30,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
0101011110,75,153,0,0,0,0,8,0,0,0,0,32,0,20,0,13,0,0,11,59,34,0,32,0,0,0,0,0,0,16,15,0,0,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101100010,157,82,0,26,0,16,0,29,0,0,0,0,0,0,12,0,0,0,0,16,135,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
0101101100,13,232,0,0,0,0,11,82,0,0,0,0,0,0,0,11,0,10,0,19,57,10,8,0,0,15,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101111,9,167,0,0,0,8,0,102,0,0,0,0,0,0,0,8,0,0,0,9,51,8,105,0,0,0,7,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110101,0,204,14,23,56,0,0,93,0,13,10,0,0,0,0,0,0,0,7,0,28,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0110010011,14,189,8,28,0,0,0,0,0,26,16,0,15,0,9,0,28,0,0,0,0,0,0,0,71,36,22,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0
0110010110,90,174,0,0,0,0,0,0,0,0,11,14,0,7,0,6,26,0,0,0,17,0,0,0,25,50,25,0,0,16,0,0,6,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0110100111,19,242,0,37,0,0,0,35,0,0,31,0,0,0,0,6,0,0,0,0,12,0,13,18,20,20,29,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110101011,32,242,10,27,0,13,0,20,0,0,0,15,0,0,0,11,0,0,0,0,22,0,33,0,51,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110101100,24,274,5,0,0,0,0,11,13,0,0,10,0,0,0,23,0,0,0,0,40,23,0,0,10,56,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011010,66,141,13,0,0,8,12,0,0,0,0,25,0,20,12,0,13,12,0,49,10,0,12,0,10,22,0,0,0,10,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,11,0
0111011100,0,187,13,0,0,0,21,21,17,0,0,10,0,24,0,0,0,14,0,20,54,11,9,0,0,62,0,0,0,11,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
0111101110,45,69,0,0,0,0,0,16,0,0,0,31,0,14,0,38,0,0,0,20,77,27,68,0,8,13,18,0,8,0,0,0,9,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
0111110110,47,137,0,0,0,0,0,0,0,0,45,19,0,13,14,0,0,0,0,24,55,0,0,7,6,39,13,0,0,6,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,9,0,0,0,0,11,0,0,0,0,0,0,12
0111111111,0,100,10,0,0,0,0,40,12,0,38,22,0,37,13,0,0,0,0,24,0,0,108,14,16,0,12,0,0,0,4,6,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1000000011,28,287,0,26,0,34,0,0,0,0,0,0,11,0,0,0,0,0,0,0,29,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,0,0,24,0,0,0,10,0,0,0,0,0,0,0
1000011011,15,213,61,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,35,0,0,0,0,0,0,0,0,0,18,44,9,0,0,0,46,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1000011110,51,196,0,0,0,0,0,0,0,0,0,49,0,0,0,13,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,32,0,0,0,35,5,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1000100101,0,292,0,21,30,0,0,65,0,8,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,30,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1000110100,23,235,0,8,31,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,13,14,41,0,0,0,13,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,17
1000110111,20,227,0,62,30,0,0,0,0,20,31,12,0,0,0,0,0,0,0,0,28,0,18,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010101,0,281,6,0,13,0,0,22,14,0,0,0,0,0,0,0,0,0,12,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,79,11,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1001011111,14,224,9,0,0,14,0,10,17,0,0,9,0,35,0,0,0,0,11,19,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,32,0,0,13,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1001101000,22,170,13,0,0,0,24,40,0,0,0,0,0,0,0,0,0,9,0,0,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,27,0,19,14,10,0,0,11,0,0,0,0,0,8,0,8,0,0,0,0,0,0
1001101110,51,135,0,0,0,0,0,12,0,0,0,20,0,0,0,0,0,0,0,12,81,15,54,0,0,0,0,0,0,0,0,6,0,0,0,20,12,0,0,0,0,0,15,49,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0
1001110000,29,139,18,28,8,0,19,23,0,11,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,0,8,0,0,0,0,0,0,0,0,0,13,13,44,14,0,0,0,0,0,30
1010010010,82,129,0,12,0,0,0,0,0,12,0,15,0,0,0,0,26,0,0,0,27,0,0,0,36,18,0,0,0,11,0,0,0,0,0,7,7,0,16,0,23,0,0,0,0,0,9,0,0,0,10,0,0,0,25,0,10,15,0,0,10,0
1011010110,30,212,0,0,0,0,0,0,0,0,18,0,0,23,0,0,0,0,0,0,40,0,0,0,0,7,0,0,0,11,0,0,9,0,0,0,40,0,0,0,19,0,0,11,0,18,0,0,7,16,0,0,0,0,39,0,0,0,0,0,0,0
1011100001,0,137,6,0,0,11,0,111,0,35,0,0,24,0,13,0,0,0,0,0,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,12,0,17,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,0
1011100110,66,125,0,0,0,13,0,11,0,0,13,0,0,0,0,0,0,0,0,0,127,0,23,0,0,0,7,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,0,10,0,0,0,0,19,0,0,0,0,0,0,16
1011111110,9,149,0,0,0,0,0,18,0,0,10,74,0,34,0,0,0,0,0,22,17,0,30,0,0,0,0,0,0,0,0,15,8,8,0,0,35,0,0,0,13,0,0,27,0,0,17,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0
1100000110,112,180,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,56,0,0,0,0,14,14,0,0,0,0,0,0,0,0,13,0,0,0,0,18,0,0,21,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0
1100100100,30,246,0,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,8,18,0,12,0,0,11,0,0,0,0,0,0,20,0,13,12,0,0,0,0,0,0,0,21
1100110000,29,84,20,38,7,0,0,13,0,11,0,0,0,0,0,0,14,0,0,0,41,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,16,0,39,0,0,0,14,0,0,0,0,0,6,16,0,12,16,6,14,15,0,0,0,35
1101100000,56,72,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,17,0,0,107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,15,0,0,15,0,0,23,11,9,0,21,9,0,0,0,0,0,31
1101110010,40,79,0,33,0,0,0,32,0,0,0,0,0,0,20,0,15,0,0,44,87,0,0,0,0,12,0,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,12,47,8,0,11,0,0,0,25
1101111000,0,102,33,0,0,0,29,33,0,0,0,0,0,0,0,0,0,15,0,62,18,9,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,17,0,14,0,0,0,0,0,0,0,6,9,25,0,9,0,0,0,21,25
1110010100,0,206,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,43,0,0,12,0,93,8,0,0,0,11,0,0,0,0,0,12,0,18,0,25,0,0,0,0,0,0,0,0,0,15,0,9,0,13,0,6,0,0,0,0,9
1110110010,30,14,0,29,0,0,0,0,0,21,11,33,0,0,20,0,30,0,0,7,44,0,0,0,64,76,0,0,0,12,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,12,0,15,0,22,0,16,0,0,0,0,8
1111001010,71,44,0,0,0,35,0,0,0,0,0,0,0,0,0,13,0,32,0,22,64,0,25,0,10,0,0,0,0,24,0,11,0,0,0,38,19,0,0,0,0,0,17,19,0,0,0,0,0,0,20,0,0,0,9,0,8,0,0,14,5,0
1111010011,0,120,0,13,0,16,0,13,0,26,9,0,40,16,23,0,10,0,12,14,0,0,0,0,46,10,14,0,0,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24,0,0,0,49,0,0,0,0,0,10,0
1111011000,0,76,34,0,0,0,36,0,0,10,0,0,0,0,0,0,0,37,0,40,24,0,0,0,0,47,0,0,0,17,18,0,0,0,0,6,13,0,0,0,12,0,7,0,0,0,0,0,0,0,9,0,0,0,10,7,29,0,12,0,37,19
1111110100,0,117,0,0,0,0,0,26,0,8,9,0,0,0,0,0,0,0,0,0,41,12,0,35,0,25,0,0,0,0,12,0,10,0,0,0,0,0,45,0,39,0,0,0,29,0,18,0,6,13,0,0,8,8,30,0,9,0,0,0,0,0
