,0000010000,0000110010,0000111001,0001010110,0001100010,0010001011,0010001110,0010011001,0010101101,0010110101,0010111111,0011001001,0011101100,0100000110,0100010111,0100101110,0101001110,0101100101,0101101011,0101111010,0101111111,0110010001,0110100010,0110101011,0111010011,1000101111,1001010010,1001101000,1001101101,1001101110,1001110101,1001111111,1010000001,1010000110,1010001111,1010011010,1010100010,1010111100,1011000010,1011010001,1011011110,1011100011,1011100101,1011100110,1100000001,1100001011,1100010101,1100011100,1100101100,1100110011,1100110110,1101001111,1101111001,1110011011,1110011101,1110101001,1110101110,1110110001,1110111000,1111001011,1111010111,1111011001
0000010000,209,10,0,47,0,8,173,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110010,103,138,11,35,8,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111001,104,22,92,9,0,0,65,31,0,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0001010110,24,12,0,234,0,0,187,10,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100010,13,65,0,191,28,0,149,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001011,0,0,17,12,0,102,236,34,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001110,0,0,0,15,0,54,349,13,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0010011001,60,0,63,16,0,66,77,103,0,11,0,67,0,0,0,0,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101101,0,0,10,0,0,113,137,30,24,9,7,123,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0010110101,45,10,7,71,0,68,92,94,7,26,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0010111111,0,11,39,9,0,55,191,77,12,14,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0011001001,8,0,12,49,0,110,65,39,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
