,0000011011,0000101010,0000110010,0000110101,0000111110,0001000110,0001001001,0001010100,0001011111,0001100011,0001101101,0010011101,0010100111,0010101110,0010110110,0011110010,0011111110,0100011110,0100111111,0110000111,0110101101,0110110001,0110110111,0111000000,0111000011,0111001100,0111010001,0111100001,0111110101,1000011001,1000101101,1000110111,1001001100,1001011110,1001111010,1010000010,1010001101,1010011011,1010101011,1010110001,1011001001,1011010010,1011010100,1011100001,1011111011,1100000100,1100000111,1100011000,1100110011,1101001110,1101010101,1101100010,1101110100,1101111110,1110101110,1111011100
0001100011,32,14,9,9,0,33,16,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0001101101,0,9,0,10,0,9,113,0,0,205,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0
0010011101,25,0,0,21,0,12,61,27,15,155,5,35,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,18,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100111,36,0,0,12,0,52,12,0,0,218,0,0,25,7,12,0,0,0,0,9,24,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,27,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,27,0,0,0
0010101110,0,96,0,0,25,44,0,0,0,78,0,0,20,131,12,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,37,0,13,0
0010110110,36,12,33,10,42,81,0,31,0,42,0,0,24,49,11,11,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,11,0,0,0,10,0,0,23,0,0,0
0011110010,15,29,41,13,0,40,0,0,0,160,0,0,0,20,7,18,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,48,0,0,0,0,0,0,13,0,0,22,0,0,0
0011111110,12,37,0,0,81,41,0,0,8,39,10,0,0,78,19,9,38,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,34,0,15,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,37,0,0,0
0100011110,21,38,0,0,63,69,40,49,9,70,0,0,0,44,0,0,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,13,0,0,9,0,0,0
0100111111,69,27,0,35,29,9,26,12,14,203,0,0,0,0,0,0,0,17,12,0,11,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0
0110000111,30,0,0,0,0,41,105,11,0,113,0,0,25,21,0,0,0,0,0,0,35,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,7,0,0,16,11,0,0,11,0,0,0,0,0,0
0110101101,0,0,0,29,0,0,148,0,0,115,26,9,12,35,0,0,0,0,10,0,54,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,25,0,0,0
0110110001,14,0,8,57,0,0,164,0,0,86,0,0,0,0,0,0,0,0,0,0,18,0,9,13,0,0,9,20,14,0,0,0,0,0,0,0,0,0,0,14,0,0,63,0,0,0,0,0,11,0,0,0,0,0,0,0
0110110111,80,0,14,51,12,14,15,16,0,68,0,0,37,0,31,0,0,0,12,10,42,13,13,0,0,0,13,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,2,0,0,0,0,0,0
0111000000,0,0,0,0,0,0,89,0,0,146,0,0,0,37,0,0,0,0,0,0,10,0,0,41,14,10,12,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,23,0,0,12,0,0,0
0111000011,0,0,0,0,0,0,103,0,0,231,0,0,0,26,0,0,0,0,0,4,6,0,0,17,0,0,17,11,0,0,0,0,0,0,0,0,12,0,0,0,23,0,12,0,0,0,0,0,0,27,0,11,0,0,0,0
0111001100,0,0,0,0,6,10,93,0,0,46,0,6,0,109,0,0,13,0,0,0,18,0,0,12,0,12,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,34,0,0,20,0,0,0,40,0,0,45,0,0,11
0111010001,0,0,0,17,0,0,148,14,0,137,0,10,0,0,0,0,0,0,0,0,0,9,0,34,6,0,27,14,10,0,0,0,0,0,0,0,0,0,0,0,11,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
0111100001,0,0,0,8,0,0,176,0,0,164,0,0,0,0,0,0,0,0,0,0,39,9,0,27,15,0,16,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,6,15,0,0,0
0111110101,7,0,0,85,0,0,76,16,0,60,13,6,0,0,0,0,15,0,0,0,46,14,21,15,0,0,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,11,0,0,17,0,0,0
1000011001,62,0,0,13,0,0,118,10,0,187,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,0,0,0,11,0,0,9,0,9,0,0,21,0,8,0,0,0,0,0,0,0,0
1000101101,0,19,0,17,0,0,101,0,0,150,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,15,0,11,0,0,0,18,0,18,0,0,0,0,0,0,48,0,0,0,0,0,0,53,0,0,0
1000110111,90,0,11,28,12,68,0,38,0,100,0,0,11,0,14,0,0,0,9,0,0,0,18,0,0,0,0,0,0,15,10,10,0,0,0,0,26,0,0,0,0,0,9,0,0,15,0,0,8,0,0,0,8,0,0,0
1001001100,0,0,0,0,0,65,49,9,0,65,14,0,0,54,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0,0,76,14,0,0,10,0,0,0,0,0,12,0,0,60,0,0,0,11,0,0,34,0,0,0
1001011110,24,14,0,0,71,130,0,7,20,37,0,0,0,37,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,9,0,12,54,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,16,12,0,0
1001111010,43,63,25,0,26,27,5,0,0,93,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,13,54,0,0,0,0,0,0,0,0,0,8,9,0,0,0,7,0,0,27,12,0,0
1010000010,0,20,17,0,0,44,32,0,0,101,0,0,0,132,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,12,4,0,0,16,13,29,0,0,65,0,0,0,0,0,0,0,0,0,0
1010001101,0,0,0,0,0,0,86,0,0,121,0,36,0,80,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,39,0,13,0,3,0,18,0,0,60,0,0,0,0,0,0,0,0,0,0
1010011011,99,11,0,0,0,10,93,0,9,98,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,19,28,6,0,32,0,8,0,14,11,0,0,0,0,0,0,0,0,0,0
1010101011,12,69,0,0,0,0,93,0,0,202,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,15,28,0,8,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0
1010110001,11,0,12,67,0,0,79,0,0,118,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,8,11,0,9,0,70,5,7,28,0,0,14,0,0,0,18,0,0,0
1011001001,0,0,0,0,0,4,141,0,0,128,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,16,14,46,0,45,0,9,8,3,12,0,0,0,0,0,0,0,0,0,0
1011010010,8,0,22,0,0,60,7,0,0,102,0,0,0,26,0,17,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,14,11,14,0,46,0,0,21,0,65,0,0,7,0,0,0,9,0,0,26,0,0,0
1011010100,0,0,0,0,0,47,0,36,0,17,0,11,0,41,0,0,9,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,22,15,0,0,0,0,0,0,10,8,122,0,0,64,0,0,0,7,0,0,55,0,0,16
1011100001,0,0,0,20,0,0,50,0,0,169,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,0,11,0,0,14,0,16,0,0,0,25,0,33,12,36,0,6,0,15,26,0,0,0,0,0,9,33,0,0,0
1011111011,60,24,0,19,0,12,78,0,11,115,0,0,0,0,0,17,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,32,0,12,13,34,0,12,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0
1100000100,0,0,0,0,0,50,100,25,0,41,0,0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,28,0,0,170,10,0,0,0,0,0,36,0,0,0
1100000111,45,12,0,0,0,53,83,14,0,135,0,0,7,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,29,0,0,0,0,0,0,0,0,56,0,0,0,0,0,17,0,0,0,0
1100011000,19,20,0,0,0,14,90,19,0,101,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,43,0,0,0,0,9,0,0,0,0,48,0,0,105,0,0,0,0,0,0,8,0,0,0
1100110011,92,9,30,12,0,11,96,7,0,120,0,0,0,0,0,0,0,0,18,0,0,15,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,27,0,0,21,0,0,17,0,0,0,0
1101001110,0,23,0,0,24,81,37,0,0,77,0,0,0,29,0,0,0,23,0,0,0,0,0,0,0,10,0,0,0,0,0,0,55,17,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,51,0,11,0,16,0,0
1101010101,24,0,0,19,0,9,69,85,0,121,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,10,0,0,9,0,0,0,0,0,0,0,0,0,39,0,0,44,0,0,8,0,0,0,14,0,0,0
1101100010,0,27,16,0,0,9,64,0,0,188,0,0,0,12,0,13,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,26,0,0,9,10,0,17,69,0,0,0
1101110100,6,0,0,17,0,12,30,69,0,47,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,22,0,0,0,0,0,0,0,0,0,27,0,0,86,0,0,0,7,6,11,130,13,0,0
1101111110,6,13,0,0,72,9,15,5,0,58,0,0,0,8,0,0,34,14,18,0,17,0,0,0,0,0,0,0,0,0,0,10,39,8,32,0,0,0,0,0,0,0,0,0,0,36,0,0,0,37,0,15,54,0,0,0
1110101110,0,64,0,0,22,0,15,0,0,37,0,0,16,86,11,0,11,37,10,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,103,0,0,0,14,0,0,31,0,0,0
1111011100,0,0,0,0,14,0,57,0,0,20,0,38,0,45,0,0,39,6,0,0,0,0,0,5,0,20,11,0,0,0,0,0,27,12,0,0,0,12,0,0,0,0,70,0,0,58,0,8,0,23,0,0,35,0,0,0
