,Fitness,Location,Maxima
0000000000,0.467270731866,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.418783518955,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.346012185483,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.326967462077,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.582064231798,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.470607180612,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.432534348982,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.331207019941,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.557071030116,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.506166755687,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.355712148547,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.412134458735,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.532222528658,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.471363395667,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.472063685566,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.374592416847,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.510079021799,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.55320441685,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.466056609725,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.527341479532,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.412135583349,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.505875400527,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.471219713463,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.449641269134,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.547848618566,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.530464618826,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.441278538408,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.519795367247,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.442707098332,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.490840178657,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.393895469343,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.348953430713,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
