,0000010101,0000011111,0000101010,0000101101,0000110010,0000111100,0001000001,0001001111,0001010000,0001010110,0001101001,0001110111,0001111110,0010001010,0010010001,0010011011,0010100000,0010111001,0010111010,0011000101,0011001011,0011011001,0011011010,0011011111,0011100010,0011101110,0011110001,0011111100,0100000100,0100001000,0100010001,0100010111,0100011010,0100011100,0100101001,0100110101,0100111110,0101000010,0101000111,0101001110,0101011001,0101100000,0101100011,0101110010,0101110100,0101111000,0110000010,0110000111,0110011111,0110101101,0111010000,0111011011,0111100001,0111100110,0111101010,0111101100,0111111101,1000001111,1000010000,1000101110,1001000011,1001000101,1001001010,1001011001,1001100001,1001100110,1001101100,1001111011,1001111101,1010010111,1010100110,1010101000,1010110010,1011000111,1011010011,1011100011,1011110100,1100000010,1100011011,1100111101,1101000000,1101010101,1101011000,1101011110,1101100010,1101101101,1110010011,1110011100,1110100111,1110101100,1111000101,1111001010,1111010001,1111010111,1111110010,1111111100
0000010101,327,64,0,22,0,31,25,0,0,0,0,0,0,0,42,0,290,0,0,19,0,0,0,0,0,0,0,0,26,0,19,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,26,0,0,0,0,0
0000011111,145,410,0,20,19,0,0,53,0,0,0,0,0,0,0,30,155,0,0,0,0,0,0,12,0,0,0,0,0,0,26,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
0000101010,0,132,201,0,43,23,0,27,0,0,0,0,0,18,0,0,381,0,22,0,0,0,0,0,0,0,0,0,0,15,0,0,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,26,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000101101,47,185,15,92,0,89,0,0,0,0,20,0,0,0,0,0,296,17,0,38,0,0,0,0,0,0,0,0,0,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
0000110010,28,28,72,0,209,100,0,0,18,26,0,24,0,0,0,0,325,0,27,0,0,0,16,0,0,0,0,0,0,0,19,18,20,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111100,75,131,20,93,0,244,0,0,0,0,0,0,11,0,0,0,256,38,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
0001000001,24,16,0,0,0,0,163,35,26,0,20,20,0,0,0,0,527,0,0,50,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001111,57,313,18,24,0,0,25,155,0,0,0,0,0,0,0,0,159,0,0,0,19,0,0,19,0,47,0,0,0,15,0,0,0,0,0,0,0,0,19,21,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,21,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010000,63,0,0,0,98,23,45,20,120,43,0,0,0,0,0,0,347,0,0,0,0,13,25,0,0,0,0,0,0,35,55,0,0,0,0,0,0,0,0,0,0,24,0,0,26,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
