,0000000100,0000011111,0000110000,0000110111,0000111011,0001010001,0001100100,0001101000,0001101101,0010000011,0010001010,0010010111,0010011110,0010100101,0010101110,0010111001,0010111010,0011000010,0011001100,0011010110,0011011010,0011100111,0011101011,0011110101,0100001000,0100010110,0100100000,0101000011,0101001100,0101010101,0101011111,0101100010,0101110001,0101111000,0110000001,0110010100,0110011001,0110100111,0110101101,0110110001,0110111000,0110111011,0110111110,0111001111,0111011100,0111110010,1000010011,1000011010,1000100001,1000100010,1000111001,1000111100,1001001000,1001011101,1001100111,1001101001,1001110000,1001110101,1001111011,1010000110,1010001100,1010010010,1010110001,1010111110,1011000000,1011001111,1011010011,1011100101,1011100110,1011111101,1100000011,1100001101,1100001110,1100010001,1100011111,1100101000,1100110000,1100110101,1101000110,1101001010,1101010000,1101011001,1101110100,1101111101,1101111110,1110001000,1110001011,1110010000,1110010110,1110011100,1110100100,1111010001,1111010100,1111011011,1111100011,1111101001,1111101100,1111101111,1111110111
0010000011,162,0,0,0,23,6,0,0,0,69,6,4,0,10,0,29,0,7,0,0,0,0,0,0,17,0,0,11,0,0,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,53,18,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001010,153,0,0,0,73,0,0,0,0,19,10,0,14,0,9,14,9,25,0,0,9,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,33,43,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010111,141,52,0,51,15,14,0,0,0,43,0,24,11,14,0,13,0,0,0,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,42,0,15,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010011110,96,57,0,35,14,0,0,0,0,9,10,8,22,0,10,0,13,12,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,17,11,0,0,0,0,19,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100101,281,0,0,22,17,0,7,0,18,10,0,0,0,16,0,25,0,0,0,0,0,13,0,14,0,0,0,0,0,14,0,0,0,0,13,13,0,9,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101110,81,13,0,68,101,0,8,0,0,0,13,0,7,7,12,0,20,20,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,27,0,0,0,0,0,0,49,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111001,92,7,9,15,39,0,0,24,0,33,0,0,0,0,0,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,7,0,8,14,0,0,26,5,10,0,0,0,0,0,40,0,13,9,8,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111010,16,9,6,40,80,0,0,0,0,22,11,0,10,0,16,8,19,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,8,8,20,0,0,0,0,129,0,33,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000010,138,0,0,0,5,10,0,0,0,26,5,0,0,0,0,0,0,44,0,4,12,0,0,0,0,13,0,12,0,0,10,18,0,0,26,0,0,0,0,0,0,0,0,0,0,17,13,38,0,35,0,0,11,0,0,0,0,0,0,0,0,13,0,0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001100,201,0,0,0,12,0,27,23,17,0,0,0,0,0,8,0,0,22,25,9,0,0,0,0,0,0,0,0,16,0,0,0,0,6,10,23,0,0,7,0,0,0,0,11,6,0,0,11,0,0,0,0,21,7,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010110,125,13,0,41,0,41,0,0,0,0,0,9,19,0,0,0,0,56,0,38,12,0,0,0,0,13,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,6,0,0,23,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0011011010,53,9,0,0,28,16,0,0,0,6,16,0,24,0,0,0,25,22,0,39,23,0,0,0,0,0,0,0,0,0,35,0,0,8,0,14,8,0,0,0,0,0,11,0,0,6,0,124,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011100111,86,12,0,78,26,0,6,0,6,44,0,14,0,22,8,0,0,14,0,0,0,33,14,6,0,0,0,17,0,13,0,19,0,0,0,0,0,12,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101011,51,18,0,0,109,0,0,51,14,48,0,0,0,0,10,23,0,0,0,0,0,38,0,0,0,0,0,22,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0011110101,103,15,0,68,0,63,12,7,8,0,0,13,0,14,0,17,0,0,0,0,0,5,0,0,0,11,0,0,0,10,0,0,18,13,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001000,239,0,0,0,25,0,0,25,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,42,19,14,0,8,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,0,17,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010110,126,22,0,55,0,8,0,0,0,0,0,12,16,0,0,0,0,0,0,47,0,0,0,0,0,86,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,4,52,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
0100100000,155,0,33,0,24,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,54,22,0,0,8,0,12,0,0,16,0,0,0,9,0,0,0,0,0,0,0,13,0,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000011,138,0,0,0,0,65,0,18,0,30,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,30,0,93,0,24,8,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001100,180,0,0,0,0,0,19,25,9,0,0,0,0,0,0,0,0,12,23,13,0,0,0,0,25,26,0,9,41,11,0,0,0,8,5,0,0,0,23,0,0,0,0,15,14,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010101,177,0,0,35,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,31,0,31,12,23,22,0,14,0,15,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101011111,65,48,0,14,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,40,0,0,0,0,7,0,0,51,27,9,80,0,0,0,0,0,0,8,0,0,0,0,10,6,0,0,12,27,0,0,0,0,0,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101100010,84,0,8,32,10,9,12,11,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,65,16,27,10,12,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,30,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110001,130,0,17,37,0,69,0,29,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,11,0,0,27,30,16,29,9,5,0,0,0,0,16,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101111000,70,0,32,24,16,13,9,55,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,27,0,7,0,7,0,41,9,19,71,0,0,0,0,0,0,11,0,13,0,0,0,0,32,0,0,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110000001,229,0,0,0,0,0,0,14,0,51,0,0,0,11,0,44,0,0,0,0,0,0,0,0,11,10,8,12,0,0,0,0,0,0,56,6,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010100,203,0,6,27,0,17,0,0,0,0,0,3,9,0,0,10,0,0,0,10,0,0,0,0,0,74,0,0,0,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,9,0,0,15,0,0,0,0,0,0
0110011001,79,0,0,0,0,0,0,13,0,19,0,0,0,0,0,68,0,0,0,0,0,0,0,0,35,16,0,0,0,0,40,0,13,0,24,43,21,15,0,18,14,8,0,0,0,0,0,30,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100111,80,0,0,54,42,0,0,0,0,29,0,18,0,32,8,0,0,0,0,0,0,42,0,0,0,20,0,22,0,12,0,13,0,0,12,0,0,35,9,7,0,0,0,0,0,0,26,0,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0110101101,103,0,0,5,51,0,0,12,39,0,0,0,0,18,10,36,0,0,0,0,0,13,0,0,0,0,0,0,0,19,8,0,0,0,14,28,0,45,40,0,0,0,0,11,0,0,0,0,0,9,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110110001,98,0,23,10,0,13,0,0,0,38,0,0,0,12,0,54,0,0,0,0,0,0,0,11,0,14,23,0,0,0,21,0,31,0,28,15,17,0,0,27,5,10,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110111000,31,0,17,19,30,0,0,12,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,13,7,24,0,0,0,17,0,7,49,0,3,23,0,10,26,0,17,8,0,0,0,0,47,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0110111011,0,23,0,14,71,16,0,0,0,54,0,0,0,0,0,18,28,0,0,0,0,0,12,0,20,0,0,0,0,0,67,0,13,0,0,0,37,16,0,39,9,0,10,0,0,9,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
0110111110,23,27,0,94,19,0,0,0,0,0,0,0,28,0,15,0,34,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,14,0,14,12,17,9,0,10,13,41,0,0,8,0,33,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111001111,110,9,0,0,12,0,0,11,10,0,0,0,8,0,9,0,0,22,11,0,0,15,20,0,11,0,0,99,11,0,62,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0111011100,56,0,0,12,0,21,0,0,0,0,0,0,21,0,0,0,0,9,26,34,7,0,0,0,10,23,0,0,17,0,17,0,0,38,6,51,9,0,9,0,0,0,8,13,0,0,0,22,0,0,0,0,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0
0111110010,0,0,23,52,0,47,0,0,0,8,0,0,0,0,0,0,22,15,0,7,18,0,0,0,0,18,11,0,0,0,13,53,9,9,0,0,0,0,0,10,0,0,13,0,0,47,0,72,0,35,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010011,125,9,0,10,13,67,0,0,0,35,0,7,0,0,0,16,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,56,5,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011010,97,10,0,8,23,0,0,0,0,0,10,0,15,0,0,0,13,0,0,11,11,0,0,0,32,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,44,124,0,24,0,13,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100001,185,0,12,0,31,0,11,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,67,0,15,40,17,0,0,0,0,13,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100010,77,0,10,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,42,20,97,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111001,105,0,18,0,49,13,0,24,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,19,49,25,0,0,33,0,9,0,11,0,0,18,0,0,0,8,12,0,0,0,0,0,8,0,0,0,12,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111100,107,0,14,59,30,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,48,0,20,12,65,0,18,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001000,205,0,0,0,8,23,12,62,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,16,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,29,0,0,0,6,35,0,0,8,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011101,101,31,0,0,0,48,0,28,14,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,12,20,21,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,31,26,39,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001100111,84,17,0,57,41,0,11,0,9,0,0,0,0,11,0,0,0,0,0,0,0,38,0,0,0,0,0,18,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,14,47,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,10,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1001101001,99,0,0,0,49,15,20,96,35,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,18,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,16,0,15,6,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1001110000,76,0,38,9,0,49,8,29,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,27,0,0,0,0,0,0,0,0,0,0,0,0,11,48,31,8,0,16,18,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,24,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110101,106,14,0,57,0,45,10,17,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,19,0,0,20,0,23,8,0,11,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,10,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1001111011,48,11,0,11,62,33,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,12,0,0,65,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,8,72,11,0,12,0,0,8,19,16,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000110,149,0,0,12,0,0,0,0,0,9,3,8,15,10,18,0,0,18,0,12,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,27,0,0,32,0,0,0,0,0,0,0,0,0,26,13,12,0,7,16,14,0,0,10,0,0,0,15,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1010001100,154,0,0,0,7,0,0,0,0,0,8,0,12,0,13,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,12,0,0,0,0,0,0,0,0,7,0,23,0,30,23,0,0,0,0,0,0,17,0,0,0,0,24,0,0,0,0,16,0,14,11,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0
1010010010,51,0,9,0,0,4,0,0,0,15,9,15,4,0,0,14,7,13,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,8,61,110,0,35,0,0,0,0,0,0,0,0,0,12,0,16,0,19,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
1010110001,72,0,21,11,0,14,0,0,0,13,0,9,0,6,0,63,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,22,0,0,0,0,28,0,0,0,0,0,11,42,40,16,11,13,7,0,0,0,0,18,0,0,0,0,8,0,0,29,0,0,0,0,15,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010111110,30,32,0,67,13,0,0,0,0,0,0,0,8,0,12,0,22,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,49,0,0,0,0,59,0,31,0,52,0,0,0,0,0,0,0,0,0,8,0,51,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
