,0000000011,0000000101,0000011000,0000011011,0000101101,0000110011,0000111100,0001001111,0001011010,0001100000,0001101110,0001110111,0010001100,0010001111,0010101001,0010110010,0011000101,0011010010,0011011110,0011101011,0011110100,0100000000,0100000110,0100001111,0100011001,0100100100,0100101010,0101001000,0101001110,0101010001,0101011111,0101100010,0101100101,0101101100,0101111000,0101111101,0110010010,0110011011,0110100111,0110110000,0110110101,0110110110,0110111111,0111000111,0111010110,0111011000,0111100001,0111110111,0111111110,1000000001,1000001110,1000010010,1000100110,1000101100,1000111110,1001000010,1001000100,1001010000,1001011001,1001011111,1001100111,1010000111,1010001000,1010001011,1010100000,1010110011,1011001101,1011010001,1011010100,1011011010,1011100011,1011110101,1011111000,1011111111,1100001010,1100010011,1100010110,1100100111,1101000000,1101000101,1101010010,1101011011,1101101001,1101101111,1101110011,1101111100,1110000001,1110011010,1110101111,1110110001,1110110010,1110111110,1111000100,1111001111,1111010111,1111011101,1111100010
0000000011,263,128,36,17,0,11,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000101,87,323,5,0,21,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011000,0,177,169,10,11,0,16,0,27,18,0,0,0,0,19,0,0,0,0,0,0,13,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011011,100,41,141,63,8,20,0,19,26,0,0,0,0,10,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000101101,33,179,37,0,154,0,11,0,0,0,0,0,15,0,39,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110011,106,96,11,31,11,167,0,0,16,11,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111100,0,133,69,0,78,0,103,0,19,7,13,0,0,0,23,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001111,83,63,30,10,31,0,0,57,0,0,14,13,6,15,0,0,14,0,8,0,0,0,0,7,0,0,0,0,29,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,21,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011010,15,66,90,52,11,10,0,69,65,26,9,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100000,0,153,0,0,30,14,14,0,0,223,16,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101110,21,57,30,0,72,0,10,15,9,41,107,7,15,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110111,38,72,0,21,27,99,14,9,0,11,19,51,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,86,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001100,10,221,40,0,21,0,27,0,0,0,8,0,115,6,0,0,0,0,0,0,0,12,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001111,91,69,15,12,14,0,0,37,0,0,5,0,65,87,0,0,27,0,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101001,71,57,100,9,83,18,0,0,0,27,0,0,11,0,91,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110010,43,83,25,8,14,72,5,0,39,18,25,0,0,0,27,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,13,0,0,16,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,12,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0011000101,50,151,7,0,33,0,0,8,0,36,0,0,5,0,0,0,106,20,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010010,70,79,18,7,0,25,0,7,41,41,0,0,0,0,0,23,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,40,22,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
