,0000000110,0000001001,0001011001,0001111010,0010000010,0010100011,0010111111,0011000110,0011001001,0011001010,0011001100,0011100000,0011110001,0100001111,0101001001,0101010010,0101100001,0101100110,0101110011,0101111001,0110001011,0110100001,0110110110,0111000011,0111010000,0111101001,0111101010,1000000000,1000001111,1000011000,1000011011,1000011101,1000110101,1000111001,1001000111,1001010100,1001100000,1010000101,1010110111,1010111010,1011100100,1011101001,1011101010,1011110010,1011110101,1100000111,1100001110,1100010000,1100100001,1101001010,1101001100,1101101000,1110000011,1110000110,1110001000,1110100101,1110110011,1110110100,1110111000,1111000101,1111001011,1111100010,1111101101
0101100001,0,143,0,0,0,5,0,0,0,0,0,13,13,0,114,0,90,5,15,9,0,10,0,0,0,10,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,33,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101100110,112,38,0,0,44,0,0,24,0,0,0,9,0,0,43,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,45,0,14,0,0,0,0,0,0,0
0101110011,0,205,0,11,0,27,10,0,0,0,0,0,11,0,71,48,36,15,0,19,0,0,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101111001,0,95,21,9,0,0,22,0,0,0,0,0,13,0,126,0,20,0,11,42,0,19,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,75,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
0110001011,23,190,0,0,45,31,0,0,29,12,0,0,0,28,7,0,0,0,0,0,14,28,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,0,19,0,0
0110100001,0,188,0,0,38,51,0,0,0,0,0,7,21,0,38,0,28,0,0,0,0,72,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0110110110,106,76,0,13,32,0,12,3,0,0,0,5,0,0,0,44,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,11,13,0,0,0,0
0111000011,0,132,0,0,42,29,0,9,30,11,0,0,22,0,68,25,25,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,37,0,12,0,0,0,0,14,8,0
0111010000,40,107,0,0,28,0,0,0,0,0,0,43,42,0,46,34,17,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,26,0,0,0,0,0,0,0,14,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
0111101001,0,80,0,0,0,24,13,0,52,0,12,24,21,0,59,0,31,0,0,12,0,37,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,40,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,11,0,6,0,11
0111101010,42,33,0,48,54,15,0,16,14,18,13,18,0,0,9,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,70,0,0,0,0,0,0,11,0,14,0,15,0,0,0,0,0,0,12,26,0
1000000000,54,235,0,0,26,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,71,0,11,0,0,0,0,0,12,13,0,0,26,0,0,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1000001111,106,211,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,12,6,0,0,14,0,0,10,0,0,0,0,57,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1000011000,115,141,8,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,39,0,13,10,12,0,12,0,6,0,0,0,64,0,0,0,0,0,0,0,12,0,12,13,0,0,8,8,0,0,0,10,0,0,0,0
1000011011,73,238,13,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,12,12,0,0,0,0,0,0,0,25,13,25,9,0,10,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
1000011101,60,199,14,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0,0,31,23,16,12,19,12,15,0,10,0,4,0,17,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1000110101,32,254,0,0,0,0,12,0,0,0,0,0,25,0,0,0,13,0,0,0,0,10,0,0,0,0,0,27,0,0,0,33,7,15,0,7,0,0,7,35,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
1000111001,10,171,6,0,0,0,14,0,0,0,0,0,16,0,13,0,19,0,0,31,0,0,0,0,0,0,0,0,0,11,32,28,14,0,0,0,0,0,0,91,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
1001000111,72,187,0,0,0,0,0,11,0,0,0,0,13,0,46,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,16,0,0,0,0,0,13,78,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,14,0,0
1001010100,101,110,0,0,0,0,0,0,0,0,0,0,13,0,30,12,7,0,0,0,0,0,0,0,0,0,0,37,0,8,0,10,7,0,17,59,21,0,0,15,9,0,0,0,0,0,0,0,0,0,19,0,0,11,0,0,0,0,14,0,0,0,0
1001100000,37,133,0,0,14,0,0,0,0,0,0,42,0,0,0,10,66,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,9,21,0,0,21,11,11,13,0,0,0,0,0,0,0,7,9,0,23,0,0,0,0,0,0,0,15,0
1010000101,24,271,0,0,6,9,0,0,0,0,0,0,27,0,14,0,0,0,0,0,0,11,0,0,0,0,0,42,17,0,0,0,0,0,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,9,0,0,0
1010110111,57,182,0,0,0,26,32,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,12,55,0,7,0,13,15,0,0,0,0,0,0,0,0,11,0,9,14,0,0,0,0,0,0
1010111010,82,12,0,36,42,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,0,13,15,0,0,0,0,0,0,0,0,183,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0
1011100100,33,55,0,0,7,0,0,23,0,0,41,62,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,22,29,0,0,53,14,30,31,0,11,0,0,0,0,0,14,0,0,29,0,0,0,0,0,0,0,6,0
1011101001,0,109,5,0,0,28,0,0,37,0,22,14,21,0,6,0,39,0,0,0,0,4,0,0,0,13,0,0,0,0,0,3,0,0,0,0,10,0,0,51,0,15,42,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,15,0,34,0,12
1011101010,48,0,0,37,74,12,0,19,13,30,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,6,0,0,46,0,10,48,9,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,30,27,0
1011110010,26,23,0,24,28,48,0,7,0,0,0,31,12,0,0,70,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,28,9,0,16,123,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1011110101,9,113,0,0,0,0,39,0,0,0,0,22,99,0,0,0,27,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,15,0,0,32,0,0,16,25,16,33,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1100000111,58,205,0,0,13,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,12,0,0,0,0,0,0,19,31,0,0,0,0,0,8,0,0,9,0,0,0,0,19,0,0,0,11,0,0,0,0,0,7,48,0,12,0,0,0,0,0,0,0
1100001110,207,23,0,0,20,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,15,0,0,0,0,0,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,8,0,0,16,10,0,0,62,8,0,0,0,11,0,0,0,0
1100010000,43,110,0,0,39,0,0,0,0,0,0,0,0,0,48,35,13,0,0,0,0,9,0,0,9,0,0,95,0,7,0,0,0,0,0,30,8,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,15,0,0,0,0
1100100001,0,239,0,0,0,12,0,0,0,0,0,0,0,0,68,0,37,0,0,15,0,28,0,0,0,0,0,37,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1101001010,107,59,0,0,29,0,0,0,0,20,0,0,0,0,13,19,16,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,17,0,0,23,0,0,0,19,0,0,24,10,8,0,52,16,0,0,0,0,0,29,0,0
1101001100,99,34,0,0,0,0,0,0,0,0,25,0,0,0,114,6,14,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,10,8,0,0,0,0,0,38,0,0,0,8,0,0,26,24,14,0,20,20,0,0,0,16,0,0,0,0
1101101000,31,84,0,0,0,0,0,0,0,0,11,29,0,0,53,0,35,0,0,12,0,0,0,0,0,10,14,18,0,0,0,0,0,0,0,0,25,0,0,59,0,0,13,0,0,0,0,0,0,21,22,0,0,7,9,0,0,0,25,0,12,10,0
1110000011,0,165,0,0,73,31,0,0,0,0,0,0,0,0,32,10,0,0,0,0,33,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,51,0,4,14,0,0,0,17,21,0
1110000110,120,9,0,0,74,0,0,22,0,0,0,0,0,0,27,0,0,0,0,0,11,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,9,11,0,0,0,0,0,15,107,13,8,0,0,0,0,0,9,0
1110001000,55,105,0,0,47,0,0,0,10,10,12,0,0,0,31,0,0,0,0,0,16,20,0,0,0,0,0,32,0,29,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,13,0,0,0,10,0,40,0,0,0,0,8,0,0,13,0
1110100101,0,161,0,0,13,22,0,0,0,0,0,0,9,7,20,0,20,0,0,0,0,68,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,25,15,21,0,0,7,7,0,0,10,0,0,0,0,19,0,9,0,13,6,13,0,0,15
1110110011,0,124,0,0,13,39,10,0,0,0,0,0,15,0,0,7,7,0,16,11,12,46,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,12,0,0,0,0,0,0,0,0,13,6,0,8,0,0,8,0,0,28,0
1110110100,14,42,0,0,28,0,0,0,0,0,0,23,9,0,0,11,10,0,0,0,0,44,11,0,0,0,0,29,0,16,0,0,0,0,0,14,0,0,0,104,28,0,0,0,8,0,0,25,0,0,0,0,0,20,0,12,0,0,52,0,0,0,0
1110111000,23,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,74,0,0,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,21,0,0,0,17,0,15,13,0,0,4,41,0,0,9,0
1111000101,0,75,0,0,0,0,0,0,12,0,14,0,34,0,142,0,12,0,0,0,0,13,0,11,0,0,0,24,0,0,0,0,0,0,34,7,0,8,0,0,14,10,10,0,11,0,0,0,0,0,0,0,0,35,0,23,0,0,0,0,0,0,11
1111001011,0,75,0,0,7,10,0,0,43,20,0,0,0,0,49,11,0,0,0,0,37,7,0,8,0,16,13,0,0,0,18,0,0,0,0,0,0,0,0,15,0,0,62,0,0,0,0,0,0,22,0,0,13,29,10,0,0,0,0,0,25,10,0
1111100010,9,0,0,16,72,37,0,29,0,13,0,33,0,0,0,22,15,19,0,0,0,0,0,8,0,0,7,28,0,0,0,0,0,0,0,0,11,0,0,36,8,0,22,13,0,0,0,0,0,0,0,7,0,55,0,13,0,0,0,0,11,16,0
1111101101,0,55,0,0,0,0,26,0,9,0,28,0,0,16,78,0,14,0,0,14,0,11,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,0,0,23,15,15,95,0,8,0,0,0,0,0,0,7,0,0,0,26,0,0,23,11,2,0,0
