,0000001010,0000010110,0000100011,0000100100,0000101111,0000110001,0000111010,0001000000,0001010111,0001011110,0001100010,0001101000,0001110011,0001111111,0010001011,0010011001,0010011111,0010100000,0010101001,0010101010,0011000110,0011001010,0011110010,0011111110,0100000010,0100001001,0100001110,0100111001,0100111100,0100111111,0101000001,0101010000,0101011100,0101100111,0101101011,0101110010,0101111000,0110000000,0110000011,0110010010,0110011011,0110101011,0110110000,0111000010,0111001001,0111010110,0111011010,0111101110,1000010001,1000011101,1000100110,1000101010,1000111111,1001000011,1001001000,1001101100,1001111000,1010000001,1010000100,1010001111,1010010110,1010101011,1010110001,1010111000,1011010001,1011010010,1011010111,1011011011,1011011101,1011100010,1011100111,1011101101,1100010100,1100100000,1100100101,1100101100,1100111011,1100111101,1101001101,1101011110,1110000111,1110011001,1110011111,1110110100,1111010011,1111011100,1111100100,1111101010,1111110010,1111110101,1111111011,1111111110
0001100010,78,28,17,105,30,24,10,13,14,0,10,8,15,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101000,55,0,0,89,65,7,11,11,0,0,11,83,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,9,11,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110011,0,41,22,0,93,106,11,0,48,0,9,0,16,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,74,14,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001111111,11,20,0,0,114,8,13,0,53,28,0,9,8,42,0,0,60,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,6,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001011,60,0,25,0,88,0,0,0,0,0,0,0,0,0,0,13,19,0,9,7,0,10,0,0,7,18,0,0,0,0,0,0,0,0,53,0,0,0,20,0,15,7,0,0,8,0,0,0,11,0,0,0,0,0,23,0,0,15,45,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010011001,13,0,0,0,75,16,0,0,0,0,0,0,0,0,16,85,29,0,9,0,0,0,52,0,0,25,0,0,0,0,0,0,0,0,15,0,0,10,0,0,9,0,0,0,0,0,0,0,26,62,0,0,0,0,8,0,0,0,18,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0010011111,19,40,0,0,87,0,0,0,11,13,0,0,0,8,8,44,84,0,0,0,0,0,12,0,0,0,17,0,0,9,0,0,0,0,13,0,0,0,6,0,12,0,0,0,0,0,0,0,20,26,0,0,11,13,0,0,0,0,13,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
0010100000,24,21,7,139,90,43,0,8,0,0,8,6,0,0,0,0,0,18,6,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0010101001,0,0,35,28,137,17,0,0,0,0,0,40,0,0,16,48,0,4,0,12,0,0,0,0,0,25,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,9,0,0,13,0,0,0,0,29,0,0,0,0,4,0,0,10,29,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101010,120,23,18,76,16,0,14,0,0,0,4,20,0,0,11,0,0,14,15,10,0,25,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,11,0,0,0,0,14,0,9,0,11,0,0,0,11,0,0,27,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000110,59,13,0,64,60,0,0,16,28,12,14,0,0,0,0,0,0,0,0,0,28,31,22,0,0,0,0,0,0,0,0,22,0,13,11,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,25,0,0,13,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001010,177,0,0,0,18,0,0,16,0,8,9,8,0,0,10,0,0,0,0,10,31,51,12,0,5,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,11,12,0,11,0,0,8,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110010,21,71,0,26,8,77,23,0,15,0,18,0,16,0,0,0,0,0,0,0,0,44,70,15,0,0,0,0,0,0,0,0,0,0,18,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
0011111110,23,41,0,8,18,13,29,0,15,51,0,32,0,39,0,0,17,0,0,14,13,33,52,9,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,0,0,8,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0100000010,80,42,13,30,75,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,63,25,8,0,0,0,0,32,0,0,7,0,0,9,13,7,0,0,10,15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001001,37,0,0,13,215,0,0,0,0,0,0,0,0,0,11,4,0,0,5,0,0,0,0,0,0,34,7,10,0,0,11,11,10,0,23,0,0,0,0,0,10,0,0,0,12,0,0,0,9,26,0,0,0,0,26,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001110,99,31,0,28,70,0,0,0,0,17,0,0,0,0,0,0,14,0,0,0,13,0,0,0,22,25,67,0,0,0,0,40,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,11,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
0100111001,8,0,0,13,99,43,12,0,0,0,0,0,0,0,0,37,0,0,12,0,0,0,0,0,0,8,0,18,10,30,0,0,16,0,17,0,11,0,0,0,5,0,44,0,0,0,0,0,25,55,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
0100111100,0,6,0,22,70,0,13,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,16,0,0,31,10,10,37,0,36,42,0,0,0,13,0,0,0,0,0,33,0,0,0,0,0,0,69,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111111,16,12,15,0,108,0,11,0,5,14,0,0,0,28,0,0,52,0,0,0,0,0,0,0,0,0,41,13,9,34,0,0,14,11,21,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,32,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101000001,0,0,12,9,233,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,36,0,13,48,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0
0101010000,0,49,0,8,49,41,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,25,154,9,0,0,7,12,12,0,0,0,0,10,0,0,0,0,0,0,35,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0101011100,13,0,0,0,79,0,0,0,0,45,0,18,0,0,0,0,5,0,0,0,0,0,0,10,0,0,7,0,8,0,0,166,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,6,0,0,0,0,0,0
0101100111,11,0,41,53,115,0,0,0,54,0,9,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,8,0,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
0101101011,58,0,45,0,64,14,12,0,0,0,8,14,11,4,0,0,0,0,0,0,0,0,0,0,0,28,0,15,0,0,13,0,0,16,127,0,0,0,0,0,11,16,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110010,7,55,15,19,9,48,29,0,14,13,23,0,29,0,0,0,0,0,0,0,0,8,46,0,23,0,0,0,0,30,0,46,0,0,13,0,10,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
0101111000,10,0,0,21,0,35,25,0,0,15,0,47,0,0,0,10,0,0,0,0,0,4,22,11,0,0,0,28,7,0,0,75,25,0,24,12,0,0,0,0,0,0,27,0,0,0,0,0,0,58,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110000000,21,0,0,31,58,0,0,21,0,0,0,0,0,0,0,0,0,16,0,0,0,9,20,0,67,19,0,0,0,0,0,41,0,0,0,0,0,27,10,14,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
0110000011,13,0,16,14,102,0,0,0,0,0,0,0,0,0,9,0,27,0,0,0,0,0,13,0,22,27,0,0,0,0,0,8,0,11,25,0,0,7,37,15,8,17,0,15,17,0,0,0,0,0,0,0,0,12,0,0,0,18,26,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
0110010010,38,96,0,13,15,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,44,0,22,0,7,0,0,0,0,29,0,0,0,0,0,48,25,16,11,0,23,9,0,13,10,0,0,0,0,0,0,0,0,0,0,0,25,0,15,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011011,21,0,0,0,24,0,0,0,0,0,0,0,0,0,6,46,58,0,0,0,0,0,9,0,12,25,18,0,0,13,0,8,0,0,32,0,0,16,39,11,10,12,13,0,14,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0
0110101011,29,0,32,25,68,0,0,0,0,0,0,0,0,0,8,18,0,0,16,23,0,0,0,0,10,37,0,0,0,11,0,0,0,0,48,0,0,0,37,0,20,0,11,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,49,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110110000,0,33,0,34,25,64,0,0,0,0,0,0,0,0,0,11,0,27,0,0,0,0,58,0,0,0,0,0,11,0,0,42,0,0,0,0,0,40,0,20,0,0,35,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,26,0,0
0111000010,51,12,0,23,14,0,0,27,0,0,23,0,0,0,0,0,0,0,0,0,23,46,34,0,43,0,0,0,0,0,0,45,0,7,35,0,0,8,10,7,0,0,0,0,8,11,9,0,0,0,0,0,0,8,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
0111001001,0,0,0,0,62,0,0,15,0,0,0,14,0,0,12,54,0,0,15,0,0,5,0,0,0,34,0,0,0,0,13,49,13,0,94,0,0,0,13,0,0,0,0,0,29,0,0,0,0,11,0,0,0,0,13,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
0111010110,0,70,0,7,12,0,0,0,56,15,0,0,0,0,0,0,23,0,0,0,28,0,52,15,0,0,16,0,0,10,0,65,9,10,0,0,0,0,0,7,0,0,0,5,0,0,11,0,0,0,8,0,0,0,0,0,0,0,21,0,9,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0111011010,58,12,0,0,0,0,12,0,0,21,0,0,0,0,0,12,14,0,0,0,12,43,41,17,12,0,6,0,0,0,0,47,8,0,30,0,0,22,0,5,15,0,14,14,8,13,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
0111101110,30,0,0,34,26,0,0,0,0,21,11,22,0,10,0,0,0,0,0,18,32,33,11,21,0,0,36,0,0,0,0,16,0,27,33,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,33,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,8
1000010001,0,24,0,0,129,51,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,39,0,0,0,0,31,0,0,15,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011101,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,110,0,0,13,0,37,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100110,30,42,21,117,33,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,53,11,9,0,10,40,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101010,96,0,31,60,29,23,21,0,0,0,6,13,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,18,9,0,34,28,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111111,0,12,9,0,116,20,8,0,22,0,0,0,0,34,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,30,0,38,0,13,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000011,29,8,26,0,109,0,0,11,10,0,8,0,10,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,11,0,0,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,24,0,0,50,20,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001000,70,0,0,8,56,0,0,27,0,0,0,26,0,0,0,0,0,16,0,0,0,25,0,0,0,12,0,0,0,0,0,39,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,9,0,10,74,16,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101100,22,0,0,39,106,7,0,0,0,0,0,73,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,8,12,14,32,58,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111000,10,0,0,8,15,83,31,0,0,0,0,49,0,0,0,9,0,3,0,0,0,10,35,0,0,0,0,15,0,0,0,12,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,11,68,0,10,15,11,45,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000001,26,0,12,14,177,0,0,0,0,0,0,0,0,0,13,10,13,9,8,0,0,9,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,32,0,0,0,0,24,8,0,0,0,64,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000100,28,0,0,42,106,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,10,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,15,27,0,0,0,39,9,0,15,132,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001111,27,0,0,0,103,0,0,0,0,0,0,0,0,0,16,10,22,0,0,0,17,0,0,0,0,11,25,0,0,0,0,0,0,0,18,0,0,0,26,0,0,0,0,0,7,0,0,0,16,24,11,0,9,30,24,14,0,6,26,0,0,5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0
1010010110,21,77,0,15,25,8,0,0,0,7,0,0,0,0,0,0,52,0,0,0,12,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,22,26,44,0,21,0,17,0,0,0,72,0,6,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1010101011,35,0,31,28,72,28,0,0,0,0,0,16,0,0,9,7,0,0,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,18,0,0,13,0,0,0,0,0,0,8,0,0,17,12,9,23,14,0,20,0,7,0,18,0,0,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010110001,0,0,12,15,39,82,0,0,0,0,0,0,0,0,0,47,26,11,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,66,0,0,0,0,11,0,0,0,8,0,0,0,37,0,22,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,19,0,0
1010111000,14,0,0,29,11,34,25,0,0,0,0,11,0,0,0,22,0,26,14,9,0,15,55,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,42,0,0,0,0,0,14,47,0,0,13,0,9,0,12,0,21,0,0,12,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1011010001,0,0,0,0,70,34,0,0,13,0,0,0,0,0,0,43,5,0,0,0,0,12,44,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,26,43,0,0,13,28,0,0,0,9,0,0,11,21,7,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,9,0,0
1011010010,46,61,0,0,12,30,0,0,0,8,0,0,0,0,0,0,10,0,0,0,11,49,62,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,0,0,0,15,0,14,11,0,16,0,21,0,0,10,36,0,0,0,0,0,8,0,0,0,9,0,9,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0
1011010111,0,7,0,0,27,9,0,0,70,10,0,0,0,8,0,0,68,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,42,11,8,0,0,32,12,0,0,0,21,0,7,0,0,0,10,12,10,11,10,0,29,0,0,0,0,0,0,0,12,0,29,0,0,0,9,0,0,0,0,0,0,0
1011011011,21,0,0,0,10,19,0,0,0,11,0,0,0,16,20,47,44,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,8,0,0,0,9,0,10,0,22,14,0,0,0,18,33,0,0,0,11,0,0,9,0,0,16,6,9,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0
1011011101,0,0,0,0,36,0,0,0,5,17,0,12,0,7,0,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,18,47,0,0,0,9,38,0,0,0,18,0,0,0,0,38,11,0,25,14,0,0,0,17,0,0,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,0,0,0
