,0000010101,0001011110,0001100110,0010000000,0010001111,0010110000,0010111110,0011010001,0011011111,0011100000,0011101010,0011110010,0011110100,0100000011,0100100100,0100101001,0100111100,0101000001,0101001101,0101011001,0101110010,0110011100,0110100001,0110100110,0110101010,0110111001,0111010110,0111101111,1000011011,1000101110,1001000001,1001101001,1001110000,1010001110,1010111101,1011000111,1011011011,1011101111,1011110111,1100000010,1100010110,1100100111,1101000101,1101001110,1101010011,1101011010,1110111010,1111001100,1111010001,1111011000,1111111100
0000010101,196,11,0,0,0,4,0,6,0,0,0,0,0,17,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011110,34,127,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0001100110,31,25,25,0,0,4,0,0,0,25,0,5,0,4,5,0,0,8,0,0,0,0,0,11,0,0,0,0,0,102,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0010000000,72,0,0,57,0,12,0,18,0,8,0,0,0,13,10,0,0,10,0,0,0,0,0,10,0,0,0,0,5,20,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001111,85,23,0,21,31,0,0,8,6,3,0,0,0,0,0,0,0,0,9,0,0,0,0,24,0,0,0,4,10,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110000,67,7,0,16,0,70,0,12,0,14,0,5,5,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,32,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111110,61,17,0,0,0,37,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,83,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010001,91,18,0,17,0,3,0,62,1,4,0,0,6,0,0,0,0,34,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0011011111,44,72,0,10,16,0,0,25,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,8,27,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
