,0000001111,0000010100,0000010111,0000011010,0000110101,0001000001,0001000110,0001001000,0001010101,0001011001,0001011110,0001110000,0001111100,0010000111,0010001011,0010010110,0010110000,0011011101,0011100101,0011111001,0100000000,0100001011,0100001110,0100010010,0100110001,0101000100,0101010011,0101011010,0101011100,0101101110,0101110101,0101111001,0110010011,0110010101,0110011010,0110011111,0110100100,0110111011,0111001011,0111010000,0111100111,0111101010,0111111000,1000010001,1000100101,1000111000,1000111011,1001001101,1001100111,1001111111,1010001000,1010011111,1010100000,1010101111,1011010000,1011100100,1011101001,1011111110,1100001010,1100011001,1100011111,1100110101,1101011110,1110000101,1110010001,1110010110,1110100110,1110111010,1111011010,1111110101,1111111001
0010000111,55,0,57,40,0,171,11,0,0,0,0,0,0,92,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001011,55,0,0,97,0,149,0,8,0,13,0,0,0,31,31,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,14,0,0,0,0,0,0,0,43,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010110,17,20,41,147,0,27,23,0,0,0,16,0,0,34,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0010110000,0,63,0,59,11,139,0,0,0,0,0,28,0,0,0,18,35,0,21,0,0,0,0,0,8,0,0,0,0,0,0,0,12,9,57,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011101,46,0,11,0,0,87,0,31,69,38,9,0,9,0,0,19,0,48,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,12,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011100101,0,0,18,0,19,198,6,11,13,0,0,0,0,10,0,0,0,8,76,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,25,0,0,0,14,0,0,0,10,0,14,11,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0011111001,10,0,0,10,0,124,0,12,24,43,0,11,4,0,0,0,0,27,21,0,0,0,0,0,21,0,0,0,0,0,0,10,0,17,22,0,8,0,0,0,0,0,9,11,0,14,72,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0100000000,0,27,0,39,0,216,0,9,0,0,0,0,0,0,0,0,0,0,0,0,103,11,0,9,0,12,0,0,0,0,8,0,0,25,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0100001011,26,0,0,80,0,146,0,12,0,8,0,0,0,5,35,0,0,0,0,0,14,29,13,0,0,0,0,0,0,0,0,0,14,43,0,0,0,0,16,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
0100001110,37,0,0,176,0,52,11,22,0,0,6,0,0,22,0,8,0,0,0,0,36,5,28,0,0,0,0,0,0,29,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0100010010,0,28,12,128,0,97,5,0,0,0,0,0,0,0,0,51,12,0,0,0,35,12,10,15,0,0,10,7,0,0,0,0,15,9,17,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0100110001,0,42,22,12,14,211,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,27,0,0,0,0,0,15,9,10,54,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0
0101000100,0,40,0,17,0,169,55,56,12,0,0,0,0,0,0,11,0,0,26,0,39,0,0,0,0,17,0,0,19,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010011,8,0,21,25,0,171,12,0,22,71,0,0,0,0,0,11,0,0,0,0,0,26,0,10,0,0,0,9,0,0,19,0,14,15,0,0,0,0,0,13,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101011010,17,0,0,85,0,22,12,84,0,43,17,0,0,0,0,17,0,0,0,0,14,24,13,6,0,0,13,28,16,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,11,0,0,0,0,0,11,0,0
0101011100,8,48,0,9,0,33,15,91,33,13,21,0,26,0,0,25,0,47,0,0,24,0,7,0,0,26,0,11,0,0,0,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0101101110,24,0,0,96,0,23,34,66,0,0,44,0,9,0,0,0,0,0,7,0,25,0,31,0,0,13,0,7,0,35,29,0,0,12,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110101,15,41,34,0,12,61,15,0,69,0,0,10,11,0,0,0,0,7,60,0,0,0,0,0,21,18,0,0,0,0,49,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0
0101111001,7,0,0,0,0,135,0,20,32,45,0,9,11,0,0,0,0,12,0,14,13,0,0,0,47,0,0,12,0,0,30,5,0,17,0,0,0,0,0,0,0,0,8,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10
0110010011,0,0,28,0,0,143,0,0,4,24,0,0,0,24,6,32,10,0,0,0,17,10,0,11,13,0,13,0,0,0,0,0,44,22,17,27,0,10,0,15,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0110010101,0,11,37,0,23,101,0,0,42,0,0,0,0,12,0,17,0,14,0,0,13,0,0,0,15,0,0,0,0,0,7,0,20,124,0,15,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0
0110011010,0,0,0,97,0,42,0,22,0,11,0,0,0,0,12,65,8,0,0,0,26,13,31,13,0,0,0,23,0,0,0,0,6,15,44,29,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,13,0,0
0110011111,73,0,31,0,0,34,0,0,9,15,0,0,0,29,7,35,0,19,0,0,0,6,26,0,0,0,0,0,0,0,0,0,20,67,13,71,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
0110100100,0,26,0,52,0,106,0,11,0,0,0,0,0,12,0,0,7,0,75,0,67,0,0,0,0,10,0,0,0,0,0,0,0,75,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0
0110111011,20,0,0,51,0,43,0,0,0,8,0,0,0,0,26,0,17,0,0,19,0,12,0,0,17,0,0,5,0,0,0,0,55,15,29,60,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,10
0111001011,31,0,0,42,0,130,0,39,0,46,0,0,0,15,45,15,0,9,0,0,0,24,0,0,0,0,0,0,0,0,32,0,21,0,0,0,0,0,0,0,0,7,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0111010000,0,0,0,20,0,157,0,28,5,9,0,25,0,0,0,85,38,13,19,0,17,0,0,0,13,13,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0111100111,24,0,17,8,0,67,50,0,21,0,0,0,0,25,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,17,94,0,18,16,0,8,23,0,0,0,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0111101010,0,0,0,104,0,25,0,64,0,0,11,0,0,0,10,22,12,0,48,0,24,0,0,0,0,0,0,6,0,24,20,0,0,0,10,0,0,0,16,0,0,0,13,0,0,0,32,0,0,0,8,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,13,0,0,9
0111111000,0,0,0,16,0,32,0,50,0,12,8,22,49,0,0,0,32,22,31,11,14,0,0,0,25,0,0,14,0,0,0,26,0,6,54,0,0,0,0,8,0,9,0,0,0,7,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,0,0,13
1000010001,0,24,5,14,13,201,0,0,23,32,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,67,6,0,14,0,0,0,35,0,0,0,15,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0
1000100101,17,14,11,6,32,199,0,0,13,0,0,0,0,13,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,0,8,0,0,38,0,0,9,0,0,0,0,0,0,19,12,0,0,9,13,0,0,0,14,0,0,6,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0
1000111000,0,64,0,71,10,68,0,8,0,10,0,11,7,0,0,0,13,0,11,0,18,0,0,0,7,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,53,0,25,25,0,0,0,61,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111011,34,0,0,85,23,80,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,45,0,19,115,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001101,50,0,0,12,0,245,0,49,42,17,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001100111,21,0,29,32,7,74,42,0,7,0,0,0,0,27,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,14,48,0,0,9,0,0,0,0,0,0,8,0,0,0,11,0,41,17,29,12,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111111,96,0,26,16,24,0,14,0,25,17,28,0,14,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,65,24,31,0,0,36,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001000,0,0,0,73,0,152,0,48,0,0,0,0,0,0,4,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,0,16,0,17,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010011111,91,0,41,23,0,32,0,0,0,10,0,0,0,26,8,48,0,32,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,38,0,33,0,0,0,0,0,0,0,11,0,0,16,0,0,0,25,11,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1010100000,0,23,0,39,0,139,0,0,0,0,0,0,0,15,0,27,25,0,42,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,5,21,7,0,0,0,0,39,0,0,0,8,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010101111,66,0,20,59,0,22,0,0,0,0,0,0,0,54,16,7,0,0,32,0,0,0,10,0,0,0,0,0,0,0,8,0,0,33,0,24,27,0,0,0,0,0,0,0,13,0,22,13,9,0,30,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011010000,0,13,0,20,0,117,0,26,16,18,0,21,0,0,0,81,18,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,31,0,7,0,0,0,0,24,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1011100100,0,17,0,10,0,85,28,38,0,0,0,0,0,0,0,24,12,0,130,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,16,0,14,49,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1011101001,0,0,0,17,0,138,0,15,10,9,0,0,0,0,6,0,0,9,45,11,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,33,0,0,0,0,0,0,10,8,22,42,9,11,0,39,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1011111110,9,0,0,75,0,0,9,0,0,0,57,0,43,12,0,60,0,8,14,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,18,0,8,6,15,34,0,0,22,37,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
1100001010,12,0,0,125,0,0,0,52,0,0,0,0,0,0,10,0,0,0,0,0,42,45,37,11,0,0,0,12,0,12,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1100011001,0,0,0,0,0,112,0,10,13,37,0,0,0,0,0,0,0,0,0,0,29,55,0,0,26,0,0,0,0,0,0,11,0,45,14,15,0,0,0,0,0,0,0,32,0,6,22,0,0,0,24,0,0,0,0,0,0,0,5,0,11,0,0,0,33,0,0,0,0,0,0
1100011111,96,0,56,0,0,53,0,0,5,17,0,0,0,11,0,0,0,0,0,0,0,24,51,8,0,0,0,0,0,0,0,0,0,63,0,43,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,24,0,0,0,0,0,0,12,14,0,0,6,0,0,0,0,0,0,0,0
1100110101,0,80,32,0,30,57,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,12,0,0,0,0,0,32,0,7,108,0,6,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,14,0
1101011110,45,0,10,43,0,8,44,42,12,10,35,0,13,0,0,35,0,14,0,0,0,0,46,12,0,8,0,20,14,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,18,0,14,0,0,0,0,0,0,0,8,0,0
1110000101,0,0,10,0,0,206,0,0,9,0,0,0,0,27,0,0,0,0,13,0,33,22,12,0,0,0,0,0,0,0,0,0,6,110,0,0,31,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0
1110010001,0,0,13,0,0,134,0,0,9,5,0,0,0,0,0,11,10,0,0,0,8,25,0,0,21,0,0,0,0,0,0,0,22,71,13,9,0,0,0,28,0,0,0,51,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,7,0,0,0,9,30,0,0,0,0,0,0
1110010110,0,12,19,46,0,12,15,0,11,0,0,0,0,55,0,98,13,0,0,0,14,0,20,26,0,0,0,0,0,0,0,0,25,41,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,19,0,0,0,0,0,0,0,9,0,0,0,0
1110100110,0,0,0,108,0,0,13,0,0,0,0,0,0,37,0,0,17,0,38,0,41,0,9,11,0,0,0,0,0,10,0,0,24,33,0,14,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,48,0,0,35,0,0,0,0,5,0,10,0,0,0,0,0
1110111010,0,0,0,44,0,13,0,0,0,0,0,0,0,0,9,46,25,0,0,0,15,0,37,23,0,0,0,26,0,0,0,0,13,15,28,39,0,7,0,0,0,13,12,0,0,23,33,0,0,0,9,0,0,0,8,0,0,10,26,0,0,0,0,0,11,0,0,0,10,0,5
1111011010,0,0,0,50,0,0,0,67,0,52,0,0,0,0,0,78,9,7,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,17,14,0,0,9,12,0,14,6,0,0,0,0,0,0,0,0,6,0,0,24,0,0,14,23,0,0,0,10,0,13,0,0,7,0,0,14
1111110101,0,14,0,0,9,25,0,0,83,0,0,0,10,14,0,10,11,31,70,0,0,0,0,0,12,0,0,0,0,0,51,0,12,46,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,8,0,10,24,0,0,0,0,0,17
1111111001,0,0,0,0,0,55,0,6,26,28,0,0,8,0,0,0,12,35,0,19,0,0,0,0,41,0,0,0,0,0,18,31,10,12,11,0,11,12,0,0,0,0,12,11,0,10,30,0,0,0,11,10,0,0,0,0,23,0,0,4,0,0,0,0,28,0,0,13,0,7,6
