,0000000011,0000000101,0000001010,0000010100,0000011111,0000100000,0000110001,0001000100,0001000111,0001010000,0001010101,0001011011,0001100010,0001101100,0001110110,0010101011,0010110100,0011000101,0011001000,0011010110,0011101110,0011110101,0011111011,0100000000,0100001100,0100010011,0100010110,0100101110,0100111011,0101000011,0101101010,0101110111,0101111100,0110010010,0110011011,0110011101,0110100111,0110110011,0110110110,0111000111,0111001001,0111001110,0111010101,0111100101,0111101111,0111110100,0111111001,1000000000,1000010010,1000010111,1000011100,1000101110,1001101010,1001110001,1001110100,1001111011,1010000101,1010001100,1010010011,1010010100,1010011110,1010100011,1010111100,1011001110,1011010101,1011011010,1011100001,1011100100,1011100111,1011110110,1100011011,1100100100,1100100111,1100110101,1100111010,1101000010,1101100011,1101100101,1101110010,1110000001,1110000100,1110001011,1110010110,1110011001,1110100010,1110101000,1110110100,1111000101,1111010111,1111011101,1111100000
0000000011,139,167,20,0,10,27,9,0,18,0,0,0,10,0,0,0,0,0,13,0,0,0,0,23,0,21,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0000000101,41,256,0,9,12,12,52,30,13,0,8,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001010,42,134,175,0,8,0,0,0,0,0,0,0,30,0,0,0,0,0,26,0,0,0,0,11,0,27,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0
0000010100,15,136,23,11,0,10,49,43,0,22,4,0,9,0,21,0,7,0,0,0,0,0,0,13,14,0,13,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,34,0,0,9,0,0,0,16,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011111,85,47,76,0,128,0,59,0,10,0,0,6,0,0,0,0,0,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100000,8,131,7,11,0,214,9,13,0,0,0,0,11,11,0,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0000110001,70,51,0,15,0,113,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000100,0,135,8,13,0,5,0,122,8,24,10,0,54,10,6,0,0,9,23,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000111,69,74,12,0,35,0,0,48,118,0,6,0,75,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010000,11,57,12,13,0,51,60,31,0,63,11,0,53,0,11,0,0,0,33,0,0,0,0,35,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010101,20,40,0,7,10,0,114,72,61,22,8,0,12,11,15,0,0,19,0,0,0,19,0,11,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011011,59,27,93,0,44,0,58,16,12,0,0,26,10,0,0,0,0,0,14,0,0,11,8,0,0,37,0,0,8,11,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100010,48,83,53,0,0,55,0,24,0,0,0,0,93,0,6,0,0,0,11,0,0,0,0,12,0,0,0,0,0,14,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,8,0,0,0,0,0,0
0001101100,0,80,19,0,16,16,0,115,0,0,0,0,9,76,28,0,0,0,21,0,18,0,0,0,0,0,0,10,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,10,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110110,19,53,44,22,10,6,15,10,13,0,0,0,60,6,79,0,19,0,0,10,0,15,0,0,0,0,0,0,0,0,0,10,12,0,0,0,26,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0010101011,94,39,40,0,48,31,11,30,0,0,0,0,5,0,0,28,0,0,39,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,27,0,0,0,11,0,0,0,0,0
0010110100,0,39,0,26,0,53,54,0,0,17,0,0,0,22,26,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,0,10,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,24,0,0,13,23,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0011000101,3,116,0,0,0,11,25,105,45,13,8,0,10,0,0,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,12,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0011001000,7,115,60,0,0,31,0,56,0,14,0,0,17,6,0,0,0,0,121,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
0011010110,15,18,52,20,0,0,0,25,20,21,7,0,88,0,31,0,23,0,0,0,0,23,0,0,0,0,6,0,0,0,0,0,0,14,0,14,17,0,0,7,0,0,0,0,0,0,0,9,6,11,0,0,0,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
0011101110,0,13,77,0,32,0,0,18,9,0,0,0,53,46,33,0,0,0,22,0,15,0,12,0,0,0,0,27,0,0,0,0,0,0,0,13,28,0,0,0,0,12,0,11,9,0,0,0,0,0,0,21,5,0,0,0,0,14,0,0,0,0,0,8,0,0,0,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110101,0,0,0,0,0,9,92,26,29,21,9,0,0,26,23,0,14,12,0,0,0,75,10,0,0,0,0,0,0,15,0,0,0,0,0,0,38,0,0,0,0,0,12,23,0,7,0,0,0,0,0,0,0,6,20,0,0,0,7,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
