0001010100,86,31,40,0,28,41,12,13,20,17,6,0,0,0,0,0,19,36,0,0,0,0,0,0,0,0,11,12,0,0,0,16,15,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100000,105,0,0,20,50,99,0,0,19,0,49,11,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,14,0,0,0,18,0,24,0,0,0,0,0,0,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101100,33,0,53,10,90,48,0,0,0,0,25,11,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,47,0,0,45,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101111,18,53,81,56,33,0,0,0,0,0,0,13,28,10,0,0,0,0,0,0,0,39,0,0,0,0,0,10,0,33,0,0,0,0,16,0,0,0,0,31,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110011,121,23,15,36,0,8,9,9,53,0,12,0,0,25,10,0,7,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,10,9,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,30,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0001111001,129,0,62,47,34,28,0,20,0,0,0,0,0,13,36,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,10,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001011,98,42,23,35,58,0,0,0,0,0,0,0,14,0,0,0,39,0,8,0,0,16,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,25,0,0,50,0,0,0,13,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0
0010010010,121,10,6,0,40,3,10,0,56,0,0,0,0,0,0,0,141,12,12,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010100,63,16,41,0,0,34,9,0,0,27,0,0,0,0,0,0,76,92,8,0,0,24,0,0,10,0,9,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010011000,112,0,53,0,72,38,0,0,0,0,0,0,0,0,0,13,59,12,27,0,0,0,4,0,5,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100001,100,0,0,75,0,61,0,0,0,0,7,0,0,0,0,6,12,15,0,32,8,37,12,0,0,0,0,16,8,0,13,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100010,63,0,0,29,73,68,10,0,6,0,20,0,0,0,0,0,65,0,0,9,44,8,10,7,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,9,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100111,32,81,9,45,0,0,11,0,0,0,0,0,11,0,0,0,25,8,0,13,22,103,0,16,0,14,0,12,0,10,16,4,0,0,21,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101000,40,0,0,42,99,94,0,0,0,0,15,11,0,0,0,18,0,0,12,10,13,0,12,10,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101110,7,20,36,26,107,14,6,0,0,0,0,9,11,0,0,0,44,0,0,0,34,23,6,11,6,0,0,0,0,35,0,0,0,0,0,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0010111100,0,0,141,7,11,86,11,0,0,0,0,9,0,0,0,0,0,27,16,0,0,14,13,22,6,0,9,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,44,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0011000111,81,84,9,12,0,0,0,0,10,0,0,0,30,0,0,9,65,26,0,0,0,48,0,0,0,12,0,12,0,9,11,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011100,21,0,113,0,40,28,0,0,0,29,0,10,0,0,0,0,38,29,25,0,0,0,0,0,18,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,8,0,0,29,0,0,0,0,0,0,0,0,0,8,0,5,0,8,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0011100101,51,15,14,27,0,6,0,0,0,0,20,8,9,0,0,0,0,41,0,31,0,52,0,0,0,10,0,88,14,9,0,7,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101001,29,0,11,127,45,11,0,0,0,0,8,11,16,0,30,23,0,0,0,32,0,0,12,0,0,0,0,22,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,35,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110110,0,7,10,0,0,37,22,0,29,11,0,0,0,28,0,0,51,0,0,0,10,74,0,13,11,0,17,23,0,55,0,0,0,0,0,0,6,0,0,0,0,14,0,18,0,0,25,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000011,185,27,0,26,8,6,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,60,13,0,13,7,11,0,10,0,22,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000101,125,30,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,8,0,0,24,53,25,18,11,0,0,12,0,10,0,11,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001100,50,0,97,0,53,8,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,65,0,0,0,13,0,9,11,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100001,116,0,25,50,13,59,0,0,0,0,10,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,10,0,0,32,20,0,0,20,14,0,10,0,0,0,10,0,12,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100111,36,69,9,21,6,11,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,32,0,0,0,0,0,12,0,12,44,17,0,15,21,11,12,0,0,30,0,8,0,13,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100110011,160,9,7,33,0,28,11,0,0,0,0,0,0,33,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,23,0,0,12,28,11,17,0,0,10,0,0,0,18,12,0,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111110,15,13,62,0,57,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,13,0,0,18,0,0,0,62,0,0,8,19,0,0,8,0,8,20,0,0,0,0,0,0,0,0,0,0,13,12,13,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
0101000001,174,0,10,7,8,0,0,43,6,0,10,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,6,0,0,30,41,0,10,0,0,0,19,10,10,0,0,0,11,13,0,0,0,0,0,0,25,0,0,0,0,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0101001000,79,0,17,15,136,0,0,0,5,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,33,23,9,0,0,0,0,0,0,0,0,0,0,0,22,11,0,13,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001011,107,0,11,45,64,0,0,0,0,0,0,0,18,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,38,15,52,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,17,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
0101011110,15,20,75,0,67,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,17,0,0,32,0,0,0,63,0,7,9,10,0,0,8,0,15,22,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
0101100100,44,0,0,0,9,38,0,0,0,9,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,37,0,18,33,0,10,0,0,11,0,0,0,20,12,33,10,0,0,0,0,7,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101101,17,0,64,33,15,0,0,0,0,0,0,28,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,18,8,0,10,39,0,10,0,0,12,0,32,0,10,25,0,20,12,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110010,58,9,11,0,22,45,15,0,53,0,26,0,0,40,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,8,9,9,0,22,8,0,17,0,63,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110101,103,0,26,0,0,22,0,14,0,12,0,0,0,21,8,0,0,0,0,0,0,24,0,0,0,0,0,53,0,0,0,6,14,0,13,0,0,0,0,0,0,28,31,21,21,12,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101111111,44,0,71,0,0,0,0,0,0,0,0,0,29,21,9,0,0,0,0,0,0,39,0,0,0,0,0,0,0,10,0,0,8,0,8,0,33,0,0,41,23,0,33,13,9,0,24,0,14,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0110010110,15,33,6,0,0,0,23,0,15,11,0,0,0,0,0,0,110,40,0,0,0,32,0,0,0,0,9,0,0,16,0,6,11,0,0,0,45,0,0,0,0,0,0,0,0,0,22,12,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0110011100,0,0,98,0,0,0,0,0,0,10,0,0,0,0,0,0,12,55,29,0,0,0,0,0,24,0,20,0,0,0,0,15,64,0,0,0,32,0,0,0,0,0,0,0,0,0,13,0,7,0,11,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,9,0,0,16,0,0,0,0,0
0110011111,28,24,111,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,13,0,0,46,0,0,0,0,13,0,0,0,0,0,0,0,0,0,62,0,0,47,0,0,0,0,0,0,27,11,8,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,15,0,0,0,0,0,0,0
0110100100,46,0,0,13,0,53,0,0,0,0,0,0,0,0,0,0,21,27,0,10,9,28,14,13,16,0,0,34,0,11,0,23,7,0,0,0,0,0,0,0,0,27,0,0,0,0,11,0,0,0,8,23,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0
0110110010,42,0,0,0,30,61,20,0,27,0,0,0,0,7,0,0,52,6,0,0,39,7,0,0,0,0,0,0,0,8,13,0,0,0,0,28,34,0,0,0,0,0,0,34,0,0,12,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0111000000,86,0,0,0,9,15,0,10,18,10,21,0,0,0,0,0,66,9,0,11,9,0,0,0,0,0,0,9,0,0,0,19,8,0,0,0,0,26,11,0,0,0,0,4,0,0,0,0,0,0,0,22,12,0,13,12,0,0,12,0,0,0,0,23,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,12,0,0,12,0,0,0,0,0,0
0111001010,24,0,0,10,135,0,0,0,14,0,0,0,0,0,0,16,61,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,13,8,12,22,0,0,0,7,0,0,0,0,0,0,0,11,0,0,15,13,12,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10,8,0,0,12,0,0,0,0,10,0,11,9,0,0,0,0,0,0,0,0,0,17,0,0
0111010101,70,0,30,0,0,0,0,21,14,21,0,0,0,0,0,0,13,50,0,0,0,48,0,0,0,7,11,18,0,0,0,24,0,0,0,0,0,0,0,0,0,10,14,0,35,0,26,0,16,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011000,29,0,10,0,48,18,0,12,16,14,0,0,0,0,9,0,39,0,36,0,0,0,0,0,8,0,22,0,0,0,0,0,23,0,0,0,5,16,29,0,0,0,0,20,0,0,0,17,0,0,6,7,8,9,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8,0,10,5,0,0
0111101000,0,0,0,47,91,17,0,0,0,0,24,29,0,0,12,0,0,0,0,13,6,0,21,0,13,0,0,7,24,0,0,0,9,0,0,0,0,7,17,0,0,0,0,14,0,0,0,0,0,0,15,11,14,0,11,16,7,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,18,3,0,0,0,0,0,0,0,0,15,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0
0111101110,0,0,25,9,59,0,0,0,0,0,0,29,21,0,0,0,48,0,0,0,10,9,0,11,14,0,6,13,0,72,0,0,12,0,11,0,14,0,0,23,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,6,0,0,0,0,21,0,0,0,20,6,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0
1000001101,93,50,87,0,9,7,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,13,0,12,0,0,0,0,0,0,8,11,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010010,140,27,0,0,33,22,12,0,42,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,63,0,8,9,11,0,0,0,6,0,15,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011111,62,79,116,18,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,12,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,16,40,20,0,21,0,0,0,0,0,0,12,0,16,20,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100010,62,10,0,21,69,77,6,0,0,0,27,0,0,0,0,0,8,0,0,0,38,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,17,11,0,0,12,9,0,34,0,0,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110001,176,0,0,22,0,57,0,16,0,0,0,0,0,10,16,0,0,0,0,16,0,8,0,0,0,0,0,10,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,33,0,0,47,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111010,67,0,32,21,105,69,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,11,25,26,0,0,0,8,12,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000110,58,37,11,0,28,0,0,0,11,3,31,0,7,0,0,0,39,0,0,0,0,0,0,0,0,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,0,0,0,0,36,0,7,0,0,19,10,0,0,0,0,0,0,0,0,52,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001011,78,21,15,48,83,0,0,11,0,0,0,0,40,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,8,0,0,14,0,0,0,0,0,17,13,0,0,13,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1001100001,99,0,0,53,21,25,0,14,0,0,53,0,0,5,11,0,0,0,0,31,0,0,0,0,0,0,0,22,11,0,0,0,0,8,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,21,14,0,0,28,0,0,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
