,Fitness,Location,Maxima
0000000000,0.736193015264,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,1.07693404182,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.854463351789,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.763594491223,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.899586486287,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.997936166249,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.926822447755,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,1.02025137417,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.775454265247,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,1.0138256057,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.954722792976,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.910970635931,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.901951161358,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.845116216353,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.853441561668,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,1.08497514632,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.819599088412,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.750497594713,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.71701911484,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.83327437838,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.805474472657,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.961073394563,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.967942995672,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.803794118428,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.801713820678,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,1.07526287871,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",1
0000011010,0.88989667937,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.98818148356,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.998855488807,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,1.06820408015,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.835058348787,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.870246060187,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.694620974725,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.913669294875,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.659880520403,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.847920191536,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,1.0381013413,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.940352912118,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,1.05043238509,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.864314099594,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.732539863524,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.880153213776,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.786705279558,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.91306400843,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,1.04764764707,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.871886074397,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.700377725962,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.947297280656,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.909146546369,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.993668858549,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.76282382966,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.835978859075,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.932441183532,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.887945628284,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
