,0000010111,0000101000,0001011011,0001100011,0010010001,0010010010,0010100011,0010110100,0010111011,0011000100,0011001101,0100000001,0100010110,0100101110,0100110011,0100111100,0101101100,0101110101,0101110110,0101111111,0110001100,0110010100,0110100010,0110100100,0110111101,0111000000,0111000011,0111111000,1000011000,1000011011,1000100110,1000101101,1000110100,1000111001,1001010010,1001110000,1001110011,1010001101,1010101000,1010110010,1011000110,1011001011,1011010111,1011011100,1011110100,1100100011,1100101001,1100111101,1101011000,1101100001,1101101101,1101110111,1101111011,1101111100,1110000001,1110001110,1110101011,1110101100,1110111000,1111010010,1111100011,1111101110
0000010111,329,0,0,0,0,0,20,0,0,0,0,0,9,0,44,0,0,0,0,0,28,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000101000,46,128,0,0,0,0,18,0,0,0,0,0,0,0,0,38,0,0,0,0,201,0,0,0,0,0,0,0,46,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011011,158,0,31,0,0,0,38,0,0,0,13,0,18,0,57,0,0,0,0,0,56,0,0,0,0,0,0,0,87,3,0,0,0,0,0,0,12,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100011,159,36,9,10,0,0,90,0,0,0,0,0,9,0,57,0,0,0,0,0,76,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010001,164,36,0,0,0,14,34,0,0,0,0,11,0,0,24,0,0,0,0,0,60,0,0,0,0,0,0,0,152,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010010,85,8,0,0,11,12,97,0,0,0,0,0,52,0,53,0,0,0,0,0,43,0,0,0,0,0,0,0,114,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100011,99,68,0,20,0,0,202,0,14,0,0,0,0,0,54,0,0,0,0,0,21,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110100,36,67,0,0,0,0,10,8,0,0,0,0,12,0,34,102,0,7,0,0,66,12,0,9,0,0,0,0,99,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111011,111,35,11,0,0,0,100,0,0,0,0,0,0,0,76,29,0,0,0,0,17,0,0,0,0,0,0,0,66,10,0,0,0,6,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
