,0000000000,0000001110,0000010110,0000011000,0001000010,0001000101,0001001100,0001010001,0001011010,0001111001,0010000101,0010001010,0010001111,0010100000,0010110011,0010110100,0011000001,0011000110,0011111111,0100000111,0100010011,0100011110,0100100001,0100100110,0100111001,0100111010,0101001000,0101100010,0101100101,0101110000,0101110111,0110001000,0110010001,0110010110,0110100011,0110101110,0110110000,0110111101,0111000010,0111000100,0111001001,0111011010,0111101010,0111110011,0111111000,1000001100,1000010101,1000110000,1000110111,1000111010,1001000110,1001010111,1001110011,1010000001,1010000110,1010101101,1010111100,1011001011,1011001110,1011010000,1011011001,1011100100,1011101001,1011101111,1011110110,1011111000,1100000110,1100011101,1100100100,1100101101,1100110001,1100110110,1101001011,1101010000,1101011111,1101100011,1101101000,1101101111,1101110100,1101111110,1110000101,1110001011,1110011010,1110100000,1110100111,1111000000,1111101101
0001111001,71,0,0,57,13,9,0,93,10,144,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000101,222,6,0,0,0,69,0,0,0,0,33,0,14,0,0,6,17,44,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0010001010,151,52,0,5,15,0,13,0,6,0,0,61,11,21,5,0,8,20,0,10,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0010001111,74,61,0,0,11,0,0,0,0,0,27,40,70,0,6,0,21,35,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,32,0,0,0,0,0,0,0,12,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100000,201,14,0,0,27,11,0,12,0,15,0,15,0,72,12,12,7,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0010110011,101,0,0,0,15,0,0,18,0,15,9,36,0,11,105,10,0,17,0,0,10,0,12,0,0,7,0,0,0,0,23,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,11,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110100,99,22,16,38,0,8,0,18,0,0,9,10,0,16,26,73,0,32,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000001,142,0,0,0,69,58,8,54,0,7,9,0,0,0,0,0,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000110,62,36,47,0,60,44,8,0,0,0,0,23,7,0,0,0,14,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,11,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,9,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011111111,0,23,0,26,21,0,0,0,23,38,0,8,26,0,47,13,13,26,11,13,0,0,0,0,8,0,0,0,0,0,56,0,0,0,0,0,0,34,0,0,0,10,0,0,0,0,0,0,0,45,0,0,11,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
0100000111,176,22,12,0,36,10,0,0,0,0,21,0,14,0,0,0,0,31,0,98,9,0,0,24,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100010011,176,0,13,0,44,0,0,7,0,0,10,32,0,0,22,0,0,0,0,78,32,0,14,0,6,24,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011110,41,62,50,26,0,0,0,0,20,0,0,15,11,0,0,0,0,0,0,95,0,63,0,8,0,24,0,0,0,12,9,0,0,12,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100001,204,0,0,0,49,0,0,11,0,16,0,0,0,3,14,0,0,0,0,34,0,0,69,0,10,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100110,119,53,13,0,11,0,0,0,0,0,0,0,0,8,0,0,0,48,0,31,0,14,31,40,0,15,0,10,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111001,71,0,0,24,0,0,0,32,0,88,0,0,0,0,21,0,0,0,0,67,0,0,32,0,56,7,0,0,0,7,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111010,60,6,16,18,0,0,0,0,35,0,0,0,0,0,48,0,0,0,0,21,0,48,27,15,53,40,0,14,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001000,76,38,0,16,43,18,30,26,6,23,0,11,0,0,0,0,7,0,0,27,0,0,0,0,0,0,16,11,0,22,0,7,0,0,0,0,0,0,0,13,11,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,29,0
0101100010,45,12,0,0,139,0,0,0,12,9,0,0,0,9,13,0,0,11,0,14,11,0,21,21,0,8,9,25,0,5,13,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
0101100101,96,13,0,0,36,88,0,11,0,53,0,0,0,0,0,11,0,9,0,65,0,0,20,11,0,0,0,0,10,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110000,38,0,0,29,39,14,0,88,8,19,0,0,0,0,10,14,0,0,0,25,7,0,32,0,11,14,8,12,0,42,13,0,7,0,0,0,10,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,13,0,0,0,0,0,0,0,0
0101110111,27,0,16,0,12,21,0,7,0,13,0,0,0,0,32,15,0,27,5,63,13,24,0,8,15,6,0,0,6,14,105,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110001000,135,20,0,53,0,0,13,0,0,0,13,45,0,26,0,0,11,0,0,44,0,0,0,0,9,5,9,0,0,0,0,0,0,0,0,8,0,11,0,9,12,7,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,7,0,8,0,5,0
0110010001,111,0,0,9,11,0,0,35,0,0,41,50,0,0,8,8,8,0,0,38,17,0,29,0,14,11,0,0,0,0,0,0,43,0,0,0,12,11,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010110,52,0,57,10,11,0,0,0,0,0,39,46,13,0,0,11,0,44,0,37,9,29,0,17,0,29,0,0,0,0,11,0,0,14,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100011,94,0,0,0,42,0,0,0,0,0,0,0,0,34,31,0,10,29,0,43,9,0,50,7,0,13,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
0110101110,15,98,0,0,0,0,0,0,0,19,0,6,8,20,0,0,0,50,0,22,0,28,0,32,0,6,0,0,0,0,0,0,0,0,0,34,0,35,0,0,0,0,15,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110110000,48,0,0,11,5,0,0,17,0,0,0,32,0,42,29,44,0,16,0,32,0,0,32,0,33,30,0,0,0,27,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
0110111101,18,0,0,27,0,0,0,0,0,70,33,0,7,0,17,47,0,0,10,58,0,15,10,0,24,0,0,0,0,0,22,0,8,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111000010,46,0,0,0,173,0,0,0,0,0,0,46,0,8,0,0,42,58,0,0,0,0,0,0,0,0,16,22,0,0,0,0,11,10,0,14,0,0,0,11,0,6,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0111000100,62,14,0,12,21,70,17,0,0,12,12,0,0,0,0,10,32,53,0,10,0,0,12,0,0,0,22,0,0,15,0,0,17,9,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,30,0
0111001001,59,0,0,0,25,17,12,20,0,41,9,10,13,0,0,0,66,0,0,56,0,0,0,0,0,0,8,0,0,0,0,14,21,0,0,0,0,0,0,11,15,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0
0111011010,11,0,0,49,62,0,0,0,55,0,0,72,0,0,0,0,10,0,0,11,0,22,0,0,15,26,11,0,0,0,0,0,9,13,0,12,0,0,12,0,9,47,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0111101010,0,21,0,0,43,0,0,0,36,49,0,39,0,24,0,0,27,11,0,6,0,0,0,0,4,12,12,28,0,0,0,0,0,0,0,30,0,0,11,0,0,11,22,0,7,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111110011,0,0,0,0,75,0,0,27,10,13,0,0,0,0,64,9,20,23,11,0,17,0,5,0,12,26,0,13,0,5,45,0,16,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24,0,0,18,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111111000,0,0,0,68,5,0,0,20,32,85,0,0,0,22,0,9,0,0,0,33,0,0,0,0,40,16,6,0,0,41,0,0,11,0,0,0,9,10,0,0,11,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001100,156,119,0,44,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,9,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,16,0,11,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0
1000010101,163,0,18,44,0,36,0,13,0,9,60,0,0,0,0,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,22,0,12,0,0,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110000,183,0,0,27,5,0,0,66,0,9,0,11,0,22,20,13,0,0,0,0,0,0,15,0,12,8,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,24,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110111,112,15,35,0,0,13,0,0,0,11,13,0,0,0,56,9,0,16,0,20,0,0,0,13,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,27,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
1000111010,65,34,0,33,0,0,0,0,33,17,0,14,0,6,48,0,0,0,0,0,0,12,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,9,66,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000110,118,39,29,8,96,44,11,0,14,0,0,0,0,0,0,0,0,34,0,9,0,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,12,0,0,0,0,0,0,0,16,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010111,47,0,42,25,65,42,0,11,15,0,7,0,0,0,0,0,0,14,0,31,5,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,0,9,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,0,0,0,0,0,0,0,0,0,0,0,0
1001110011,36,0,0,0,60,14,0,65,16,12,0,0,0,0,57,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,9,68,0,10,20,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0
1010000001,248,0,0,0,0,6,0,0,0,0,13,26,0,4,0,0,60,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,15,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0
1010000110,117,24,33,0,18,11,0,0,0,0,37,36,7,10,0,0,0,94,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,7,0,0,0,10,14,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010101101,47,44,0,0,0,12,0,0,0,60,24,0,7,13,14,9,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,7,0,0,0,58,0,0,0,8,0,0,13,0,0,0,0,0,8,12,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11
1010111100,21,51,0,111,0,0,0,0,0,30,0,12,0,22,20,40,0,8,0,22,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,13,0,0,0,21,0,0,0,0,12,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011001011,50,0,0,0,91,0,0,12,0,0,0,57,39,0,0,0,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,9,0,0,0,0,0,0,39,0,0,12,0,0,0,0,0,11,0,11,0,8,9,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,7,0,0,0,10,0
1011001110,0,73,10,11,43,11,25,0,14,8,0,66,34,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,17,16,0,0,0,11,0,0,10,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27,0
1011010000,48,0,15,83,42,12,0,63,0,0,0,29,0,9,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,40,17,0,0,0,11,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,0
1011011001,37,0,0,68,22,0,0,69,0,41,0,20,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,23,0,0,16,36,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,15,0,23,0,0,10,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0
1011100100,43,10,0,0,28,44,12,21,0,47,0,0,0,25,0,33,15,64,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,13,0,15,10,0,0,0,0,6,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011101001,53,0,0,0,0,11,0,8,0,128,0,13,0,29,0,0,42,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,9,0,17,0,0,0,0,0,0,30,0,0,20,13,0,8,0,11,0,0,7,0,0,9,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14
1011101111,14,17,0,0,12,5,0,0,0,38,0,10,37,0,15,0,18,46,17,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,15,0,16,0,0,0,0,8,0,0,0,0,0,0,86,0,0,11,0,0,11,0,11,11,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,9
1011110110,0,0,9,0,11,0,0,23,7,0,0,5,0,0,8,58,0,91,13,0,0,0,0,0,0,0,0,0,0,0,54,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,10,23,10,0,0,15,0,14,0,15,20,0,11,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1011111000,0,0,0,86,0,0,0,32,34,82,0,26,0,25,15,6,0,0,0,7,0,0,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,7,18,0,6,0,0,16,0,0,0,0,8,0,0,0,8,0,0,9,13,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1100000110,137,43,24,0,25,17,0,0,0,0,0,0,0,0,0,0,0,23,0,66,0,11,0,45,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1100011101,27,15,0,38,0,0,0,13,0,35,9,0,15,0,0,0,0,0,0,113,0,13,0,0,14,0,0,0,0,9,0,0,15,0,0,0,0,33,0,0,0,0,0,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,16,0
1100100100,141,56,0,0,21,10,0,0,0,0,0,0,0,0,0,8,0,0,0,43,0,0,35,53,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,29,7,0,11,0,0,0,0,0,0,13,0,0,0,0,7,0,0,0
1100101101,71,42,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,39,0,0,12,25,15,0,0,0,13,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,8,0,0,0,48,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,28,22,36,0,0,0,0,0,0,0,6,0,0,18,0,0,0,0,8,11
1100110001,110,0,0,0,0,0,0,41,0,25,0,0,0,0,22,11,0,0,0,10,12,0,59,0,46,11,0,0,0,13,8,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,38,17,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100110110,34,14,39,0,0,0,0,0,0,0,0,0,0,0,14,9,0,13,0,56,0,38,0,61,0,23,0,0,0,0,59,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,9,10,0,0,0,0,18,0,0,0,0,15,13,0,0,0,0,10,0,0
1101001011,53,15,0,0,90,0,0,20,18,0,0,10,7,0,0,0,17,0,0,49,13,0,0,0,10,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14,0,0,0,14,0,0,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,5,7,0,17,0,0,0,15,0,0,0,12,0
