,0001010101,0001011001,0001101010,0001101100,0001110111,0001111101,0010010001,0010011111,0010100100,0010101011,0010111001,0011010010,0011101101,0011111011,0100001000,0100001110,0100010010,0100100111,0100101011,0101001010,0101001111,0101101000,0101101101,0101111111,0110000111,0110100011,0110101101,0111001000,0111100001,0111101010,0111110010,1000000000,1000001011,1000010111,1000101110,1000110110,1001000010,1001100001,1001110000,1010101101,1011001011,1011011000,1011100000,1011111001,1100011101,1100100101,1100111011,1101001001,1101010001,1101101100,1101101111,1101111101,1110000001,1110001011,1110101110,1111000011,1111001101,1111010000,1111111011
0010101011,0,0,11,0,0,0,0,9,12,276,9,0,13,9,0,61,0,0,12,0,0,0,0,0,0,13,16,0,0,24,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111001,0,19,5,0,0,11,30,8,16,176,0,0,0,25,77,74,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0011010010,0,56,47,0,0,0,0,0,0,82,0,24,0,0,20,96,17,0,0,78,0,0,0,0,0,0,0,12,0,0,9,14,0,0,0,0,8,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,6,0
0011101101,0,0,12,62,0,38,0,0,40,85,10,0,36,0,70,19,0,9,0,0,14,0,9,0,0,0,27,0,14,11,0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
0011111011,0,20,64,0,5,12,0,10,0,105,6,16,22,12,0,75,0,0,0,50,11,0,0,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,50,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0100001000,0,17,0,0,0,0,0,0,0,80,0,0,0,0,220,79,0,0,11,22,0,16,0,0,0,0,0,12,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001110,0,0,0,0,0,0,0,0,0,11,0,0,0,0,172,264,0,15,0,5,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0100010010,0,14,0,0,0,0,6,0,0,22,0,8,0,0,42,259,55,0,0,19,0,0,0,0,0,0,0,0,0,11,11,39,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100111,0,0,9,0,10,0,0,0,10,152,0,0,5,0,31,135,0,38,16,12,0,0,0,0,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,11,0,0,0,0,0,0,0,0
0100101011,0,0,12,0,0,0,0,0,0,149,0,0,0,0,66,79,0,26,61,36,0,0,0,0,0,10,13,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0101001010,0,14,31,0,0,0,0,0,0,0,0,0,0,0,84,170,18,0,8,101,15,15,0,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001111,0,0,0,0,0,0,0,0,0,22,0,0,0,0,134,126,0,27,12,48,69,0,11,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0
0101101000,0,9,54,18,0,0,0,0,0,55,0,0,0,0,142,49,0,0,37,31,0,0,7,0,0,0,0,42,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0101101101,19,0,0,42,0,34,0,0,0,53,0,0,15,0,121,30,0,42,33,0,7,13,0,14,0,0,19,0,7,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,15,11,0,0,0,0,0,0,0
0101111111,10,0,11,0,20,23,0,0,0,51,0,0,13,8,40,53,0,22,9,55,58,0,13,48,0,0,17,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0
0110000111,0,0,0,0,0,0,0,9,33,99,0,0,15,0,56,98,0,27,0,21,24,0,0,0,20,7,25,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,10,0,0,15,0,0,0
0110100011,0,0,0,0,0,0,0,0,17,184,0,0,20,0,16,45,8,25,22,29,0,0,0,0,21,18,22,0,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0
0110101101,0,0,0,20,0,5,0,0,20,72,14,0,8,0,145,17,0,53,25,0,0,0,6,0,0,0,36,0,18,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111001000,0,16,10,4,0,0,0,0,0,48,0,0,0,0,112,53,0,0,0,47,0,12,0,0,0,0,0,106,8,47,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111100001,0,10,0,0,0,0,0,0,25,59,0,0,24,8,24,24,0,11,23,45,0,4,0,0,0,62,12,19,15,30,0,0,0,0,0,0,0,10,0,0,39,0,0,0,0,11,0,0,17,0,0,0,0,0,0,28,0,0,0
0111101010,0,0,95,15,0,0,0,0,0,42,0,0,0,8,9,65,0,0,11,57,0,11,0,11,0,11,0,38,16,72,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0111110010,0,0,83,0,0,0,0,0,0,35,0,11,0,12,16,51,18,0,0,56,0,0,0,8,0,66,0,30,0,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1000000000,0,7,15,0,0,0,0,0,31,143,0,0,0,0,69,68,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,54,0,0,24,0,16,22,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001011,0,0,12,0,0,0,0,0,4,165,0,0,0,0,77,119,13,0,9,25,16,0,0,0,0,0,0,0,0,0,0,23,0,15,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1000010111,16,0,0,0,9,0,0,9,33,88,0,0,0,0,57,115,10,13,0,37,0,0,0,0,10,0,0,0,0,0,0,28,0,24,0,4,11,14,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1000101110,0,0,39,7,0,0,0,0,10,54,0,0,0,0,46,167,0,11,0,0,0,0,0,11,0,0,0,0,0,7,0,13,0,0,70,10,0,0,0,15,0,0,0,0,10,0,0,0,0,9,11,0,0,0,10,0,0,0,0
1000110110,0,0,39,0,8,0,0,0,61,61,0,0,0,0,48,113,7,16,0,0,0,0,0,11,0,0,0,0,0,0,0,34,0,18,47,8,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000010,0,15,48,0,0,0,0,0,9,52,0,9,0,0,0,131,11,0,0,74,0,0,0,0,0,0,0,0,0,0,0,36,18,0,9,0,12,49,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1001100001,0,33,28,7,0,0,0,0,14,204,0,0,0,0,44,0,0,0,10,36,0,0,0,0,0,8,0,0,8,0,0,9,0,11,0,0,0,21,12,0,23,0,10,0,0,9,0,0,0,0,7,0,0,0,0,6,0,0,0
1001110000,0,61,49,0,0,0,0,0,0,90,0,0,0,0,93,36,0,0,0,11,0,0,0,0,0,27,0,0,0,0,10,9,0,18,0,26,25,13,7,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1010101101,0,0,0,21,0,5,0,0,65,123,8,0,20,0,102,26,0,0,10,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,13,0,0,0,0,12,16,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1011001011,0,0,18,0,0,0,0,0,12,110,0,9,12,16,9,34,0,0,0,64,38,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,17,12,12,20,0,0
1011011000,0,50,42,12,0,0,0,0,0,26,0,24,0,0,82,92,0,0,0,11,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,10,28,0,0,0,0,0,0,0,0,0,18,0,19,16,0
1011100000,0,26,76,5,0,0,0,0,41,167,0,0,0,0,50,8,0,0,0,0,0,0,0,0,0,9,0,23,13,27,0,7,0,0,0,0,0,12,6,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1011111001,0,61,40,6,0,50,13,0,14,76,8,0,17,23,25,28,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,50,14,0,0,0,0,0,4,13,0,0,0,0,10,0,0,23,0,7
1100011101,18,0,0,0,0,0,0,5,0,11,0,0,0,0,231,23,20,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,0,0,0,0,0,0,0,0,59,0,0,9,0,0,0,13,0,12,0,0,8,0,0
1100100101,12,0,0,0,0,0,0,0,31,63,0,0,0,0,102,47,0,50,6,0,0,0,9,0,0,15,24,0,0,0,0,0,0,12,8,0,0,24,0,0,0,0,0,0,55,15,0,0,0,0,16,0,0,0,0,11,0,0,0
1100111011,0,0,0,0,0,0,0,0,0,104,0,0,0,0,63,84,52,19,40,28,0,0,0,10,0,22,5,0,0,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22,0,0,0,0,15
1101001001,0,24,0,0,0,0,0,0,0,56,0,0,0,0,104,23,0,0,45,51,18,7,8,0,0,0,0,12,9,0,0,16,6,0,0,0,0,6,0,0,24,0,0,0,18,0,0,6,5,0,0,0,11,0,0,26,25,0,0
1101010001,39,66,0,0,0,0,11,0,0,66,0,0,0,0,32,31,24,0,0,66,0,0,0,0,0,22,0,0,0,0,0,15,0,0,0,0,0,14,12,0,13,0,0,0,20,0,0,20,8,0,0,0,0,0,0,21,10,10,0
1101101100,0,0,27,40,0,0,0,0,0,0,0,0,0,0,155,80,0,0,11,0,0,8,18,17,0,0,11,9,0,7,0,0,0,0,26,0,0,15,10,0,0,0,0,0,20,16,0,0,0,0,14,7,0,0,9,0,0,0,0
1101101111,0,0,23,13,7,0,0,0,0,19,0,0,10,0,34,81,0,44,24,35,27,0,9,31,0,0,26,0,0,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,39,10,0,0,16,0,14,0,0
1101111101,31,0,0,15,10,29,0,0,7,37,0,0,0,5,122,0,0,6,18,18,10,0,9,39,0,9,11,0,0,0,0,0,0,12,8,0,0,9,11,0,0,0,0,0,31,0,0,16,0,11,16,0,0,0,0,0,10,0,0
1110000001,0,0,0,0,0,0,18,0,9,93,0,0,0,0,60,25,17,0,10,0,0,0,0,0,17,24,12,19,4,34,0,8,0,0,0,0,0,0,0,0,29,0,0,0,32,21,0,0,17,0,0,0,0,20,0,31,0,0,0
1110001011,0,0,0,0,0,0,0,9,10,87,0,0,0,0,78,25,21,0,17,24,0,0,0,0,12,11,13,0,0,47,0,0,19,0,0,0,0,0,0,0,36,0,0,0,13,0,15,0,0,0,0,0,14,17,13,11,8,0,0
1110101110,0,0,0,6,0,0,0,0,47,41,0,0,0,0,49,117,0,22,0,0,0,0,0,14,0,0,35,0,0,82,0,0,0,0,25,0,0,0,0,10,0,0,0,0,14,0,0,0,0,8,0,0,0,0,30,0,0,0,0
1111000011,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,40,9,0,0,123,0,0,0,0,8,25,0,22,11,47,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,7,0,6,0,12,26,0,42,13,11,7
1111001101,10,0,0,11,0,10,0,0,0,0,0,0,28,0,123,27,0,0,0,0,52,0,7,0,0,0,10,16,9,12,0,0,0,0,0,0,0,0,0,0,32,0,0,0,59,0,0,6,0,0,0,0,17,0,13,20,38,0,0
1111010000,11,30,0,0,0,0,21,0,0,11,0,27,0,0,78,16,14,0,0,45,0,0,0,0,0,20,0,41,0,0,11,45,0,0,0,0,0,0,10,0,14,7,11,0,32,0,0,0,17,0,0,0,0,0,0,28,11,0,0
1111111011,0,0,15,0,0,11,0,0,0,55,0,0,12,21,0,0,12,0,10,67,8,0,0,32,0,15,9,9,15,60,12,0,0,0,0,0,0,0,0,0,37,0,0,7,0,0,7,20,14,0,0,0,0,22,0,9,9,0,12
