,0000000010,0000001101,0000010111,0000011001,0000100110,0000110000,0001011110,0001101010,0010010110,0010100111,0010111100,0011000001,0011010010,0011010111,0011011001,0011101110,0011110001,0100001100,0100010011,0100100010,0100100111,0101101001,0110100100,0110110000,0110111111,0111010011,0111010100,0111100001,0111110101,0111111000,1000000011,1000001000,1000011101,1000100000,1000100101,1001000001,1001010000,1001101000,1001101011,1001111001,1010010001,1010011011,1010110101,1011010101,1011100110,1011110100,1100011000,1100011011,1100110011,1100110100,1101010001,1101101010,1101110110,1110000000,1110010111,1110100101,1110111000,1110111110,1111000110,1111101101,1111110010
0000000010,358,0,0,0,8,85,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001101,190,175,18,9,8,29,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,9,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000010111,205,18,104,0,0,69,0,0,11,0,0,0,0,16,0,0,0,0,25,0,0,0,0,0,0,0,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011001,187,62,11,79,0,122,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100110,186,0,10,0,105,131,0,0,7,12,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
0000110000,105,0,0,12,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011110,94,6,19,12,41,185,59,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101010,198,0,0,9,76,87,0,20,0,0,0,0,0,0,0,10,0,0,0,14,0,14,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,13,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0010010110,108,0,49,0,27,184,11,0,75,0,9,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100111,190,26,53,0,75,63,0,0,23,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0010111100,66,58,0,11,25,261,0,0,5,0,37,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000001,247,10,0,0,0,32,0,0,0,0,0,48,0,0,11,0,19,0,0,0,0,0,0,0,0,0,28,11,0,0,17,0,0,0,0,30,0,0,0,0,23,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0
0011010010,166,0,0,0,0,187,13,0,35,0,0,0,11,12,0,0,10,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,16,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010111,128,5,74,9,0,32,16,0,45,0,0,10,10,33,0,0,18,0,18,0,0,0,0,0,0,15,22,0,0,0,26,0,0,0,0,0,0,0,0,0,12,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011001,115,31,0,87,0,118,0,0,0,0,0,36,0,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,9,0,0,0,0,0,0,14,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011101110,111,0,0,13,138,110,9,43,29,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110001,92,0,8,45,0,201,0,0,0,0,0,20,0,0,20,0,21,0,0,0,0,0,0,0,0,12,0,10,3,0,0,0,0,0,0,6,0,0,0,11,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001100,187,73,0,0,9,127,0,0,23,0,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0100010011,220,0,30,6,0,106,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,16,9,0,0,0,9,0,0,0,0,0,8,0,0,0,11,8,0,0,0,0,0,28,10,0,15,0,0,0,0,0,0,0,0,0,0
0100100010,226,0,0,0,47,161,0,9,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
0100100111,203,31,66,0,73,60,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,9,0,0,0,0,0
0101101001,178,52,0,48,13,74,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,21,0,0,18,0,0,0,0,25,0,9,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100100,150,14,0,0,37,155,0,0,11,16,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,17,0,10,0,0,0,0,0
0110110000,46,0,0,13,0,318,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,14,0,0,10,0,12,0,13,0,0,0,13,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,0,0,0
0110111111,20,47,40,37,60,118,0,0,0,7,17,0,0,25,0,0,0,0,13,0,0,0,0,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0
0111010011,164,0,0,0,0,53,0,0,15,0,0,9,21,53,11,0,22,0,33,0,0,0,0,0,0,31,5,0,0,0,12,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
0111010100,23,0,0,0,0,227,9,0,41,0,10,0,9,10,10,0,0,0,0,0,0,0,0,0,0,0,93,0,12,8,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
0111100001,163,0,0,7,0,110,0,0,0,0,0,47,0,0,0,0,20,0,0,0,0,29,0,0,0,7,33,23,11,0,8,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0
0111110101,33,19,36,22,0,198,0,0,0,0,0,0,0,19,13,0,11,0,0,0,0,0,0,0,0,16,51,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,22,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0111111000,60,0,0,29,0,284,0,11,0,0,2,0,0,0,15,0,13,0,0,0,0,0,0,10,0,10,21,0,0,14,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1000000011,338,0,6,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,29,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001000,265,14,0,14,0,72,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,14,0,27,10,19,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011101,88,105,42,55,0,53,23,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,50,0,12,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100000,229,0,0,0,12,124,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,28,13,27,0,11,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100101,192,71,5,0,30,52,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,28,6,0,24,0,0,0,0,0,0,21,16,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1001000001,224,12,0,21,0,6,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,32,0,0,12,0,65,12,0,0,0,13,0,0,14,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
1001010000,90,0,0,14,0,204,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,10,0,53,38,0,0,0,15,0,0,10,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1001101000,182,9,0,0,12,112,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,25,0,27,0,27,11,7,8,9,0,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
1001101011,122,9,0,31,52,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,99,0,0,0,0,54,0,15,0,23,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1001111001,41,35,0,118,0,118,0,0,0,0,0,0,0,0,17,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,63,10,6,10,28,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010010001,167,12,8,45,0,125,0,0,0,0,0,9,0,0,7,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,39,8,10,13,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0
1010011011,144,15,49,51,0,80,0,0,8,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1010110101,49,54,25,11,0,156,0,0,0,15,17,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,12,0,12,0,0,0,0,0,28,0,33,20,10,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1011010101,71,37,23,0,0,52,11,0,29,0,0,23,0,23,22,0,11,0,0,0,0,0,0,0,0,0,44,0,14,0,0,0,13,0,0,17,0,0,0,0,33,0,28,12,10,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1011100110,55,0,0,0,69,103,0,6,47,10,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,9,10,0,0,0,0,0,27,0,47,10,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0
1011110100,13,0,0,0,0,286,11,0,14,0,6,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,43,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,25,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100011000,65,0,0,54,0,252,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,22,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,13,0,0,0,0
1100011011,106,0,17,52,0,114,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,64,0,15,0,0,0,13,0,0,11,0,19,0,0,0,0,13,30,9,0,15,0,0,0,0,0,0,0,0,0,0
1100110011,85,0,31,7,0,163,0,0,0,0,0,0,0,0,0,0,0,0,23,14,10,0,0,0,0,20,0,0,0,0,8,0,6,0,0,28,22,0,0,13,0,0,12,0,0,0,0,14,0,11,23,0,0,0,0,10,0,0,0,0,0
1100110100,54,7,11,0,0,244,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,13,0,0,0,0,0,13,16,15,0,0,0,0,0,0,0,28,0,0,9,0,0,0,22,11,0,12,0,0,0,0,0,0,0,0
1101010001,105,0,0,21,0,93,0,0,0,0,0,0,0,0,12,0,10,0,11,0,0,0,0,0,0,8,39,0,0,0,0,0,19,0,0,57,21,0,0,12,28,0,0,14,0,0,17,0,0,0,33,0,0,0,0,0,0,0,0,0,0
1101101010,106,0,0,0,52,93,0,25,0,0,0,0,0,0,0,8,0,15,0,19,0,43,0,0,13,0,0,0,0,0,9,9,0,23,0,10,22,13,7,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101110110,16,0,34,0,30,212,8,0,14,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,26,38,0,0,0,0,0,0,0,10,13,0,0,0,28,23,0,0,0,0,0,0,0,0,0,9
1110000000,214,0,0,0,0,69,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,27,8,0,0,0,27,10,22,0,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,26,0,0,0,0,0,0,0
1110010111,72,0,86,0,0,29,0,0,65,0,0,0,0,42,0,0,0,0,20,0,0,0,0,0,7,17,0,0,0,0,0,0,32,0,0,0,0,0,0,0,29,15,20,9,0,0,0,14,0,10,13,0,0,0,0,11,0,0,9,0,0
