,0000001000,0000011010,0000100001,0000101010,0000101111,0000110010,0000111011,0000111100,0001000010,0001000101,0001100110,0001110011,0001111110,0010000010,0010010101,0010110100,0011010110,0011011010,0011101001,0011110010,0011111101,0100000110,0100101000,0100111001,0100111111,0101000111,0101010001,0101010110,0101100100,0101101101,0101111100,0110000101,0110001001,0110010111,0110100110,0111000001,0111001101,0111010000,0111010101,0111011011,0111011110,0111101011,0111110011,1000001111,1000010111,1000011100,1000110011,1000110100,1000111001,1001010010,1001100000,1001110001,1001111000,1001111101,1010001001,1010010010,1010010100,1010100010,1010100100,1011000000,1011001111,1011011011,1011011100,1011100011,1011100110,1011111110,1100000011,1100001101,1100001110,1100010101,1100100101,1100101001,1100110000,1100111010,1100111101,1101000010,1101001100,1101011001,1101011010,1101101111,1101110111,1110000000,1110001100,1110101010,1110110001,1111000101,1111010001,1111010010,1111100001,1111110101
0101111100,33,9,8,9,0,0,0,68,0,0,28,13,38,0,0,10,0,0,0,0,15,50,11,40,0,0,27,52,8,7,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0
0110000101,0,0,80,0,0,0,0,0,5,20,0,0,0,69,27,0,0,0,0,0,0,149,0,0,0,0,21,0,0,0,0,43,6,19,0,13,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0
0110001001,110,0,11,11,0,0,0,0,0,16,0,0,0,131,8,0,0,0,24,0,0,38,11,18,0,0,30,0,0,0,0,6,0,7,0,8,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0110010111,0,43,25,0,20,0,0,0,5,0,0,0,0,26,25,6,9,0,0,0,0,72,0,0,0,0,12,0,0,0,0,17,0,182,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0110100110,25,13,28,57,14,0,0,30,0,0,28,0,0,67,0,44,16,0,0,0,0,84,0,0,0,13,0,0,0,0,0,11,0,17,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111000001,13,0,24,0,0,0,0,0,43,43,0,0,0,75,0,0,0,0,66,0,0,34,0,0,0,0,57,0,0,0,0,14,11,26,0,19,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,15,0
0111001101,0,0,32,0,0,0,0,0,17,60,12,0,0,26,10,0,15,0,34,0,23,60,0,0,0,13,38,8,0,15,0,11,14,14,0,15,7,0,13,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0111010000,29,0,0,0,0,0,0,0,0,0,0,0,0,61,0,10,8,16,27,13,0,84,0,0,0,0,59,22,0,0,0,0,0,29,0,39,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,13,10,0,0
0111010101,0,0,9,0,0,0,0,0,12,36,0,24,0,0,44,12,5,0,13,0,19,63,0,0,0,0,50,22,0,0,0,14,0,72,0,5,10,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,14,0,0,14
0111011011,23,31,0,0,12,0,21,0,24,9,0,9,0,55,0,0,0,19,9,0,29,0,0,0,0,0,22,0,0,0,0,0,0,99,0,9,0,15,0,31,17,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,10,0,0,0,0,0,0,0
0111011110,8,47,0,15,8,0,0,10,17,0,0,0,19,23,0,8,42,18,0,0,19,22,0,0,0,0,0,34,0,0,14,0,0,44,0,15,10,15,0,17,0,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,31,0,0,0,0,0,0,0
0111101011,13,0,18,87,36,0,27,0,25,22,0,15,0,45,0,0,0,0,41,0,0,0,0,0,0,13,0,0,0,7,0,0,6,12,0,10,0,0,0,24,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
0111110011,0,0,18,0,7,0,21,0,24,0,0,55,0,12,0,7,0,0,34,10,0,0,0,0,0,12,29,0,0,0,0,0,0,112,0,0,0,10,0,25,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,35,0,0,0,0,0
1000001111,57,26,6,10,48,0,0,0,0,26,0,0,0,22,0,0,0,0,0,0,0,31,0,0,0,11,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,94,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,13,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1000010111,0,30,0,0,9,0,0,0,0,12,0,7,0,6,9,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,55,34,11,26,0,0,20,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011100,40,43,0,0,0,0,0,47,0,0,0,0,0,0,6,0,0,0,0,0,0,109,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,56,12,21,0,44,0,0,24,0,0,12,0,0,13,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
1000110011,0,12,37,29,8,30,16,0,0,0,0,37,0,0,0,0,0,0,0,0,0,22,0,12,0,0,7,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,21,29,0,32,14,8,20,0,10,0,0,16,11,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1000110100,0,0,16,9,0,9,0,41,0,0,41,11,0,0,9,37,0,0,0,0,0,123,12,8,0,0,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,26,17,0,29,0,7,15,0,13,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111001,73,9,46,29,14,0,21,9,0,29,0,0,0,0,7,0,0,0,0,0,0,9,0,39,0,0,10,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,26,13,38,0,13,0,9,8,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010010,0,26,0,15,0,17,0,0,53,0,0,17,0,8,0,0,26,12,0,8,0,40,0,0,0,0,19,10,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,17,11,0,0,18,0,20,48,0,14,0,0,8,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,13,0,0
1001100000,31,0,45,43,0,13,0,0,9,7,43,0,0,15,0,0,0,0,43,0,0,76,29,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,30,9,26,6,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110001,11,0,57,0,0,10,0,0,0,19,0,55,0,0,0,0,0,0,21,0,0,13,0,9,0,0,36,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,21,0,12,25,10,16,41,0,36,16,19,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1001111000,82,26,0,24,0,12,0,33,0,20,0,0,10,0,0,0,0,0,16,0,0,0,12,13,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,44,9,12,33,7,56,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0
1001111101,7,0,41,0,23,0,0,29,0,50,0,50,9,0,12,0,0,0,8,0,26,14,0,20,0,0,16,0,0,13,9,0,0,39,0,0,0,0,0,0,0,0,0,0,12,21,0,13,16,13,0,10,12,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1010001001,116,0,27,15,0,0,0,0,0,23,0,0,0,110,9,0,0,0,15,0,0,24,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,56,0,0,0,11,12,0,0,0,0,0,36,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010010010,0,61,0,0,0,21,14,0,0,0,0,0,0,99,0,12,22,8,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,11,0,0,0,35,0,14,0,0,0,0,33,14,9,14,0,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
1010010100,0,35,0,0,0,0,0,14,0,0,9,0,0,50,51,36,31,0,0,0,0,98,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,13,10,6,0,40,0,0,13,0,0,0,11,15,10,0,17,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
1010100010,11,0,36,98,0,28,6,0,0,0,0,0,0,97,0,15,8,0,9,11,0,16,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,16,0,0,24,8,0,0,0,0,0,0,0,20,0,0,17,22,0,0,0,12,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
1010100100,9,0,69,27,0,0,0,29,0,0,42,0,0,46,11,28,6,0,13,0,0,59,0,0,0,0,0,0,0,0,0,30,0,0,7,0,0,0,0,0,0,0,0,21,0,0,15,23,0,0,0,0,0,0,0,0,12,10,23,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011000000,22,0,0,0,0,0,0,0,27,21,11,0,0,94,0,0,13,0,75,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,13,0,0,0,0,0,0,0,0,0,0,0,10,47,0,13,0,13,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,0,0,0
1011001111,0,0,0,0,40,0,0,10,20,58,0,0,0,59,0,0,17,0,19,0,25,0,0,0,0,9,0,0,0,0,0,0,0,75,0,0,13,0,0,17,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,10,0,0,0,0
1011011011,15,46,0,0,10,0,12,0,7,14,0,0,0,60,0,0,0,21,0,0,30,0,0,0,0,0,18,0,0,0,0,0,0,60,0,0,0,0,0,42,0,0,0,24,0,0,0,0,0,37,7,0,10,0,44,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
1011011100,0,30,0,0,0,0,0,39,0,0,9,0,0,18,23,0,17,15,32,0,34,36,0,0,0,0,15,22,0,0,14,0,0,0,0,0,8,0,0,0,6,0,0,17,0,7,0,8,0,0,33,0,15,16,13,0,23,0,0,14,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1011100011,0,0,71,34,0,0,0,0,51,29,0,19,0,52,0,0,0,0,39,8,0,0,0,0,0,13,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,10,12,0,0,0,33,0,0,10,0,0,0,0,0,0,0,16,0,19,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,13,0
1011100110,0,0,10,44,0,0,0,8,22,27,97,0,0,16,0,25,49,0,22,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,8,0,0,23,0,0,15,0,0,0,0,0,0,0,9,25,33,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1011111110,0,28,0,25,31,0,26,95,0,12,14,0,33,0,0,30,23,10,9,8,12,0,0,0,0,0,0,0,0,0,10,0,0,7,11,0,0,0,0,0,9,13,0,20,0,0,0,0,0,21,0,0,4,0,0,0,0,0,14,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1100000011,29,15,39,12,0,0,0,0,26,0,0,0,0,62,0,0,0,0,0,0,0,81,0,0,0,5,26,0,0,0,0,14,0,65,0,0,0,0,0,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1100001101,47,0,40,0,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,13,26,0,0,12,0,8,10,43,0,0,13,0,0,0,0,0,0,33,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,10,9,11,0,0,11,0,10,0,0,0,0,0,26,0,0,7,0,0,0,0
