,0000001101,0000011100,0000101000,0000101111,0000110001,0000111101,0001101110,0001111001,0010001111,0010010011,0010100010,0010101001,0010101110,0010110000,0010110101,0010111100,0010111111,0011101000,0011110001,0101100111,0110001001,0110010001,0110100101,0110110011,0111000010,0111111101,1000001001,1000001100,1000010001,1000010010,1000100101,1000101110,1001101101,1010101101,1010110011,1011010010,1011100011,1011100101,1011101110,1011110000,1011111001,1011111100,1011111111,1100000010,1100001000,1100100111,1100110010,1101011010,1101100100,1101101001,1101111101,1101111110,1110000001,1110000110,1110101001,1110110001,1110111101,1110111110,1111010001,1111100111,1111110011
0000001101,260,39,44,16,0,21,0,0,14,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,14,15,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0000011100,171,225,46,0,0,10,0,0,6,0,0,0,0,0,0,16,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000101000,77,27,316,14,0,0,0,0,0,0,0,14,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000101111,84,12,67,64,0,23,8,23,23,0,12,0,16,0,0,0,11,0,0,103,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110001,57,75,119,0,40,14,0,13,0,0,6,0,0,9,13,0,0,0,13,123,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0000111101,119,92,66,28,10,82,0,20,0,0,0,0,0,0,10,13,11,0,0,40,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101110,13,22,135,30,0,0,36,36,19,0,0,0,10,0,0,0,0,17,0,98,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0
0001111001,52,26,99,0,24,44,0,94,0,0,0,14,0,0,0,0,0,5,12,85,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
0010001111,144,26,41,24,0,0,0,0,122,13,13,0,13,0,0,0,10,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
0010010011,37,26,14,0,8,0,0,0,34,81,12,0,0,0,0,0,0,0,0,228,8,16,0,14,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100010,0,12,124,0,0,0,0,0,73,40,91,0,12,23,0,0,0,10,0,68,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101001,81,0,197,10,16,12,0,24,21,0,34,27,0,0,0,0,0,7,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0010101110,21,31,106,37,0,0,27,0,125,11,26,0,0,0,0,13,13,11,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,14,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
0010110000,10,103,103,0,36,0,0,0,10,45,27,0,0,44,10,14,0,12,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0010110101,84,44,17,0,29,48,0,0,12,10,32,0,0,37,31,7,14,0,10,51,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111100,34,145,95,0,0,51,11,0,26,8,0,0,13,36,16,16,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111111,38,35,11,46,0,45,13,30,75,32,17,0,16,0,3,9,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0011101000,29,0,199,0,0,0,8,22,13,0,7,32,0,11,0,12,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
