,Fitness,Location,Maxima
0000000000,0.5807317677500359,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.5120950520981056,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.5470665809916577,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.6541899741876045,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.5569096045128927,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.4969127535235195,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.37913560160512777,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.47628995703827093,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.5505387623455318,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.3905531279752959,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.6115580262127748,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.3864153573928561,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.43709730271335145,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.5178500629024803,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.37407294303065414,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.28029374713871197,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.3986864431451268,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.6267083942131065,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",1
0000010010,0.6346369439225292,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",1
0000010011,0.6053597848528616,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.49196670013928206,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.5291884577539587,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.572187204598796,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.4110733205143603,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.3771230682699717,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.47400698992462464,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.6130398550286537,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.36671600042401026,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.38768267187135075,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.42454836951273806,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.5171275702384349,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5254234622379947,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",1
0000100000,0.530033223122133,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.6757997501710102,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",1
0000100010,0.5829328120548953,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.3429843417342472,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.43662241080098835,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.5782693726030452,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.4489737520427912,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.556301702232578,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.33641064012540706,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.6180680589366017,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.5145897059049608,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.479482718333066,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
