,0000001101,0000010001,0000101100,0000110110,0000111011,0001001011,0001010111,0001011010,0001011100,0001100111,0001111001,0001111110,0010010010,0010010101,0010100101,0010101110,0010110100,0010110111,0010111101,0011000101,0011001010,0011010110,0011110010,0100000110,0100001001,0100011010,0100011100,0100100010,0100101011,0100101110,0100111001,0101001010,0101001111,0101010110,0101100100,0101101000,0110000010,0110000111,0110011011,0110100001,0110111000,0111000011,0111001110,0111011010,0111101011,0111110101,0111111110,1000000100,1000010011,1000010101,1000011010,1000100110,1000101001,1000101010,1000101111,1000111110,1001010100,1001100011,1001110010,1001110101,1010010001,1010011000,1010011011,1010100000,1010110101,1010111001,1010111111,1011000011,1011000100,1011001110,1011011100,1011100001,1011101101,1011110011,1011111000,1100000001,1100100100,1100110010,1100110111,1101001011,1101010011,1101011001,1101011100,1101100110,1101101001,1101101010,1110001001,1110001110,1110010010,1110010100,1110011111,1110100111,1110101000,1110101011,1110110011,1111000001,1111001010,1111001101,1111100000,1111101110,1111110111,1111111100
0001111001,26,39,0,10,122,17,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,66,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001111110,20,0,9,94,61,47,12,12,22,0,17,12,0,0,0,25,0,0,0,0,0,0,10,0,0,0,13,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,42,25,29,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010010,0,76,0,107,40,0,0,9,0,0,0,0,46,16,0,13,0,0,0,0,0,12,8,3,0,6,0,0,0,0,0,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,32,0,9,15,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010101,45,50,0,93,11,0,22,0,0,0,0,0,12,48,17,0,14,16,5,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,29,0,0,0,0,0,0,22,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0010100101,39,15,8,121,16,0,0,0,0,10,0,0,0,18,41,0,9,7,10,12,0,0,0,24,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,0,21,0,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
0010101110,32,0,30,100,21,14,0,0,0,0,0,11,0,0,0,54,0,0,0,0,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23,0,0,0,13,0,35,51,13,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0010110100,23,25,10,158,0,0,0,0,0,0,15,0,33,21,13,15,42,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0010110111,0,55,0,145,39,0,27,0,0,8,0,0,0,39,6,5,19,5,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,25,0,9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,33,13,0,4,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111101,88,12,12,0,68,0,0,0,0,0,75,0,16,19,6,16,4,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,10,8,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
0011000101,40,13,0,55,0,26,36,0,0,10,0,0,0,14,35,0,0,0,0,27,16,10,0,21,0,0,0,0,0,0,0,58,0,0,8,0,0,11,0,0,0,9,0,0,0,20,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0
0011001010,0,0,0,0,44,89,0,13,0,0,0,0,28,0,0,20,0,0,0,0,38,10,0,0,0,0,0,0,0,0,0,89,0,0,0,18,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
0011010110,0,23,0,107,7,37,53,10,8,0,0,11,39,11,0,13,0,0,0,0,0,48,16,9,0,0,0,0,0,0,0,39,0,12,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
0011110010,0,19,0,91,48,0,13,12,0,0,5,11,51,0,0,0,0,0,0,0,8,28,9,0,0,0,0,0,0,0,0,94,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17,0,0,0,0,9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,12,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000110,0,11,0,168,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,162,8,0,0,7,0,11,0,22,0,15,17,0,12,12,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001001,45,8,0,17,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,0,0,0,11,0,10,12,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0100011010,0,27,0,32,110,7,0,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,31,6,14,0,0,9,0,23,0,0,0,15,0,0,12,0,14,0,13,13,0,0,0,13,10,0,27,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011100,95,10,12,51,28,8,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,69,37,10,14,0,0,9,0,0,0,0,0,12,0,0,0,0,12,0,18,0,0,0,0,14,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
0100100010,0,34,0,108,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,14,0,0,0,11,9,0,56,0,0,13,0,16,0,0,8,0,0,0,0,0,0,0,16,0,0,0,16,0,43,0,0,0,14,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101011,19,13,0,28,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,10,12,10,13,17,12,0,0,11,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,9,12,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
0100101110,11,0,17,96,17,26,0,0,0,0,0,8,0,0,0,29,0,0,0,0,0,0,0,38,20,0,15,7,8,15,0,0,11,0,20,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0100111001,23,67,0,0,101,0,0,0,0,0,72,0,0,0,0,0,0,0,16,0,0,0,0,25,36,0,13,0,9,0,0,0,0,0,0,28,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001010,6,0,0,23,40,71,0,17,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,11,32,26,0,0,21,10,0,78,8,0,0,25,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0101001111,58,0,0,22,63,98,10,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,27,0,0,0,0,10,13,0,59,24,0,0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0101010110,0,30,0,85,0,20,50,10,13,0,0,13,16,0,0,0,0,0,0,0,0,35,10,74,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,4,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0101100100,14,0,21,131,0,0,0,0,0,22,8,0,0,0,10,0,12,0,0,0,8,0,0,60,0,0,9,0,0,13,0,45,15,0,38,12,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101000,9,0,22,43,12,10,0,0,0,0,28,0,0,0,0,0,0,0,0,0,26,0,0,8,56,0,14,0,14,12,0,45,10,0,19,83,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110000010,0,20,0,49,14,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,17,10,0,72,0,8,0,10,0,0,0,37,0,0,0,0,0,11,0,19,0,6,9,0,0,0,0,18,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,11,7,0,0,0,0,0,0,0,18,0,0,0,0,0
0110000111,0,15,0,100,0,8,13,0,0,9,0,0,0,22,9,0,0,15,0,10,0,9,0,78,0,0,0,0,0,0,0,20,0,0,0,0,10,20,0,10,0,14,11,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,49,0,0,0,17,8,0,0,0,0,0,12,0,0,0,0
0110011011,0,52,0,0,127,12,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,13,0,0,0,10,0,7,0,16,10,0,11,12,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,92,0,0,0,16,0,0,13,0,0,0,4,0,0,0,0
0110100001,0,24,0,52,9,0,0,0,0,0,0,0,0,12,29,0,14,0,0,0,0,0,0,43,13,0,0,8,13,0,0,6,0,0,0,0,0,0,0,46,0,21,0,0,0,39,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0110111000,19,0,0,20,61,0,0,0,0,0,14,0,41,0,0,13,12,0,17,0,0,0,0,11,31,18,15,0,0,0,6,0,0,0,0,48,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,12,0,0,0,0,25,0,0,0,0
0111000011,0,9,0,0,0,38,12,0,0,13,0,0,14,0,0,0,0,0,0,12,11,24,0,6,0,0,0,0,0,0,0,158,0,0,0,0,10,24,0,27,0,36,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0
0111001110,22,0,0,14,16,90,0,0,9,19,0,0,0,0,0,48,0,0,0,0,70,37,0,19,0,0,0,0,0,15,0,24,14,0,0,0,0,17,0,0,0,0,17,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,7,12,0,10,0,0
0111011010,0,0,0,0,59,33,0,18,10,0,0,0,56,0,0,0,0,0,0,0,23,13,15,0,0,19,0,0,0,0,0,56,0,0,0,27,0,0,10,0,11,0,30,0,14,0,7,0,0,0,13,0,0,14,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0111101011,9,0,0,0,73,62,0,0,0,10,20,0,0,0,0,11,0,0,0,0,31,0,0,0,10,0,0,0,18,0,0,49,10,0,0,25,0,0,0,22,0,32,0,0,14,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,12,0,0
0111110101,13,21,0,34,0,0,65,0,0,16,74,0,8,22,31,0,19,10,14,22,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,14,0,13,0,0,0,48,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0
0111111110,0,0,0,24,52,20,11,0,6,11,25,32,0,0,0,48,21,0,0,0,21,11,11,0,0,0,6,0,0,26,0,0,0,0,0,12,0,0,0,0,0,0,28,14,12,0,0,0,0,0,0,0,0,11,16,22,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,9
1000000100,46,0,10,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,10,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,63,0,16,0,27,14,0,0,0,18,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010011,0,113,0,56,46,0,15,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,10,11,14,12,0,20,0,0,0,0,0,10,0,10,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010101,58,57,0,56,0,0,21,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,11,41,0,0,11,0,8,0,39,0,0,9,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011010,17,20,0,33,106,9,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,0,15,0,33,25,7,13,0,0,11,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100110,0,0,7,207,0,10,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,13,0,0,0,3,0,11,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,46,0,8,10,6,0,12,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101001,55,13,12,39,69,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,8,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,61,18,8,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,37,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1000101010,0,0,11,56,62,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,0,0,6,11,19,0,14,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,29,39,39,14,13,0,13,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,8,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0
1000101111,57,0,9,51,51,12,0,0,0,5,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,30,8,9,87,16,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1000111110,19,0,14,72,34,28,0,0,10,0,9,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,7,16,13,22,28,36,0,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010100,45,33,0,102,0,15,26,0,23,0,0,0,12,0,0,0,0,0,0,0,0,10,0,27,0,0,0,0,0,0,0,26,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,35,6,8,0,0,0,0,0,0,38,0,9,10,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1001100011,0,0,0,58,44,24,10,0,0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,102,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0,22,0,14,12,0,0,43,14,0,0,0,0,13,0,0,0,11,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110010,0,23,0,60,26,0,13,16,0,0,28,11,6,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,7,36,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,22,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110101,18,24,0,47,0,0,46,0,14,15,79,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,43,0,27,0,29,0,0,0,0,17,0,42,11,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010010001,11,74,0,9,0,0,0,0,0,0,0,0,47,22,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,0,21,24,16,0,0,12,0,0,0,33,0,0,0,0,9,36,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010011000,48,10,0,0,41,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,27,0,0,21,0,49,0,0,8,25,0,0,0,6,7,19,12,0,10,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
