,0000001110,0000011000,0001010010,0001011100,0001110110,0010010001,0010011110,0010100110,0010101010,0010110010,0010110101,0010111011,0011000001,0011001010,0011011111,0011110000,0011111001,0100001000,0100001111,0100010111,0100101010,0100101101,0100110011,0100110101,0100111000,0101000101,0101001110,0101101011,0101111101,0110000010,0110010101,0111000000,0111001111,0111010010,0111110100,0111110111,0111111000,1000001000,1000010111,1000110001,1001001110,1001011101,1001101010,1001111111,1010010011,1010101011,1010101110,1010111000,1011000101,1011001111,1011011000,1011011110,1011100001,1011101101,1011110011,1100001010,1100110110,1100111001,1101000001,1101001000,1101001011,1101010110,1101011010,1101100110,1101101111,1101110011,1101111000,1110010001,1110011011
0010110010,171,9,36,0,7,52,11,6,8,21,36,15,0,11,0,5,0,0,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010110101,138,12,0,0,0,67,0,0,0,13,140,0,0,0,0,13,11,0,0,0,0,0,0,23,0,17,0,0,0,0,11,0,0,0,0,12,0,0,28,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111011,155,15,16,0,0,29,14,0,11,17,28,29,0,11,0,0,18,0,0,0,28,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,79,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000001,110,0,0,0,0,51,0,0,0,0,67,0,28,28,0,0,29,0,0,0,0,0,0,0,0,76,0,0,0,15,0,6,0,7,0,0,0,8,0,0,0,0,0,0,0,9,0,0,20,22,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001010,184,0,15,0,0,0,20,0,21,0,0,0,28,75,0,0,13,14,0,0,0,0,0,0,0,11,19,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,25,0,0,25,12,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011011111,144,0,0,12,0,12,11,0,0,0,45,8,0,50,23,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,17,0,0,0,0,0,13,0,15,8,35,0,0,0,12,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110000,95,21,26,0,15,54,0,0,0,8,22,0,0,17,0,9,49,0,0,0,0,0,0,20,0,57,0,0,0,0,0,6,0,11,3,0,14,0,0,0,9,0,13,0,0,0,0,0,0,0,31,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011111001,69,24,7,0,0,42,0,0,0,0,14,25,12,9,0,8,109,0,0,0,13,0,0,0,0,11,0,10,12,0,0,0,0,0,0,0,10,0,0,0,0,15,9,0,0,63,0,0,0,0,18,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100001000,182,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,32,0,0,0,10,58,19,0,0,12,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0
0100001111,255,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,9,0,26,10,44,10,0,0,0,51,11,0,0,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0
0100010111,234,13,12,0,0,15,0,0,0,0,0,0,0,11,15,0,6,0,25,13,5,0,12,28,0,66,0,0,0,0,13,0,0,9,0,8,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101010,265,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,19,4,0,83,0,0,9,13,20,10,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101101,144,17,0,0,0,0,0,0,0,0,39,0,0,0,0,0,22,0,14,0,63,19,0,15,10,88,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0
0100110011,122,24,22,0,0,26,0,0,0,29,15,20,0,0,0,0,0,0,0,22,37,0,8,53,0,31,0,16,0,0,0,0,0,0,0,9,0,12,0,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0
0100110101,111,20,0,0,0,7,0,0,0,0,44,0,0,0,0,0,20,0,0,27,13,21,13,63,13,80,0,0,8,0,13,0,0,0,0,11,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
0100111000,80,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,80,11,0,69,38,22,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0
0101000101,115,0,0,0,0,0,0,0,0,0,16,0,30,25,0,0,35,0,0,0,0,15,0,11,0,189,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
0101001110,227,0,19,13,0,0,10,0,0,0,0,0,0,29,9,0,0,0,9,0,17,0,0,0,0,75,14,0,0,0,0,0,8,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,9,0,0,0,0,0,0,0
0101101011,153,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,20,0,10,0,87,13,9,0,0,74,19,24,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,12,0,0,0,0
0101111101,66,14,0,11,0,0,0,0,0,0,26,0,0,0,8,0,71,0,0,0,26,10,0,52,35,65,0,11,9,0,0,0,0,0,5,9,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,32,0,0,0,0,0,0,9,0,0,0,0
0110000010,227,0,0,0,0,20,14,8,12,8,26,0,0,44,0,0,0,8,0,0,0,0,0,0,0,38,0,0,0,21,9,5,0,11,0,0,0,15,0,0,0,0,0,0,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010101,72,15,0,0,0,64,0,0,0,0,115,0,0,0,0,0,22,0,0,12,0,0,0,29,0,51,0,0,0,17,42,0,0,21,0,8,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0111000000,43,16,0,0,0,26,0,0,0,0,30,0,41,45,0,15,9,26,0,0,0,0,0,0,0,150,0,0,0,25,0,0,0,22,0,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111001111,112,0,0,0,0,0,5,0,0,0,41,0,10,34,34,0,10,0,22,0,0,0,0,0,0,67,27,5,0,0,14,0,9,12,0,19,0,0,0,0,0,0,0,0,0,32,0,0,0,29,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0111010010,31,14,84,0,10,41,24,0,0,10,0,0,0,103,0,14,14,0,0,0,0,0,10,0,0,43,0,0,0,16,0,11,0,42,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111110100,75,0,0,0,34,20,0,0,0,0,37,0,12,8,0,19,0,0,0,0,0,0,0,55,15,124,0,0,14,0,24,14,0,15,11,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111110111,65,0,7,0,39,14,0,0,0,12,40,0,14,50,8,0,0,0,0,15,26,0,24,36,0,28,0,9,13,0,11,0,0,27,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111111000,35,31,0,0,0,11,0,0,11,0,0,0,0,35,0,29,65,27,0,0,23,0,0,20,37,35,0,10,16,0,0,18,0,15,23,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
1000001000,210,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,12,0,0,0,0,9,9,0,11,0,24,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0
1000010111,235,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,10,22,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,51,0,0,13,0,0,69,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110001,80,33,0,0,0,61,0,0,0,0,24,0,0,0,0,0,41,0,0,0,0,0,12,35,0,18,0,0,0,0,0,0,0,0,0,0,0,62,35,0,0,7,0,0,31,5,0,0,0,0,18,0,12,0,6,0,0,8,12,0,0,0,0,0,0,0,0,0,0
1001001110,243,0,0,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,0,0,0,9,0,21,9,27,11,0,0,0,16,0,0,0,0,15,16,0,13,0,0,0,0,0
1001011101,87,19,0,12,0,0,0,0,0,0,0,0,0,18,21,0,81,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,8,25,0,10,68,0,9,0,0,0,0,47,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101010,232,0,25,0,0,0,0,0,26,0,0,0,0,25,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,45,0,21,0,0,0,0,0,0,0,30,0,0,0,0,13,0,0,0,14,0,7,0,24,0,0,0,0,0
1001111111,145,0,0,0,12,0,0,0,0,0,0,24,0,8,25,0,34,0,0,0,22,0,0,20,0,0,0,22,14,0,0,0,0,0,0,20,0,0,22,0,24,30,11,0,0,0,0,0,10,0,22,0,0,0,9,0,0,0,0,0,0,0,0,16,10,0,0,0,0
1010010011,101,0,8,0,0,72,9,0,0,33,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,37,20,0,0,0,0,0,58,20,0,0,0,14,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,13
1010101011,78,0,0,0,0,0,0,0,22,0,71,39,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27,0,47,83,40,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1010101110,208,0,0,0,0,0,5,14,28,0,28,11,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,54,0,9,0,10,16,26,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1010111000,77,77,0,0,0,52,19,0,12,9,24,13,0,15,0,12,11,12,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,9,21,0,11,11,0,13,0,0,39,0,13,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011000101,43,0,0,0,0,13,0,0,0,0,74,0,31,24,0,0,10,0,0,0,0,0,0,0,0,57,0,0,0,0,18,0,0,0,0,0,0,18,20,0,13,16,0,0,10,0,0,0,44,55,15,0,11,11,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
1011001111,140,0,0,0,0,0,0,0,0,0,17,0,0,33,30,0,0,0,10,0,0,0,0,0,0,9,12,0,0,0,0,0,23,0,0,0,0,0,0,0,13,11,9,7,10,22,11,0,24,37,31,15,0,6,0,0,0,0,0,0,11,0,0,19,0,0,0,0,0
1011011000,63,55,10,26,0,34,12,0,0,0,0,0,0,49,0,10,40,22,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,10,0,0,0,0,22,0,13,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011011110,101,9,8,30,0,0,52,0,0,0,0,0,0,82,19,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,0,18,12,0,5,7,0,13,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011100001,28,0,0,0,0,44,0,0,0,0,79,0,41,0,0,12,13,0,0,0,15,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,18,0,16,21,0,23,0,12,11,0,0,38,24,11,0,0,14,12,0,0,0,6,0,0,0,0,21,0,0,0,0,0
1011101101,115,0,0,0,0,0,0,0,0,0,71,0,13,0,0,0,10,0,0,0,16,10,0,0,0,44,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,24,30,10,0,3,0,11,36,20,0,0,9,9,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0
1011110011,12,0,39,0,0,68,0,0,0,37,47,10,0,15,0,7,8,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,29,0,14,0,0,12,10,0,0,6,12,43,0,0,0,0,16,41,7,15,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0
1100001010,223,9,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,20,21,0,43,0,0,0,0,0,21,0,0,6,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,15,21,0,0,0,17,0,0,0,0,0,0,0,0,7,16,10,18,0,0,0,0,0,0
1100110110,179,0,3,0,35,9,0,0,0,10,0,0,0,0,0,0,0,0,0,25,74,0,11,62,14,13,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0
1100111001,24,64,0,0,0,26,0,0,0,0,8,8,0,0,0,0,29,0,0,0,58,24,13,26,22,15,0,17,8,0,0,0,0,0,0,0,0,22,0,9,0,27,0,0,0,34,0,0,0,0,29,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,9,0,0
1101000001,47,27,0,0,0,0,0,0,0,0,0,0,38,0,0,0,28,0,0,0,0,0,0,0,0,125,0,0,0,4,17,19,0,15,0,0,0,27,0,0,0,26,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,8,17,14,26,0,0,0,12,0,0,0
1101001000,122,24,0,0,0,0,0,0,0,0,0,0,11,8,0,0,11,39,0,0,17,0,0,0,0,39,21,0,0,0,0,9,0,0,0,0,0,40,0,0,0,13,10,0,0,0,0,0,15,0,39,0,0,0,0,9,0,0,8,9,12,25,7,0,0,0,12,0,0
1101001011,109,0,0,0,0,0,0,0,0,0,0,0,9,9,7,0,0,0,17,0,11,0,0,0,0,61,30,26,0,0,0,0,15,0,0,0,0,0,0,0,0,9,12,0,0,24,0,0,23,25,17,0,0,0,0,13,0,0,12,25,0,14,10,0,13,9,0,0,0
1101010110,127,17,34,0,38,0,8,0,0,0,0,0,0,49,10,0,0,0,0,9,0,0,0,16,0,60,7,0,0,0,0,0,0,20,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,11,9,0,0,0,0,12,0,0,0,0,11,14,12,0,8,0,0,0
1101011010,112,27,28,0,0,0,12,0,0,0,0,0,0,43,12,0,19,0,0,0,22,0,0,0,0,11,23,11,0,0,0,0,0,5,0,0,0,0,0,0,10,7,0,0,0,10,9,0,0,0,61,0,0,0,0,6,0,0,0,15,8,24,0,0,0,11,14,0,0
1101100110,196,0,6,0,41,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,24,0,0,11,0,110,8,0,0,0,0,0,0,0,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,32,0,12,6,0,0,0,0
1101101111,132,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,0,63,21,0,9,0,60,9,35,11,0,0,0,14,0,0,28,0,0,0,0,0,0,10,9,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,10,10,0,0,31,0,0,0,0,0
1101110011,0,0,44,0,0,10,0,0,0,13,15,0,0,0,0,0,11,0,0,13,17,0,20,33,0,59,0,33,0,0,0,0,0,15,0,9,0,7,13,20,0,0,0,7,26,0,0,0,0,0,16,0,0,0,12,0,29,10,14,0,0,23,0,31,0,0,0,0,0
1101111000,65,51,17,0,0,0,0,0,0,0,0,0,0,12,0,11,46,0,0,0,35,0,0,25,39,19,0,11,10,0,0,0,0,0,7,0,13,9,0,0,0,14,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,10,7,26,0,13,7,0,0,0,0,0,0
1110010001,21,27,0,0,0,106,0,0,0,9,14,0,11,0,0,0,14,13,0,0,0,0,0,10,0,7,0,0,0,31,58,0,0,17,0,0,0,44,15,12,0,10,0,0,25,10,0,0,0,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15
1110011011,82,0,0,0,0,32,27,0,0,11,0,32,0,10,11,0,0,9,35,0,20,0,0,0,0,14,0,8,0,21,0,0,17,6,0,0,0,0,0,0,0,13,0,0,24,57,10,0,0,0,40,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0
