,0000000000,0000001001,0000001100,0000011010,0000011101,0000110001,0000111011,0001000100,0001000111,0001100101,0001101000,0001110111,0001111001,0010010000,0010111001,0010111110,0011001010,0011011000,0011100011,0011110101,0100001111,0100010100,0100100010,0100100100,0100101101,0100110101,0100111001,0100111111,0101000101,0101001110,0101010000,0101010110,0101101011,0110000010,0110001000,0110010111,0110011011,0110101100,0110101111,0111010001,0111010100,0111011111,0111110011,0111111100,1000010000,1000101000,1000101011,1000101110,1000110111,1001000001,1001001000,1001001101,1001010011,1001011010,1001100011,1001110101,1001110110,1001111011,1010000001,1010001111,1010010101,1010100011,1011000111,1011010000,1011011001,1011100000,1011100110,1011110100,1011111110,1100000001,1100000111,1100001010,1100001101,1100011000,1100011110,1100100101,1100110011,1100110110,1100111101,1101000000,1101100111,1101101001,1101101110,1101111000,1110000101,1110010011,1110010110,1110011101,1110101101,1110101110,1111000011,1111010010,1111100101,1111101000,1111101011,1111110000
0000000000,99,17,19,4,0,40,0,12,0,0,6,0,0,5,6,0,0,0,11,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001001,60,59,11,0,10,36,0,6,0,0,13,0,0,0,11,0,5,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001100,35,25,87,0,11,9,0,7,0,0,7,0,0,0,0,0,0,0,12,0,9,10,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011010,22,39,5,63,4,17,5,0,0,0,2,0,0,5,0,5,10,0,11,0,16,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,9,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011101,21,36,25,0,73,32,0,0,0,0,0,0,0,0,7,0,0,0,9,3,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110001,33,11,0,7,6,141,4,0,0,5,0,0,4,0,3,6,0,0,0,0,0,15,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111011,24,37,0,38,34,41,29,0,0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000100,35,0,39,0,0,14,0,11,4,7,7,0,0,0,0,0,0,0,34,0,0,22,0,27,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000111,55,7,7,0,5,11,0,6,13,4,0,3,0,0,0,0,6,0,46,4,26,0,0,0,0,0,0,0,12,7,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
