,0000000010,0000001111,0000010000,0000010101,0000011011,0000101000,0000110100,0000111101,0001000110,0001110000,0010000110,0010001101,0010010001,0010101011,0011000000,0011010110,0011100111,0011101100,0011111101,0100000001,0100001100,0100010111,0100100010,0100100111,0100101011,0100111100,0101001101,0101011110,0101101100,0101110101,0101110110,0101111011,0110000111,0110010010,0110011000,0110011110,0110101001,0110111111,0111001100,0111011001,0111101011,0111111010,1000001010,1000001100,1000010111,1000011110,1000100111,1000111010,1001000011,1001001000,1001001111,1001011010,1001100001,1001110100,1001110111,1010000111,1010001001,1010110100,1010111001,1011001101,1011010101,1011011001,1011101110,1011110011,1011110110,1011111111,1100000000,1100001011,1100001110,1100011010,1100100100,1100101101,1100110000,1100110111,1101000001,1101011100,1101101110,1101110001,1101111101,1110001100,1110010111,1110011101,1110111110,1111000110,1111001011,1111010000,1111100101,1111110111,1111111000
0001110000,29,0,36,43,15,62,48,24,35,76,0,0,0,0,9,0,22,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,12,12,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010000110,188,7,0,0,0,42,11,12,29,0,81,0,0,9,0,14,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0010001101,67,51,0,10,0,49,0,56,10,14,52,0,0,20,0,0,0,4,0,8,0,0,0,0,0,0,11,0,0,0,0,0,21,0,40,0,12,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010001,106,0,17,51,45,11,0,9,0,25,11,0,23,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,58,0,4,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101011,66,66,0,0,32,40,0,20,0,0,0,0,0,81,0,0,24,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,7,0,73,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
0011000000,84,0,23,7,0,54,0,0,48,7,59,0,0,0,45,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,31,0,14,0,0,0,0,0,0,0,0,0,16,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0
0011010110,115,0,0,10,0,32,40,0,48,0,53,0,0,0,18,35,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,48,0,0,0,0
0011100111,62,7,0,0,0,0,11,51,21,0,39,0,0,12,0,9,92,27,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,8,0,0,0,0,0,13,0,0,0,10,0,8,0,19,0,0,0,21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
0011101100,0,0,0,0,0,109,48,56,10,15,28,10,0,28,0,0,18,63,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,9,0,17,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,0,0,0,0
0011111101,9,0,0,39,0,0,38,123,0,75,0,14,0,8,0,13,7,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0
0100000001,159,14,11,23,10,0,0,12,17,0,0,0,14,0,0,0,0,0,0,88,18,0,26,0,0,0,22,0,0,0,0,0,15,0,12,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0100001100,28,20,0,0,0,131,0,33,25,0,17,10,0,12,0,0,0,0,0,36,66,0,0,0,0,3,13,0,10,0,0,0,0,0,19,0,0,0,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0
0100010111,64,35,0,64,37,27,0,8,14,0,0,0,0,0,0,6,0,0,0,23,19,9,0,13,0,0,25,0,0,0,31,0,16,51,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0100100010,119,0,11,0,0,50,0,24,6,15,7,0,0,0,0,0,23,0,0,19,58,0,31,14,10,0,0,0,0,0,24,0,0,13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100111,77,24,0,13,0,11,0,64,13,0,14,0,0,12,0,0,61,0,0,12,18,16,7,15,9,0,13,0,0,0,40,0,7,0,0,0,13,0,0,0,0,0,0,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100101011,32,59,0,0,19,53,0,31,0,0,0,0,0,33,0,0,18,0,0,19,47,0,12,14,8,0,11,0,0,0,13,8,9,0,0,0,50,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100111100,0,0,12,10,0,128,74,74,0,9,0,0,0,9,0,0,0,0,0,0,36,0,0,0,0,0,0,11,16,0,26,0,0,0,34,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001101,22,27,0,14,0,55,0,34,29,26,7,23,0,0,0,0,7,4,0,25,24,0,0,0,0,0,106,0,19,0,0,0,0,0,0,0,0,0,9,17,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0101011110,25,20,0,0,0,74,13,0,49,11,0,0,0,0,0,9,0,0,0,0,61,14,0,0,0,0,13,0,0,0,27,15,0,10,0,13,0,7,6,6,0,13,0,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,44,0,0,0,0
0101101100,0,0,0,0,0,121,47,70,40,22,15,0,0,10,0,0,10,49,0,0,18,0,9,0,0,13,22,10,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0
0101110101,8,0,0,76,0,0,74,65,0,29,0,0,0,0,0,0,16,0,38,0,7,29,13,0,0,0,26,0,0,0,28,11,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0101110110,24,0,0,0,0,39,73,11,55,12,0,0,0,0,0,8,48,0,0,0,23,21,15,0,0,0,0,16,0,12,84,15,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0101111011,7,14,0,18,52,29,0,40,0,55,0,0,0,25,0,0,19,0,0,0,15,0,0,0,26,0,26,11,0,0,43,13,0,0,0,0,0,9,0,28,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14,0,0,0,0
0110000111,77,38,0,7,0,0,0,8,0,0,89,11,0,14,0,14,7,0,0,21,12,13,0,21,0,0,32,0,0,0,0,0,39,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,26,0,0,0,0,0
0110010010,124,0,29,0,34,0,0,0,0,22,21,0,18,0,18,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,32,0,10,75,9,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,13,0,0,0,0
0110011000,42,0,29,0,13,97,0,0,0,25,11,0,19,0,15,0,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,36,83,16,12,0,11,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0110011110,21,28,0,0,14,49,0,0,0,0,37,0,0,13,0,11,0,0,0,0,33,0,0,0,0,0,0,11,0,0,16,0,11,36,43,0,0,29,11,0,0,17,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,45,0,0,0,0
0110101001,24,0,0,0,0,45,0,47,0,15,0,15,0,40,0,0,0,7,0,33,0,0,0,0,14,0,10,0,0,0,0,0,14,0,51,0,101,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,13,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0110111111,0,42,0,0,7,25,0,71,0,0,0,0,0,72,0,0,0,0,10,0,0,13,0,12,12,0,0,0,0,0,32,5,15,10,9,11,0,24,0,0,7,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,21,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0111001100,0,0,0,0,0,65,11,0,24,7,86,21,0,14,9,0,0,49,0,0,24,0,0,0,0,0,29,0,10,0,0,0,0,0,28,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,5,0,0,0,0,45,0,0,0,0
0111011001,15,0,0,43,13,49,0,0,0,69,0,0,26,9,18,0,0,0,11,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,39,0,22,10,12,13,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,0,0,0
0111101011,9,10,0,0,0,42,0,0,0,7,0,0,0,61,0,0,65,18,0,0,0,0,11,0,28,0,43,0,0,0,0,9,9,0,0,0,57,11,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,9,0,0
0111111010,29,0,0,0,0,51,6,0,0,53,0,0,0,24,0,0,0,23,0,0,10,0,6,0,0,0,0,13,0,0,32,10,0,28,24,0,10,10,0,0,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,57,0,0,0,14
1000001010,105,56,0,0,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,24,9,0,13,0,14,0,9,5,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,48,21,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1000001100,42,14,0,0,0,117,0,14,0,0,10,8,0,9,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,25,59,0,12,0,9,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0
1000010111,113,31,0,38,66,0,10,18,7,0,0,0,0,0,0,12,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,33,10,13,0,0,0,0,0,0,0,10,11,0,0,19,0,16,0,0,0,0,0,31,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1000011110,70,14,0,0,12,67,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,9,13,0,0,0,0,0,0,37,20,48,13,0,24,0,0,9,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,24,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0
1000100111,86,30,0,11,8,15,9,73,14,0,0,0,0,0,0,0,39,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,23,6,0,9,0,0,0,16,0,0,0,9,9,0,0,13,0,0,0,26,0,0,0,44,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000111010,52,16,0,0,30,105,14,14,0,42,0,0,0,17,0,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,18,15,0,0,21,0,31,0,0,0,9,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,12,10,6,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1001000011,176,27,0,13,47,9,0,0,26,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,19,0,0,0,0,0,0,0,0,25,0,0,0,0,42,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,12,0,0,0,0
1001001000,28,12,0,0,0,154,0,0,13,11,0,0,0,0,10,0,0,0,0,0,33,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,35,0,0,0,0,9,26,17,13,14,0,0,0,11,0,0,0,0,15,0,0,0,0,33,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,11,0,0,0,0
1001001111,46,72,0,0,5,25,0,0,49,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,14,13,9,0,17,0,39,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
1001011010,57,10,0,0,28,58,0,0,12,24,0,0,0,0,0,0,6,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,14,31,0,13,12,0,17,0,15,9,0,0,10,0,0,0,0,0,0,0,25,0,0,0,0,19,0,0,11,0,0,0,0,0,30,7,0,0,0,0,0,0,0,46,0,0,0,0
1001100001,47,8,0,5,9,33,0,69,28,13,0,0,0,0,0,0,46,0,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,18,0,0,0,6,26,0,0,0,35,0,0,0,0,0,0,0,0,45,0,0,0,0,26,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,18,0,0
1001110100,0,0,0,31,0,11,97,33,24,51,31,0,0,0,0,0,8,0,10,0,7,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,23,0,0,0,0,19,10,15,0,0,11,0,0,0,22,0,0,11,0,43,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110111,25,0,0,32,40,0,16,45,17,8,0,0,0,0,0,8,55,0,9,0,0,11,0,0,0,0,0,0,0,13,29,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,13,0,0,0,11,0,0,19,0,0,0,0,23,0,0,18,0,13,12,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1010000111,115,44,0,0,11,0,0,16,17,0,50,7,0,0,0,7,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,41,0,0,0,6,0,0,0,0,0,8,8,13,0,10,0,9,0,12,0,0,0,0,0,0,0,25,12,8,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0
1010001001,59,21,0,0,14,34,0,11,0,0,0,5,8,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,47,0,0,0,0,0,0,22,0,0,0,10,8,15,0,0,0,0,0,8,36,0,12,13,10,12,11,0,0,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1010110100,10,0,0,14,0,17,79,38,0,33,39,0,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,0,17,0,0,0,0,0,0,0,0,9,0,38,0,0,0,0,0,12,0,0,0,38,24,0,10,0,6,0,17,0,26,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010111001,52,0,0,9,20,14,0,47,0,15,0,0,12,43,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,49,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,11,0,35,0,13,40,15,0,0,0,17,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1011001101,10,15,0,0,0,48,0,26,32,28,28,11,0,0,0,14,0,22,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,60,0,0,0,0,11,11,24,0,0,0,0,13,30,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,13,0,0
1011010101,19,0,0,76,0,17,14,11,14,29,48,0,22,0,12,33,0,0,31,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,12,0,0,0,0,0,13,0,0,0,12,12,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,0,0
1011011001,8,0,0,12,16,27,0,0,0,40,0,0,16,14,9,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,12,0,0,7,0,0,0,9,0,0,0,0,4,28,0,19,0,0,0,0,23,0,17,7,40,67,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,34,0,0,0,9
1011101110,0,0,0,0,0,63,7,0,26,0,13,0,0,35,0,0,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,7,9,0,7,0,0,0,4,34,0,0,9,0,0,0,0,0,0,0,0,58,0,14,7,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,46,0,0,0,0
1011110011,39,0,0,12,57,0,0,0,0,44,0,0,0,32,0,12,40,0,9,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,17,0,0,0,8,36,0,0,0,0,0,0,17,0,0,0,14,0,5,0,0,0,46,0,0,34,10,0,5,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0
1011110110,14,0,0,0,0,0,62,0,40,24,23,0,0,0,0,30,37,14,13,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,50,0,0,0,11,0,0,0,0,0,0,0,23,13,0,0,11,21,0,0,0,35,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,0
1011111111,0,0,0,0,0,0,15,54,0,17,0,0,0,33,0,18,20,26,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,34,0,0,23,22,0,10,23,13,0,0,0,0,22,0,0,17,10,0,0,0,34,0,0,0,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,10,0
1100000000,53,0,24,0,0,30,0,15,15,0,12,0,9,0,16,0,0,0,0,64,64,0,27,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,72,0,0,0,12,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100001011,44,65,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,0,0,0,16,0,29,0,0,0,0,0,31,0,0,0,0,0,0,16,0,0,9,12,8,0,7,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,48,9,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1100001110,23,28,0,0,0,42,0,0,17,0,15,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,12,11,0,0,0,0,7,7,0,8,0,0,0,0,0,0,16,34,8,9,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,11,14,15,0,0,0,0,0,0,6,0,0,13,0,0,0,0,9,0,0,0,0
1100011010,31,0,0,0,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,14,0,0,0,0,0,42,15,16,0,0,0,14,0,0,28,13,15,8,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,19,0,0,0,12,0,0,7,11,0,0,0,0,0,0,0,13,0,0,0,0
1100100100,0,0,0,8,0,42,35,69,22,0,17,0,0,17,0,0,0,0,0,13,35,0,26,11,0,9,0,0,18,0,12,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,23,0,0,0,0,16,0,0,0,0,0,0,0,0,40,0,12,0,8,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
