,0100010100,0110100100,0110100111,0111110001,1000010111,1000100111,1000111010,1110100110,1111101110,1111111010
0100010100,220,29,0,0,246,0,0,0,5,0
0110100100,130,211,12,8,20,12,0,11,96,0
0110100111,25,138,165,10,64,41,0,14,43,0
0111110001,0,104,11,210,107,0,0,0,48,20
1000010111,0,0,52,0,441,7,0,0,0,0
1000100111,0,9,74,0,295,87,0,0,35,0
1000111010,11,0,0,0,392,7,64,0,0,26
1110100110,19,114,47,0,161,69,0,27,54,9
1111101110,47,46,19,0,93,85,11,67,120,12
1111111010,0,0,0,55,142,20,44,65,79,95
