,Fitness,Location,Maxima
0000000000,0.819137304076,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.983300931716,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.921945126351,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.943691579673,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.986317306012,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.896182085458,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.990262175704,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.961635332923,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.801260292042,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,1.04530935089,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.996703383838,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.922892099937,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.712985166975,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,1.0461285146,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.984090946252,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,1.09188039615,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.958788798431,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.97082466665,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.721336265907,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,1.01080359516,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,1.06951011043,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.990081685375,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.948684539606,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,1.01055062662,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.791895313925,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.971672827154,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.872319180849,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,1.21691219242,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",1
0000011100,0.6672869231,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.965272370979,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,1.05955086874,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.968855405596,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.859198310163,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.922128742587,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.990158972891,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,1.08854142489,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,1.15349652848,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.991301044148,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.710237936773,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.873934397715,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.813411725771,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,1.08581099773,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,1.09966614086,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",1
0000101011,1.0279578785,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.898722156881,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.914449643261,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,1.01299556626,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,1.04339803812,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.943915442424,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,1.04287083057,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,1.02877113528,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",1
0000110011,1.01663580663,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.845685790594,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,1.04325302187,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",1
0000110110,0.70402266627,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.939220673407,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.807725609952,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,1.0310732527,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,1.00340739471,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,1.11165427843,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.766508769368,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.819271536756,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,1.18555423626,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",1
0000111111,0.893810583887,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,1.08717602019,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,1.10130318824,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.900476967581,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,1.17204641126,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.908359969861,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.866892352761,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,1.15947801801,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",1
0001000111,1.13612530362,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.810881441781,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,1.253027448,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",1
0001001010,1.12520177484,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,1.03713453018,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.825649741547,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,1.11281511907,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,1.13114810245,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,1.11772838761,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.853820449161,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.967232059722,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.73681210219,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,1.12395491576,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,1.23387181845,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",1
0001010101,0.974231687284,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.943874483228,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,1.0279812676,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.712089809438,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,1.03192090739,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.703322175261,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,1.05502603644,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.59528706328,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.729518200408,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,1.03377553305,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,1.12462316307,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",1
0001100000,1.09649127678,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,1.08664467076,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,1.14513976395,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,1.307845964,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",1
0001100100,1.18282886929,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,1.08294571682,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.920075840764,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,1.14447303935,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.956904426955,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,1.00574050755,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.962774746169,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,1.11019404773,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.904563657539,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,1.16354406477,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1
0001101110,0.990840146154,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,1.03498164638,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.968316183345,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.949537302071,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.881905294033,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,1.10802130965,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.712318268245,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.880179202366,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.753097727437,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",0
0001110111,0.9139700629,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",0
0001111000,0.982204223429,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0
0001111001,0.918968134217,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0
0001111010,1.0925393208,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",0
0001111011,1.05044176064,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",0
0001111100,0.871027563108,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0
0001111101,1.05165661948,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",0
0001111110,1.04381082732,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",0
0001111111,0.885200993842,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",0
0010000000,1.00261689757,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0
0010000001,0.924541145315,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",0
0010000010,0.975097072246,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0
0010000011,0.98806748991,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",0
0010000100,1.00331287975,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0
0010000101,0.845872154622,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",0
0010000110,0.970549447605,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",0
0010000111,0.876905649239,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)",0
0010001000,0.910878516448,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",0
0010001001,1.07476075606,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)",0
0010001010,1.06890075102,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0
0010001011,0.866000199063,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",0
0010001100,1.07525069554,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)",0
0010001101,0.979043172689,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)",0
0010001110,1.13639988951,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",0
0010001111,0.90026693061,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1)",0
0010010000,1.03613082936,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",0
0010010001,0.784314037919,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1)",0
0010010010,0.915797323416,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0)",0
0010010011,0.823137900892,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1)",0
0010010100,1.11503317235,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0
0010010101,1.07277835838,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1)",0
0010010110,0.883330342209,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0)",0
0010010111,0.849861494943,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1)",0
0010011000,0.985802170481,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0)",0
0010011001,0.955163950116,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1)",0
0010011010,0.913364253039,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0)",0
0010011011,1.02017154458,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1)",0
0010011100,0.812374745504,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0
0010011101,1.16511410542,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1)",1
0010011110,1.09500794437,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0)",0
0010011111,0.906785345639,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1)",0
0010100000,0.881272250227,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",0
0010100001,0.683914347323,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1)",0
0010100010,0.924342177749,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 0)",0
0010100011,1.01069894956,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",0
0010100100,0.930460038815,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0)",0
0010100101,0.87375070879,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 1)",0
0010100110,0.998179586037,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0)",0
0010100111,1.13442994775,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1)",1
0010101000,0.978609400123,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0)",0
0010101001,0.867029404261,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 1)",0
0010101010,1.0784881704,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0)",0
0010101011,0.983146725773,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 1)",0
0010101100,0.797885092333,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 0)",0
0010101101,0.901585723582,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1)",0
0010101110,1.17533968094,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0)",1
0010101111,0.948621717414,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1)",0
0010110000,1.03261089849,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 0)",0
0010110001,0.947708080869,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1)",0
0010110010,0.938683401453,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0)",0
0010110011,0.959808368767,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 1)",0
0010110100,1.03994297222,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0)",0
0010110101,0.888319532934,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 1)",0
0010110110,1.17260866237,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 0)",1
0010110111,0.832007878309,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 1)",0
0010111000,0.892874298901,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0)",0
0010111001,0.997473167878,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 1)",0
0010111010,0.92641907187,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 0)",0
0010111011,1.00405398709,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1)",0
0010111100,0.804517293796,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0)",0
0010111101,0.815187771945,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1)",0
0010111110,1.03617342628,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0)",0
0010111111,0.910193396145,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 1)",0
0011000000,1.05958769502,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0)",0
0011000001,1.04725101448,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1)",0
0011000010,0.925768806531,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)",0
0011000011,1.00737901181,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 1)",0
0011000100,1.00271399824,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 0)",0
0011000101,0.94882193241,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 1)",0
0011000110,1.09473967577,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0)",0
0011000111,0.877817315011,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1)",0
0011001000,1.05612094756,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0)",0
0011001001,0.935789335833,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1)",0
0011001010,1.00020330723,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0)",0
0011001011,1.0365884826,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 1)",0
0011001100,1.10338921655,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 0)",0
0011001101,0.979809270082,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1)",0
0011001110,1.13181467932,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0)",0
0011001111,0.951214721372,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1)",0
0011010000,0.952534702988,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 0)",0
0011010001,0.888431976433,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 1)",0
0011010010,0.736257464447,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 0)",0
0011010011,0.993315890899,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 1)",0
0011010100,1.03154444581,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 0)",0
0011010101,0.877657156087,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1)",0
0011010110,0.910672419512,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0)",0
0011010111,0.969329014577,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1)",0
0011011000,0.834889009923,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0)",0
0011011001,0.915343617626,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1)",0
0011011010,0.938137915531,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0)",0
0011011011,0.821461377361,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1)",0
0011011100,0.743510860873,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0
0011011101,0.971010528655,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1)",0
0011011110,0.96367467618,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0)",0
0011011111,0.648206236486,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1)",0
0011100000,0.985165419432,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0)",0
0011100001,1.01796901924,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1)",0
0011100010,1.01677017793,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0)",0
0011100011,1.09845441247,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",0
0011100100,1.02027973996,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0)",0
0011100101,0.921819585115,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1)",0
0011100110,0.897561300222,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0)",0
0011100111,0.968715446585,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1)",0
0011101000,0.930401905567,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0
0011101001,0.94557938391,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1)",0
0011101010,1.03476382011,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0)",0
0011101011,1.00182873919,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1)",0
0011101100,0.874577099648,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0)",0
0011101101,0.823022227999,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1)",0
0011101110,1.11522395797,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0)",0
0011101111,0.827434651039,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1)",0
0011110000,1.02446261209,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0)",0
0011110001,0.900513236937,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1)",0
0011110010,1.04326485963,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0)",1
0011110011,0.91835579638,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1)",0
0011110100,0.845835444007,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0)",0
0011110101,0.846610331883,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1)",0
0011110110,0.820395803119,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0)",0
