,Fitness,Location,Maxima
0000000000,0.3790298363540767,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.41805635874217223,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.34289159590777063,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.3764303562708526,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.44487288695700206,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.4724913725600509,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.2818512850888709,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.3929154504850982,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.4673467764555871,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.4645972728491503,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.4208623631008878,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.45128148513886346,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.36576569616265237,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.36389318773381907,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.27327047932208537,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.39762356812657795,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.34196917478683586,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.3809956971749313,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.3925075500222496,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.4260463103853316,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.41671281947338457,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.4443313050764336,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.3659863835928978,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.477050548989125,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.5409160030331404,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.5381664994267036,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.5580774731942837,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.5884965952322594,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.46584331193924855,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.4639708035104153,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.38272518635114866,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.5070782751556413,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.40681273346635843,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.44583925585445383,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.37067449302005234,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.4042132533831343,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.5738793261087929,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.6014978117118419,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.4108577242406618,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.5219218896368891,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.5415432523245356,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.5387937487180989,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.4950588389698364,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.5254779610078122,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.45941115693993995,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.4575386485111067,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.36691594009937284,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.4912690289038656,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.3411169034968169,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.38014342588491234,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.3916552787322306,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.4251940390953126,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.45007947783186397,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.47769796343491294,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.3993530419513772,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.5104172073476044,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.5499847154756162,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.5472352118691794,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.5671461856367596,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.5975653076747354,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.4136775800347728,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.4118050716059395,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.3305594544466728,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.4549125432511655,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.41904543047639653,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.4580719528644919,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.3829071900300904,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.4164459503931724,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.4848884810793218,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.5125069666823708,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.32186687921119067,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.432931044607418,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.42888053522389435,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.42613103161745763,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.38239612186919514,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.4128152439071708,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.3272994549309597,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.3254269465021264,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.23480423809039266,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.3591573268948853,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.4266997866359408,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.4657263090240362,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.47723816187135437,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.5107769222344365,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.5014434313224896,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.5290619169255385,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.4507169954420028,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.5617811608382299,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.5498270882569561,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.5470775846505194,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.5669885584180994,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.5974076804560753,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.4747543971630643,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.47288188873423104,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.3916362715749644,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.515989360379457,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.4579471470287381,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.4969736694168335,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.42180890658243203,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.455347666945514,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.6250137396711725,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.6526322252742215,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.4619921378030414,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.5730563031992686,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.5690130408888763,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
0001101001,0.5662635372824395,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",0
0001101010,0.522528627534177,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0
0001101011,0.5529477495721526,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",0
0001101100,0.4868809455042805,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",0
0001101101,0.4850084370754472,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",0
0001101110,0.39438572866371346,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",0
0001101111,0.5187388174682062,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",0
0001110000,0.46717422814462584,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0
0001110001,0.5062007505327213,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",0
0001110010,0.5177126033800394,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",0
0001110011,0.5512513637431216,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",0
0001110100,0.5761368024796729,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",0
0001110101,0.6037552880827219,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",0
0001110110,0.5254103665991862,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",0
0001110111,0.6364745319954134,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",0
0001111000,0.66214843369156,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0
0001111001,0.6593989300851231,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0
0001111010,0.6793099038527031,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",0
0001111011,0.709729025890679,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",0
0001111100,0.5258412982507163,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",0
0001111101,0.5239687898218831,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",0
0001111110,0.44272317266261635,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",0
0001111111,0.5670762614671091,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",0
0010000000,0.3887243397364518,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0
0010000001,0.4760036123844379,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",0
0010000010,0.3525860992901457,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0
0010000011,0.43437760991311836,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",0
0010000100,0.4545673903393771,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0
0010000101,0.5304386262023166,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",0
0010000110,0.291545788471246,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",0
0010000111,0.45086270412736384,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)",0
0010001000,0.47704127983796213,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",0
0010001001,0.5225445264914159,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)",0
0010001010,0.4305568664832629,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",0
0010001011,0.5092287387811292,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",0
0010001100,0.3754601995450274,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)",0
0010001101,0.42184044137608473,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)",0
0010001110,0.2829649827044604,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",0
