,0000010011,0000011010,0000011111,0001000010,0001100000,0001101010,0001101111,0001110011,0010010110,0010011011,0010111010,0011000100,0011011110,0011100010,0011100101,0100111011,0101001011,0101010011,0101010101,0101011110,0101100001,0101100010,0101101101,0101111111,0110010001,0110100001,0110101010,0110110100,0110111000,0110111101,0111010010,0111011100,0111100110,0111110001,1000010000,1000100000,1000100011,1000101111,1000110001,1000111000,1001010011,1001101100,1001111010,1010000011,1010011111,1010111100,1011001010,1011001100,1011010101,1011100000,1011110011,1100001010,1100010010,1101110001,1110000001,1110010101,1110011001,1110011010,1110101011,1111010001,1111111110
0000010011,246,49,23,9,0,0,15,10,18,11,0,0,0,0,0,0,0,7,13,0,10,0,0,0,48,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
0000011010,183,222,7,0,0,11,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000011111,82,92,141,0,0,0,42,0,10,10,0,0,0,0,0,0,0,0,33,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
0001000010,81,67,0,153,11,12,23,0,0,0,0,12,0,9,10,0,0,14,24,0,0,14,0,0,10,0,14,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0
0001100000,81,0,0,101,118,15,10,0,0,0,0,0,0,7,15,0,0,0,0,0,69,14,0,0,18,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
0001101010,0,91,0,183,58,58,16,12,0,0,12,0,0,15,0,0,0,0,0,0,18,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101111,15,26,62,120,39,11,158,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110011,133,0,15,83,0,20,59,57,0,0,0,0,0,0,0,0,0,11,0,0,32,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,33,0,10,0,0,0,0,0,0,0,0,0,0
0010010110,105,76,28,6,0,0,0,0,26,0,0,18,10,0,0,0,0,0,9,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,10,0,0,0,28,0,0,0,0,0,7,0,0,0,0,0,0
0010011011,109,109,62,0,0,0,0,10,12,36,12,0,0,0,11,9,0,0,9,0,12,0,0,0,30,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,25,0,0,0,0,0,0,0,12,0,0,0,0
0010111010,108,104,12,22,0,44,9,16,0,13,17,0,0,0,0,12,0,0,9,0,25,0,0,0,22,0,12,0,13,0,0,0,0,0,14,0,0,15,0,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000100,13,0,35,70,63,0,23,0,0,0,0,32,0,0,32,0,0,0,0,0,33,0,0,0,59,0,7,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,30,0,0,0,0,0,0
0011011110,9,111,26,30,0,27,26,0,6,11,0,14,11,0,0,0,0,0,15,11,0,0,0,0,89,0,9,0,0,0,0,16,0,0,34,0,0,8,0,0,0,0,0,0,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0011100010,33,25,0,135,53,46,7,18,0,0,15,7,0,13,36,0,0,0,0,0,22,28,0,0,4,0,17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,11,0,0,0,0,0,0,0,0,0,0,0
0011100101,0,0,35,22,69,0,80,0,0,0,0,9,0,0,43,0,0,0,36,0,77,0,12,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,0,0,0,0,0,27,0,0,0,0,0,0
0100111011,101,43,57,9,0,10,14,38,0,11,10,0,0,0,0,13,14,0,20,0,63,0,0,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101001011,21,87,25,70,0,17,18,17,0,7,0,0,0,0,49,0,10,7,60,0,70,0,0,0,25,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010011,76,12,10,31,0,0,25,49,0,11,0,0,0,0,8,0,17,18,35,0,41,9,0,0,77,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
0101010101,15,0,16,0,0,0,34,0,0,0,0,0,0,0,0,0,0,21,76,0,63,0,0,0,181,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
0101011110,0,140,50,24,0,4,0,0,0,0,0,0,20,0,0,0,15,18,20,9,11,0,8,10,105,0,21,0,0,0,0,13,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101100001,27,0,0,47,86,0,9,13,0,0,0,0,0,0,39,0,0,0,23,0,157,13,11,0,36,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
0101100010,15,27,0,125,59,41,13,12,0,0,0,0,0,23,0,0,0,19,23,0,64,30,0,0,22,0,20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101101101,0,9,0,21,87,0,92,0,0,0,0,0,0,0,16,0,0,0,109,0,91,0,39,15,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101111111,0,21,91,10,0,7,133,37,0,0,0,0,0,0,0,10,13,13,56,25,7,0,23,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110010001,125,0,11,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,19,0,7,0,0,0,139,10,13,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,46,6,13,0,0,14,0
0110100001,61,0,12,0,13,0,0,0,0,0,0,0,0,0,22,0,0,0,17,0,238,0,0,0,49,9,7,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
0110101010,0,92,6,36,14,38,0,0,0,0,63,0,0,12,0,10,0,0,26,0,75,0,0,0,16,0,46,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,23,0,0,0,6,0,0
0110110100,77,0,0,3,10,12,12,0,8,0,0,0,0,0,0,0,0,0,58,0,55,0,0,0,195,0,0,9,15,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0110111000,100,17,0,0,9,53,9,0,0,0,28,0,0,0,0,13,0,0,43,0,53,0,0,0,62,0,10,18,0,11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,10,0,0,0,0
0110111101,44,0,57,0,0,7,38,0,0,0,0,0,0,0,0,7,0,0,164,0,22,0,6,0,91,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0
0111010010,57,27,0,35,0,15,0,9,23,11,0,9,9,6,13,0,0,18,0,0,0,22,0,0,107,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,34,0,0,0,0,0,0
0111011100,14,8,13,17,6,30,0,0,0,0,0,11,23,0,0,0,0,0,73,8,0,0,21,0,96,0,22,8,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,29,0,0,0,0,0,0
0111100110,10,38,0,79,53,10,55,0,0,0,18,21,0,22,10,0,0,0,0,0,33,26,0,0,57,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
0111110001,64,0,0,0,10,29,9,37,0,0,0,0,0,0,29,0,0,0,39,0,36,13,0,0,109,12,8,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,13,0,0,0,0,0,12,0
1000010000,167,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,224,10,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
1000100000,44,0,0,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,14,0,0,0,0,0,0,0,0,170,34,11,0,9,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
1000100011,103,18,11,99,9,0,8,10,0,0,0,0,0,0,0,0,0,0,9,0,113,0,0,0,0,14,0,0,0,0,0,0,0,0,34,21,13,14,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
