,0000001110,0000010110,0000100011,0000111001,0001001111,0001010101,0001011110,0001100101,0001100110,0001101001,0001101010,0001110011,0001111100,0010010101,0010100000,0010101100,0010101111,0010110001,0010110111,0010111011,0011010001,0011101110,0011110100,0100000011,0100010101,0100011001,0100011100,0100101000,0101000101,0101001011,0101010010,0101011111,0101100111,0101110100,0110000110,0110010010,0110011011,0110100101,0110101110,0111000000,0111001010,0111001100,0111011000,0111101111,0111110011,1000000100,1000001111,1000010101,1000011001,1000101011,1000110010,1001000111,1001111011,1010010011,1010011010,1010011101,1011001011,1011010110,1011011100,1011100010,1011101000,1011110011,1100011010,1100101111,1100110101,1101010100,1101101100,1101111010,1110000011,1110010001,1110011000,1110110011,1110110100,1111000100,1111001101,1111010111,1111100111,1111101011,1111110001
0000001110,290,22,10,16,7,0,7,0,13,0,0,80,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000010110,128,139,7,9,0,0,10,0,32,0,0,88,0,8,11,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000100011,16,0,224,0,0,8,0,0,11,0,0,142,0,0,15,0,0,0,12,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111001,11,0,50,204,0,0,0,0,0,15,0,99,18,6,10,0,0,17,0,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001111,127,0,8,11,61,23,10,0,24,19,0,45,12,34,13,0,11,0,0,0,8,0,0,0,0,0,0,0,17,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010101,43,6,0,29,10,66,0,9,0,0,0,119,28,46,0,0,0,0,14,0,16,0,0,0,13,0,0,0,13,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011110,134,62,0,18,34,0,108,0,44,0,0,20,28,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100101,40,0,88,0,0,41,0,9,6,11,0,48,18,21,76,0,0,0,11,0,25,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0,31,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001100110,101,15,52,0,0,17,14,8,111,0,13,12,8,0,61,0,0,0,7,0,0,26,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101001,39,0,108,64,0,0,0,8,0,64,10,67,8,10,13,0,0,0,0,0,26,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101010,43,0,87,30,0,0,24,0,86,41,8,53,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001110011,0,0,77,26,0,23,11,0,40,0,0,143,14,0,0,0,0,9,32,19,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,6,10,12,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001111100,110,6,0,128,0,12,69,0,9,9,0,0,86,0,33,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010101,29,13,0,24,0,22,0,0,0,0,0,105,0,115,20,0,0,9,16,0,91,0,0,9,5,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100000,26,11,84,23,0,0,0,0,7,0,0,20,0,0,123,9,0,10,0,0,104,0,0,0,0,0,0,16,0,0,11,0,0,0,0,13,0,0,0,15,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101100,93,0,19,38,0,0,0,0,0,0,0,11,10,70,96,33,11,0,0,0,23,28,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
