,Fitness,Location,Maxima
0000000000,0.5975799389626073,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.4692197809896371,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.45842915058288697,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.658904115739235,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",1
0000000100,0.6141706311353288,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.6475648941343329,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",1
0000000110,0.46908722719164614,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.4192027728581005,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.38268205921170473,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.5923639767866157,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.49448005457531446,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.49367912993537466,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.5068496354301693,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.5416702238335245,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.5164907306829849,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.38067880821710676,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.5522526034136808,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.5012565101243296,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.5257546465332423,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.48712180074898964,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.5120043703284634,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.643109011571457,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.42635478943178373,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.5127297869786303,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.6658241924342001,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",1
0000011001,0.6179105187990711,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
