,Fitness,Location,Maxima
0000000000,0.5440832050740722,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.6326787061707362,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.5761659945099254,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.48185877182380776,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.5407183033730646,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.5920289757411179,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.47820975703569235,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.41264826267872057,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.5539471499722505,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.5631923232590451,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.5059193396212369,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.5066867187974105,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.5829917677568184,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.6065297676482437,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.5436324718477866,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.48226929509510014,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.5878806083062147,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.6764761094028786,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.5676067501587255,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.47329952747260784,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.5892377981933495,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.6405484705614028,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.537034957268499,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.4714734629115271,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.5594993743614658,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.5687445476482604,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.47539176125329047,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.47615914042946395,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.5119984144901731,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.5355364143815985,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.5472093851644975,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.48584620841181103,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.4352858112756091,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.523881312372273,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.46736860071146247,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.37306137802534467,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",0
0000100100,0.4434411225071927,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.4947517948752461,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.3809325761698205,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.3153710818128487,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.49740875442400806,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.5066539277108028,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.44938094407299445,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.45014832324916787,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.4750214710198227,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.4985594709112481,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.435662175110791,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.3742989983581045,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.5051908528449809,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.5937863539416448,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.4849169946974918,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.39060977201137403,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.48503502737526877,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.536345699743322,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.4328321864504182,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.36727069209344637,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.5716886620309026,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.5809338353176973,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.48758104892272736,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",0
0000111011,0.48834842809890083,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.4721413322925188,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.4956793321839442,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.5073523029668432,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.4459891262141567,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.34207150846170997,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0
0001000001,0.43066700955837395,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.37415429789756327,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
0001000011,0.27984707521144553,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",0
0001000100,0.3387066067607024,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0
0001000101,0.3900172791287558,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",0
0001000110,0.27619806042333017,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",0
0001000111,0.21063656606635836,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",0
0001001000,0.3593577725700327,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0
0001001001,0.36860294585682735,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",0
0001001010,0.3113299622190191,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",0
0001001011,0.3120973413951925,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",0
0001001100,0.38840239035460056,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",0
0001001101,0.41194039024602597,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",0
0001001110,0.3490430944455688,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",0
0001001111,0.28767991769288237,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",0
0001010000,0.4741302235022582,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0
0001010001,0.5627257245989222,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",0
0001010010,0.45385636535476903,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",0
0001010011,0.3595491426686513,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",0
0001010100,0.47548741338939304,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",0
0001010101,0.5267980857574465,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",0
0001010110,0.42328457246454254,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",0
0001010111,0.35772307810757065,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",0
0001011000,0.4560538551021341,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",0
0001011001,0.4652990283889287,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",0
0001011010,0.3719462419939587,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",0
0001011011,0.3727136211701321,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",0
0001011100,0.4085528952308414,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",0
0001011101,0.4320908951222668,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",0
0001011110,0.44376386590516576,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",0
0001011111,0.38240068915247927,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",0
0001100000,0.43724484773311645,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0
0001100001,0.5258403488297804,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",0
0001100010,0.46932763716896975,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",0
0001100011,0.375020414482852,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",0
0001100100,0.44540015896470003,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",0
0001100101,0.49671083133275334,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",0
0001100110,0.38289161262732785,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",0
0001100111,0.317330118270356,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",0
0001101000,0.5546772053235893,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0
