,Fitness,Location,Maxima
0000000000,0.5226159898205436,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.5269375928586031,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.6308696478022574,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
0000000011,0.598497658994542,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.6297448632671327,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1
0000000101,0.434354503369185,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.3979367507534836,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.600669500481899,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",1
0000001000,0.40001010395484216,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.2645079258431732,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.4779902235093304,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.41040654025580914,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.47604403403769463,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.483440351746334,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.5764455185937359,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.42100814657753194,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.5962327436007573,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,0.435884881908282,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.47064352772527956,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.3982613320895262,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.5560588632537986,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.5222510316948134,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.6386122376038038,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.5705613268109924,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.40651119996140006,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.46515575162834033,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.3106605160506627,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.46568693637955844,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.525628682702318,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.5108498950869869,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.5345239958937853,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.6423755722761256,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",1
0000100000,0.48506972037636553,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.491675316985072,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
0000100010,0.50330168120294,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",0
0000100011,0.6789035163971013,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",1
0000100100,0.5965504080312611,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0
0000100101,0.45165581227107265,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",0
0000100110,0.5464168658752194,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",0
0000100111,0.44081465890520094,"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",0
0000101000,0.3174567615879612,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0
0000101001,0.4609927606861528,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",0
0000101010,0.553023421054404,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",0
0000101011,0.45522987570761464,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",0
0000101100,0.4512546905357042,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",0
0000101101,0.5760351378337549,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",0
0000101110,0.5481909286329079,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",0
0000101111,0.5722469905458519,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",0
0000110000,0.3757281066278762,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",0
0000110001,0.4277032585890468,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0
0000110010,0.4500733662822557,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",0
0000110011,0.33148524540289237,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",0
0000110100,0.39554695671778395,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",0
0000110101,0.49682707378689406,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",0
0000110110,0.49063598905742384,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",0
0000110111,0.5454113650512802,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",0
0000111000,0.4464727789141814,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",0
0000111001,0.503806704469852,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",0
0000111010,0.6206741622711351,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",1
0000111011,0.6185369867132561,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",0
0000111100,0.46339521974743586,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",0
0000111101,0.6353255577699363,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",0
0000111110,0.27985585933712276,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",0
0000111111,0.49422534247457006,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",0
0001000000,0.6451827223322268,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
0001000001,0.4228427122030879,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0
0001000010,0.30307329537114247,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0
