,0000011000,0000100100,0000101001,0001001111,0001100001,0001101010,0001110111,0001111100,0010001000,0010010011,0010110100,0010111001,0010111110,0011000010,0011001001,0011100011,0011100100,0011111011,0100000010,0100001000,0100010110,0100011011,0100101100,0100110101,0101000110,0101011001,0101110011,0101111000,0110000000,0110011001,0110011010,0110011100,0110101111,0110110000,0110110110,0110111101,0111010011,0111011101,0111100001,0111100111,0111111010,0111111111,1000000010,1000001001,1000001111,1000010110,1000100001,1000100110,1000110101,1000111100,1001010010,1001011101,1001101111,1001110100,1010000100,1010001110,1010011001,1010011100,1011000011,1011001101,1011100101,1011110000,1011110111,1100011101,1100100111,1100110000,1100111001,1100111110,1101010101,1101011111,1101101011,1110001111,1110100101,1110111010,1111000010,1111001000,1111001110,1111011100,1111100011
0110111101,14,0,70,0,12,0,0,13,6,25,24,35,10,0,0,0,0,0,0,72,0,10,24,41,0,0,0,0,0,14,0,24,10,0,10,20,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,28,0,0,0,0,0,0
0111010011,11,0,0,0,0,0,27,0,0,134,0,0,0,43,0,7,0,6,0,30,64,20,13,52,0,0,8,0,0,0,14,0,0,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0
0111011101,29,0,51,12,8,0,14,10,15,13,0,8,0,12,18,0,0,0,0,141,0,6,0,0,46,7,0,0,0,9,19,10,0,0,0,19,25,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0
0111100001,0,0,21,0,129,0,0,0,27,0,0,7,0,26,16,22,13,0,0,30,0,0,13,56,0,0,16,0,20,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,16,0,31,0,0,0,0,0,0,0,7
0111100111,0,0,12,29,67,9,20,0,0,1,0,0,0,23,0,75,7,0,0,31,0,0,0,42,9,0,12,0,15,0,0,0,15,0,30,0,16,0,11,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14
0111111010,4,0,0,0,38,31,0,5,0,8,0,14,12,0,0,0,0,13,10,0,11,27,99,0,0,0,15,18,11,0,46,0,0,24,11,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,16,0,0,39,0,0,12,0,0,0,0,0
0111111111,0,0,29,33,13,11,30,11,0,26,0,12,12,0,0,0,0,17,0,18,0,23,19,0,0,0,11,0,0,0,11,0,28,0,21,34,16,11,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16,0,0,13,0,7,30,0,0,0,0,0,0,0,0
1000000010,10,0,0,82,61,11,0,0,27,38,0,0,0,13,0,0,0,0,47,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,14,29,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001001,32,0,54,71,0,0,0,0,49,21,0,0,0,0,13,0,0,0,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,9,0,24,0,0,0,0,0,0,0,12,0,11,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001111,0,0,7,137,0,0,0,0,17,24,0,0,0,0,0,8,0,0,0,111,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,0,8,0,28,0,0,0,0,15,0,0,9,0,0,11,0,0,0,0,0,31,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1000010110,9,14,0,14,0,0,31,0,0,124,13,0,0,0,0,0,0,0,0,48,73,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,12,14,0,36,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100001,0,16,59,47,112,0,0,0,0,14,0,0,0,0,0,0,0,0,7,13,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,89,29,12,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100110,0,65,0,34,87,12,11,0,0,7,9,0,0,0,0,29,0,0,0,40,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110101,0,19,50,0,29,0,15,0,0,86,15,0,0,0,0,0,0,0,0,38,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,24,26,57,0,13,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,6,0,0,12,0,0,0,5,0,0,0,0,0,0
1000111100,28,38,45,0,0,0,0,25,0,15,24,0,5,0,0,0,0,0,0,91,11,0,57,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,5,13,28,10,10,0,0,0,8,0,0,0,15,0,0,0,9,0,0,0,32,0,11,0,0,0,0,0,0,0,0,0,0,0
1001010010,14,0,0,11,26,8,17,0,0,85,0,0,0,12,0,0,0,0,9,0,83,0,44,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011101,32,0,44,19,10,0,31,7,0,29,0,0,0,0,0,0,0,0,0,71,12,0,12,0,39,15,0,0,0,0,0,0,0,0,0,9,16,9,0,0,0,0,0,23,6,0,0,0,16,0,0,0,0,0,0,0,0,6,0,15,0,17,0,17,0,13,0,0,21,11,0,0,0,0,0,0,0,0,0
1001101111,0,14,35,119,62,35,25,0,0,0,0,0,0,0,0,28,0,0,0,8,0,0,18,24,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,14,6,0,0,47,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1001110100,0,57,13,0,29,0,23,23,0,31,25,0,0,0,0,0,8,0,0,19,18,0,14,23,44,0,0,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,42,0,14,11,23,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000100,0,24,0,0,0,0,0,0,45,79,10,0,0,15,0,9,11,0,0,137,0,0,0,0,47,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,40,0,0,0,0,0,0,0,1,16,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001110,0,0,0,13,0,25,0,0,33,54,0,0,8,10,0,19,0,0,0,139,14,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,0,18,0,0,16,0,0,0,0,0,0,12,0,0,13,28,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,15,0,0
1010011001,94,0,38,7,0,0,0,0,58,95,0,47,0,0,16,0,0,0,0,13,0,10,12,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,9,0,0,9,8,0,0,10,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
1010011100,35,0,4,0,0,0,0,10,29,120,16,0,11,0,0,0,0,0,0,128,6,0,12,0,13,0,0,0,0,0,9,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,4,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1011000011,0,0,0,59,38,9,0,0,19,51,0,0,0,76,16,27,0,0,11,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,46,0,8,0,9,0,0,0,0,0,24,0,0,0,0,0,6,0,0,0,9
1011001101,15,12,44,25,18,0,9,0,33,11,0,0,0,0,25,0,0,0,0,60,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,7,13,12,0,0,0,0,0,27,11,0,0,0,0,0,0,9,15,0,16,0,0,13,32,0,14,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,7,0,0
1011100101,0,33,34,0,79,0,18,0,0,0,11,0,0,0,0,26,10,0,0,11,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0,10,0,0,13,7,0,0,0,0,0,0,25,23,23,0,0,0,17,0,17,0,0,0,14,10,32,0,10,0,0,0,0,0,13,0,0,0,19,0,0,0,0,0,0
1011110000,10,0,0,0,85,0,0,13,0,71,27,4,0,9,0,0,4,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,5,0,0,0,0,0,0,26,56,10,0,0,44,0,0,27,0,0,0,0,0,0,0,0,0,0
1011110111,0,0,8,0,0,0,99,0,0,56,22,0,12,0,0,35,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,25,0,0,11,0,10,0,0,0,13,0,62,21,0,0,0,9,0,0,0,0,0,11,0,18,0,19,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1100011101,21,0,10,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,167,25,8,0,17,15,9,0,0,0,11,0,9,0,0,0,16,0,7,0,0,0,0,0,13,7,0,0,0,12,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,11,17,0,36,12,0,0,0,0,0,0,0,0,0
1100100111,0,9,0,18,66,0,9,0,0,0,0,0,0,0,0,45,0,0,8,66,17,0,18,37,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,23,83,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1100110000,15,37,0,0,23,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,26,0,64,76,0,0,0,30,11,0,0,0,0,18,10,0,0,0,0,0,0,0,7,0,0,0,37,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0,10,0,0,0,0,0,0,0,0,0,0
1100111001,28,0,76,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,9,0,33,48,40,0,7,0,12,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,23,23,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,27,0,0,18,0,24,0,0,0,0,0,0,0,0
1100111110,0,0,0,0,0,0,14,0,0,0,0,0,29,0,0,0,0,0,0,75,62,0,148,0,0,0,0,0,0,0,7,9,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,35,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,10,0,0,0,0,0,10,0,0,0,0,0
1101010101,0,15,11,0,0,0,55,0,0,41,0,0,0,0,0,0,0,0,0,95,39,0,0,54,51,10,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,9,0,0,12,0,7,0,0,41,6,0,0,0,0,0,0,0,7,0
1101011111,0,0,11,35,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,61,80,19,25,0,17,18,0,0,0,0,18,0,0,0,0,0,38,12,0,0,0,18,0,0,8,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,9,9,0,0,7,8,0,14,15,0,0,0,0,0,0,0
1101101011,0,0,49,88,79,38,0,0,0,0,0,0,0,0,0,0,0,0,9,15,15,0,38,24,0,0,19,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,28,0,0,0,0,0,43,0,0,0,0,0,0,0,6
1110001111,0,0,0,24,11,0,0,0,23,56,0,0,0,0,0,25,0,0,0,117,0,12,0,0,6,0,0,0,0,0,13,0,26,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,47,0,0,0,0,0,55,0,0,0,0,10,0,17,13,0,0,0,12,0,0
1110100101,0,19,16,0,9,0,0,0,0,0,0,0,0,0,0,49,0,0,13,63,0,0,25,80,0,0,0,0,25,0,0,0,11,0,11,16,0,0,6,9,0,0,0,0,0,0,24,11,15,0,0,0,0,0,11,0,0,0,0,0,33,0,0,0,34,0,0,0,11,0,0,0,9,0,0,0,0,0,0
1110111010,33,0,0,0,8,0,0,0,0,27,0,24,21,0,0,0,0,0,0,8,9,18,90,0,0,0,0,0,14,0,32,11,0,18,14,0,0,0,0,0,22,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,28,36,0,22,0,0,11,9,0,0,0,0,0,0,0
1111000010,0,0,0,0,34,23,0,0,0,20,0,0,0,48,0,0,0,0,52,0,31,0,0,0,39,0,0,0,32,0,11,0,0,13,0,0,15,0,0,14,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,11,10,0,0,25,0,0,14,0,0,0,10,12,0,10
1111001000,28,0,0,0,55,23,0,0,52,0,0,0,0,17,23,0,0,0,12,79,0,0,17,0,24,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,49,0,0,0,11,0,0,19,0,16,8,0,0,14,0,8,7,0
1111001110,0,0,0,10,0,42,0,0,0,0,0,0,0,9,0,0,0,0,14,116,29,0,28,0,52,0,0,0,0,0,33,0,13,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,29,0,0,0,0,0,14,0,0,7,0,13,0,22,0,0,11,7,10,14,0
1111011100,26,0,14,0,0,0,0,35,0,21,0,0,0,0,0,0,0,0,0,119,48,0,7,0,37,0,0,0,0,0,37,11,0,0,13,7,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,28,0,0,0,0,0,12,12,17,0,0,0,0,0,10,9,0,0
1111100011,0,0,0,0,86,0,0,0,0,0,0,0,0,18,0,44,0,0,13,0,0,0,0,11,0,0,16,0,31,0,0,0,9,16,0,0,17,0,7,20,9,0,11,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,33,0,22,0,27,0,0,0,0,0,21,0,45,0,0,0,13,0,0,0,0
