,Fitness,Location,Maxima
0000000000,1.06307611692,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,1.2220881053,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,1.07533726447,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,1.10402705715,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0
0000000100,0.883699588774,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,1.10953556399,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,1.03558096528,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,1.08857383922,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,1.12223400991,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,1.37105357418,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",1
0000001010,1.10585767121,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,1.15813166413,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,1.07172353072,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,1.10917642079,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,1.10876769867,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,1.17626921554,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",1
0000010000,1.15697622079,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,1.27333863483,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",1
0000010010,1.16437778575,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.993518178935,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,1.02474220643,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,1.26570229355,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,1.06619232051,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,1.02628646582,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",0
0000011000,0.961535222587,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,1.12080878766,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",0
0000011010,0.977904654549,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,1.10841681647,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,1.20113836552,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,1.22912611573,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.958695955015,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
