,Fitness,Location,Maxima
0000000000,1.13853188049,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.946799745028,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.895473371138,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,1.34455074334,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",1
0000000100,1.28382416141,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.939246111867,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.996875277476,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,1.20127134954,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,1.00270223585,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.965203709394,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.900274141248,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,1.13080652871,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,1.29305724468,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,1.26656992137,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,1.1469188228,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,1.15722503934,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,1.09935402591,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0
0000010001,1.05960773157,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,1.22115671555,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,1.12362698616,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,1.21456062433,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.830529033013,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
