,0000000011,0000100110,0000110111,0000111000,0000111101,0000111110,0001000101,0001001100,0001010000,0001011101,0010001000,0010010111,0010011101,0010100000,0010101010,0010101100,0010111011,0011000000,0011000011,0011001101,0011010110,0011100110,0011110011,0011111010,0100000001,0100001000,0100100111,0100110010,0101010111,0101101011,0101111001,0110000101,0110001110,0110011011,0110100011,0110110110,0111011000,0111011110,0111100001,0111110000,0111111100,0111111111,1000000101,1000000110,1000001001,1000001111,1000010111,1000011000,1000100000,1000101100,1001000001,1001000010,1001001011,1001010110,1001011010,1001101010,1001110011,1001110101,1001111110,1010010100,1010100011,1010101101,1010110000,1011011111,1011100001,1011110111,1011111001,1100001110,1100010000,1100111001,1100111100,1100111111,1101000000,1101001001,1101001100,1101010010,1101011111,1101101110,1101110111,1101111101,1110000011,1110001010,1110001100,1110100010,1111001011,1111010001,1111100101,1111100110,1111101000,1111111110
0000000011,207,40,18,0,0,0,9,0,13,0,117,0,0,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0000100110,31,151,11,0,0,7,7,0,12,0,115,0,0,12,0,10,0,0,0,0,0,11,0,0,0,0,18,0,0,50,0,0,0,0,0,22,0,0,0,0,0,0,7,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000110111,47,23,75,0,10,54,17,0,15,0,71,8,0,12,0,0,13,0,0,0,0,0,17,0,0,0,11,23,7,26,0,0,0,19,0,12,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111000,0,0,0,34,4,45,0,0,11,0,173,0,0,0,11,23,0,0,0,0,0,0,0,3,0,21,0,0,0,99,0,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111101,0,0,13,10,35,60,0,0,0,13,100,0,10,21,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000111110,0,77,13,9,12,172,0,0,12,0,30,0,0,0,8,19,8,0,0,0,0,0,0,12,0,0,0,0,0,31,0,0,8,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001000101,58,12,0,0,0,0,117,17,76,12,122,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001100,6,30,0,0,0,17,40,57,78,7,134,0,0,0,0,38,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010000,0,0,0,13,0,14,8,6,192,0,142,0,0,0,0,0,0,13,15,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,24,0,0,17,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001011101,28,0,0,0,39,68,49,23,30,33,53,13,12,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,12,56,0,0,0,7,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001000,15,0,0,9,0,10,0,9,12,0,253,0,0,18,14,21,0,8,19,0,0,0,0,0,0,31,0,0,0,26,0,0,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010111,96,14,54,0,0,25,0,0,0,0,49,53,8,14,0,0,9,0,11,0,16,0,12,0,0,0,0,0,10,0,0,23,0,23,0,8,10,0,0,0,0,0,13,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0010011101,20,0,0,0,26,13,0,7,0,44,94,20,12,14,0,14,23,0,0,11,0,0,0,0,0,0,0,0,0,63,0,16,0,22,0,0,13,0,0,0,0,0,28,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100000,15,9,0,9,0,0,0,0,0,0,162,0,0,66,10,28,0,13,21,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,20,0,0,16,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
0010101010,29,33,0,16,0,28,0,0,0,0,113,0,0,4,41,19,11,0,42,0,0,8,0,14,0,0,0,0,0,87,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101100,0,30,0,11,13,14,0,13,0,0,134,0,0,77,15,69,0,0,0,9,0,13,0,0,0,0,0,0,0,23,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,8,0,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010111011,67,0,38,13,10,52,0,0,0,0,12,0,0,0,32,0,49,0,0,0,0,0,19,11,0,0,0,0,0,121,0,13,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0011000000,0,23,0,0,0,0,8,17,141,0,100,0,0,48,0,7,0,0,49,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011000011,145,25,0,0,0,0,46,0,59,0,25,8,0,0,0,0,0,7,116,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
0011001101,36,0,0,0,0,0,67,57,33,38,65,9,15,9,0,10,8,0,57,31,0,0,0,0,0,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010110,27,50,0,0,0,38,0,18,68,0,33,56,0,9,0,0,0,0,43,0,28,28,11,0,0,0,0,0,10,0,0,0,0,0,0,4,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0011100110,20,85,0,0,0,7,55,14,23,0,36,0,0,40,7,9,0,0,52,0,13,43,10,0,0,0,0,0,0,10,0,0,0,0,0,26,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
0011110011,43,0,49,0,0,0,19,0,42,0,26,10,0,6,0,0,42,0,100,0,0,0,8,11,0,0,0,9,16,44,0,0,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0011111010,16,0,0,18,0,58,0,0,25,0,8,0,0,0,43,12,45,0,43,0,12,12,12,27,0,0,0,0,0,55,0,0,0,0,0,0,43,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000001,57,31,0,0,0,0,19,0,64,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,91,0,11,0,8,0,0,27,0,0,0,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0100001000,10,30,0,16,0,9,0,10,26,0,186,0,0,0,0,11,0,0,0,0,0,0,0,0,9,77,0,0,0,42,0,0,0,0,0,0,36,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100100111,43,94,26,0,0,14,46,0,0,0,33,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,12,8,86,0,14,0,32,12,10,0,0,0,0,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
0100110010,8,58,40,14,0,51,0,0,26,0,103,0,0,0,8,0,0,0,0,0,0,0,0,13,0,0,0,59,0,46,0,0,0,17,0,10,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101010111,80,50,24,0,0,13,72,0,37,8,0,14,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,11,25,0,0,14,0,37,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,8,0,9,0,0,0,0,0,0,0,0,0,0,0
0101101011,37,8,0,0,0,14,35,0,10,0,20,0,0,0,9,0,7,0,40,0,0,0,0,15,0,14,0,9,0,189,9,5,0,22,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0101111001,10,0,0,28,28,11,8,0,40,9,8,0,0,0,0,0,20,0,13,0,0,0,0,9,0,14,0,5,0,156,0,0,0,23,0,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,0,0,9,0,0,0,24,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0
0110000101,29,29,0,0,0,0,27,0,28,0,137,18,16,46,0,0,0,0,0,13,0,0,0,0,13,0,14,0,0,6,0,63,0,13,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0110001110,8,71,0,0,0,26,0,35,0,0,48,18,0,0,14,7,0,0,25,0,0,35,0,0,0,8,0,0,0,0,0,45,53,15,0,9,10,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,13,0,0
0110011011,94,0,10,0,0,53,0,0,0,0,38,5,5,0,11,0,22,0,18,0,0,0,0,0,0,0,0,0,0,51,0,32,12,28,0,0,66,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
0110100011,38,10,18,0,0,0,14,0,0,0,35,0,0,27,15,0,10,0,35,0,0,0,10,0,0,0,22,19,0,97,0,48,0,0,0,13,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,9,0,0,0,0,0,0
0110110110,0,82,47,0,0,31,0,0,7,0,66,37,0,56,11,0,0,0,0,0,10,12,0,0,0,0,10,21,10,0,0,0,25,0,0,19,12,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0111011000,20,0,0,14,0,10,0,32,35,9,46,0,0,0,0,12,0,6,26,9,13,0,0,9,0,9,0,0,0,26,13,0,0,0,0,0,131,10,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,0,0,15,0
0111011110,12,13,0,0,0,69,0,59,15,9,0,10,0,0,0,0,0,0,27,0,23,29,0,11,0,0,0,0,8,0,0,0,28,8,0,0,65,10,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,17,0,9
0111100001,0,0,0,0,0,0,47,0,20,0,27,0,0,49,0,10,0,12,57,11,0,6,13,0,0,0,0,0,0,126,7,4,0,0,8,0,30,0,10,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0
0111110000,0,11,0,9,0,0,0,0,51,0,75,0,0,68,0,13,0,9,24,0,10,12,10,9,0,0,0,10,0,7,10,0,0,0,0,0,75,0,23,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0
0111111100,0,6,0,9,25,24,0,36,11,11,0,0,0,51,0,55,14,0,0,0,8,24,0,10,0,0,0,0,0,0,10,12,17,0,0,0,67,12,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10
0111111111,12,11,13,0,16,58,9,0,0,11,0,0,0,10,0,0,55,0,28,0,0,7,23,17,0,0,0,0,38,19,9,32,13,13,0,0,0,6,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13
1000000101,24,0,0,0,0,0,67,0,16,0,135,0,0,14,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21,0,15,0,10,0,0,0,0,0,0,0,0,87,10,6,8,10,0,0,0,11,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
1000000110,25,118,0,0,0,19,0,13,15,0,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,58,50,0,6,12,0,13,0,0,18,0,9,0,0,0,0,6,8,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1000001001,58,0,0,0,0,0,11,0,13,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,74,0,14,12,0,10,14,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001111,89,38,0,0,0,45,14,6,0,0,25,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,52,0,10,10,6,0,0,0,0,0,0,0,0,95,11,12,37,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
1000010111,59,14,35,0,0,59,14,0,0,0,33,39,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,6,0,0,0,0,40,0,0,0,0,0,0,0,0,54,23,0,24,0,0,0,0,0,0,0,16,0,0,0,15,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
1000011000,3,0,0,31,0,60,0,0,35,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,42,0,0,0,0,0,0,33,0,0,0,0,0,65,0,31,0,0,0,7,0,0,0,0,0,9,0,0,0,0,25,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
