,0000000010,0000010101,0000011011,0000101101,0000101110,0001001000,0001101111,0001111000,0010001000,0010001110,0010100000,0010100110,0010110111,0011000100,0011010011,0011011010,0011101110,0011110000,0100011100,0100100000,0100100111,0100110110,0101011010,0101100001,0101101010,0110011111,0110101001,0110110001,0111111100,1000101111,1001000110,1001001010,1001010101,1001100000,1001100101,1001101100,1001110011,1010001101,1010100010,1011100001,1011101101,1011111001,1100100110,1100101001,1100111110,1101001100,1101101011,1101111000,1110000100,1110000111,1110010010,1110011000,1110110111,1111000001,1111000010,1111001111,1111100000,1111111111
0110011111,10,32,34,0,6,0,34,0,6,26,0,0,4,0,15,0,0,0,7,0,7,0,26,0,0,8,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
0110101001,23,0,15,20,0,69,6,0,25,0,6,0,0,0,0,0,0,0,0,19,12,0,0,2,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110110001,7,10,24,0,0,4,0,20,8,0,27,0,7,0,14,0,0,6,0,24,8,0,0,4,0,0,9,67,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0111111100,2,18,4,6,20,25,8,11,0,0,16,6,0,7,0,9,9,4,53,22,0,0,6,0,0,0,0,2,8,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101111,30,9,18,30,28,24,28,0,0,16,0,7,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,5,0,0,0,34,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000110,141,0,0,0,5,5,28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,5,0,27,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1001001010,136,0,15,0,3,27,18,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,7,0,0,0,0,0,15,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010101,60,87,9,0,0,5,27,1,0,0,0,0,0,5,10,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,13,0,12,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001100000,80,0,0,0,0,22,13,22,0,0,9,0,0,0,0,0,0,5,0,20,0,0,0,6,0,0,0,0,0,0,1,6,0,45,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1001100101,59,24,0,16,0,5,55,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,9,0,4,38,5,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101100,36,7,0,13,16,47,5,4,0,0,0,0,0,0,0,0,7,0,29,15,0,0,0,0,5,0,0,0,9,0,5,7,0,24,4,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1001110011,16,3,69,0,0,0,32,34,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,42,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1010001101,71,10,0,8,0,32,2,0,29,22,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,6,0,0,7,0,0,7,6,0,0,0,14,0,0,5,0,0,0,0,7,0,0,0,9,0,0,0,0,0,4,0,0
1010100010,62,0,6,0,7,16,0,0,0,0,33,25,0,0,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,45,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011100001,34,2,0,0,0,29,38,9,0,0,9,0,0,0,5,0,0,10,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,32,11,0,5,4,4,4,3,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,0
1011101101,15,24,0,30,0,37,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,13,5,0,0,0,18,16,10,0,13,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
1011111001,0,27,31,0,0,55,3,32,12,0,0,0,0,0,11,6,0,6,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,7,11,5,0,13,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1100100110,73,0,0,0,23,0,4,0,0,0,0,17,0,0,0,0,0,0,0,44,11,14,0,0,4,0,0,0,0,3,8,0,0,27,0,0,0,0,6,0,0,0,0,0,5,0,0,0,8,0,0,0,3,0,0,0,0,0
1100101001,10,0,24,9,0,64,0,0,5,0,0,0,0,0,0,0,0,0,4,55,13,0,0,4,0,0,12,13,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0
1100111110,18,0,41,0,45,0,7,0,0,0,0,0,0,0,0,0,0,0,39,20,0,15,25,0,4,6,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1101001100,67,8,0,2,0,49,6,0,0,0,0,0,0,0,0,0,0,0,28,15,0,0,3,0,6,0,0,0,2,0,19,8,0,0,0,7,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0
1101101011,33,0,28,3,0,31,37,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,7,15,0,8,0,0,6,0,12,0,2,0,0,13,0,0,0,7,0,0,7,0,14,0,0,0,0,0,0,0,12,0,0,0,0
1101111000,0,5,20,0,6,71,0,20,0,0,0,0,0,0,0,0,0,0,17,26,0,0,10,0,7,0,0,0,7,0,0,9,0,28,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1110000100,80,8,0,0,0,21,4,0,1,0,17,6,0,14,0,0,0,0,6,11,33,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,0,0,0,0,0,0,0,17,0,0,0,7,7,0,0,0,0,0,0,0
1110000111,77,6,14,0,0,0,18,0,0,3,0,16,0,0,5,0,0,0,0,8,38,0,0,0,0,8,0,0,0,4,2,0,0,4,0,0,0,15,5,0,0,0,0,0,0,0,0,0,7,0,3,0,7,6,0,4,0,0
1110010010,87,0,23,0,0,0,0,0,0,0,7,0,0,0,25,5,0,0,0,0,5,10,18,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,3,8,2,0,0,6,0,0,0
1110011000,18,6,18,0,0,56,0,0,19,0,7,0,0,0,4,4,0,0,25,6,4,0,15,0,0,0,0,36,0,0,0,9,0,9,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
1110110111,4,15,23,0,0,0,0,0,0,12,5,39,15,0,11,0,0,0,0,6,18,9,0,0,0,8,0,26,0,4,0,0,0,14,0,0,7,0,11,0,0,0,0,0,3,0,0,0,0,2,6,0,9,0,0,0,0,3
1111000001,44,0,6,0,0,10,34,0,10,0,0,0,0,0,10,0,0,0,0,5,23,0,0,17,0,0,0,12,0,0,0,0,7,4,7,0,0,9,0,10,0,0,0,0,0,9,0,0,0,7,0,0,0,14,6,3,3,0
1111000010,115,0,0,0,0,5,26,0,0,0,0,0,0,0,8,3,0,0,0,0,1,0,2,0,5,0,0,0,0,0,13,8,0,16,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,7,8,0,0,12,0,0,4,0
1111001111,33,8,0,0,0,0,63,0,0,8,0,0,0,0,20,0,4,0,0,0,11,0,4,0,0,7,0,0,0,16,6,2,0,9,0,0,0,14,0,0,8,0,0,0,0,13,0,0,0,7,0,0,0,10,0,0,0,7
1111100000,38,0,0,0,0,27,6,0,0,0,19,0,0,0,0,0,0,11,0,24,5,0,0,14,6,0,0,0,6,0,0,0,0,49,4,0,0,0,4,15,0,7,0,0,0,5,0,0,0,0,0,0,0,7,3,0,0,0
1111111111,0,22,24,0,12,0,39,0,0,9,0,3,4,0,29,0,6,0,0,0,0,0,12,0,0,14,0,3,5,9,0,0,0,5,0,0,16,0,0,0,12,2,0,0,4,0,0,0,0,0,0,0,17,0,0,3,0,0
